DAC	thr_voltage
1	0.329494348
1	0.32807531
1	0.328076625
1	0.328067246
2	0.328097142
2	0.326592777
2	0.326618768
2	0.32656964
3	0.326610084
3	0.325144524
3	0.325167608
3	0.325185724
4	0.325156716
4	0.323736627
4	0.323708343
4	0.323724451
5	0.323683813
5	0.322219987
5	0.322253146
5	0.322267658
6	0.322302724
6	0.320760004
6	0.320713579
6	0.320717599
7	0.320739749
7	0.319251534
7	0.319246682
7	0.319215613
8	0.319230987
8	0.31778477
8	0.317784949
8	0.317777019
9	0.317805231
9	0.316335167
9	0.316303565
9	0.316337855
10	0.316322132
10	0.314850043
10	0.314821545
10	0.314831306
11	0.314834349
11	0.313283574
11	0.313301605
11	0.313374541
12	0.313349949
12	0.311812231
12	0.311817062
12	0.311816346
13	0.311818856
13	0.310359626
13	0.310392772
13	0.31037102
14	0.310393636
14	0.308933014
14	0.308918446
14	0.308941545
15	0.308948934
15	0.307487329
15	0.307456481
15	0.307489265
16	0.307488425
16	0.30604976
16	0.306033908
16	0.306068423
17	0.306074566
17	0.30462143
17	0.304622164
17	0.304574354
18	0.304599801
18	0.303172866
18	0.303216067
18	0.303165997
19	0.303166812
19	0.301732258
19	0.301715873
19	0.301794914
20	0.30176388
20	0.300309833
20	0.300307365
20	0.300324311
21	0.300360049
21	0.298838991
21	0.29877922
21	0.298794784
22	0.298808998
22	0.297282366
22	0.297289003
22	0.297330149
23	0.297320646
23	0.295808924
23	0.295808134
23	0.295821526
24	0.295825277
24	0.294373412
24	0.294423631
24	0.294409237
25	0.294391121
25	0.292873189
25	0.29292006
25	0.29298293
26	0.293010911
26	0.291487156
26	0.29148659
26	0.291474643
27	0.291466024
27	0.289965537
27	0.289988921
27	0.289946956
28	0.289917231
28	0.288439706
28	0.288427691
28	0.288467157
29	0.288468294
29	0.287036748
29	0.287021309
29	0.287000684
30	0.287044477
30	0.285540483
30	0.285531351
30	0.285522761
31	0.285544726
31	0.284048092
31	0.284064465
31	0.284066105
32	0.284081708
32	0.282591542
32	0.282618396
32	0.282605148
33	0.282617368
33	0.281181422
33	0.281165711
33	0.281174435
34	0.281138861
34	0.279811596
34	0.279809447
34	0.279777445
35	0.279778447
35	0.278389206
35	0.278380927
35	0.278399265
36	0.278381917
36	0.27693739
36	0.276939522
36	0.2769664
37	0.276939891
37	0.275528858
37	0.275541828
37	0.275544226
38	0.275552196
38	0.274074969
38	0.274072172
38	0.274043058
39	0.274060026
39	0.272659411
39	0.27265145
39	0.272625384
40	0.27265027
40	0.271176805
40	0.271170384
40	0.2711607
41	0.271173293
41	0.269711249
41	0.269727964
41	0.269706294
42	0.269685861
42	0.268189033
42	0.268196382
42	0.268213
43	0.268175488
43	0.266682326
43	0.266693943
43	0.266668608
44	0.266654611
44	0.265149026
44	0.265137363
44	0.26515424
45	0.265128813
45	0.263636404
45	0.263653172
45	0.263686304
46	0.263668571
46	0.262262466
46	0.262254227
46	0.26223785
47	0.262253636
47	0.260840351
47	0.260816163
47	0.260826526
48	0.26082891
48	0.259343429
48	0.259382426
48	0.259359703
49	0.259350577
49	0.257954181
49	0.257952982
49	0.257977607
50	0.257976717
50	0.256548902
50	0.25657008
50	0.256559263
51	0.256563973
51	0.255112644
51	0.255091949
51	0.25508744
52	0.255103567
52	0.253645066
52	0.253652841
52	0.253699912
53	0.253687562
53	0.252226949
53	0.252204764
53	0.252202907
54	0.252220897
54	0.250726976
54	0.250733933
54	0.250724345
55	0.250751272
55	0.249303033
55	0.249322064
55	0.249297882
56	0.249290547
56	0.247828374
56	0.247856607
56	0.247849296
57	0.247828639
57	0.246375336
57	0.24635414
57	0.246338451
58	0.246333166
58	0.244783834
58	0.244779774
58	0.244824011
59	0.244813203
59	0.243286481
59	0.243271091
59	0.243275836
60	0.243344776
60	0.241793981
60	0.241783914
60	0.241786213
61	0.241759834
61	0.240316033
61	0.240310524
61	0.240307184
62	0.240327048
62	0.238884464
62	0.238867146
62	0.238875693
63	0.238861354
63	0.237413979
63	0.23743012
63	0.23746657
64	0.237446652
64	0.235975976
64	0.235994578
64	0.23600113
65	0.236006581
65	0.234583733
65	0.234594445
65	0.234581061
66	0.23460324
66	0.233160524
66	0.233148692
66	0.233184443
67	0.233155294
67	0.231766754
67	0.231738752
67	0.231731044
68	0.231769208
