DAC	thr_voltage
1	0.338716197
1	0.337266609
1	0.337275943
1	0.337237312
2	0.337228431
2	0.335793987
2	0.335802329
2	0.335797152
3	0.335821331
3	0.334341953
3	0.334347809
3	0.334330913
4	0.33435045
4	0.332892305
4	0.332894611
4	0.332869334
5	0.332862103
5	0.331400036
5	0.331398768
5	0.33144968
6	0.331444892
6	0.329878733
6	0.329852059
6	0.329887113
7	0.329893349
7	0.328367386
7	0.328415619
7	0.328436223
8	0.328468621
8	0.326946586
8	0.326950065
8	0.326938172
9	0.32693453
9	0.32547861
9	0.325476282
9	0.325486434
10	0.325496434
10	0.32392788
10	0.323945067
10	0.32397698
11	0.323988244
11	0.322442155
11	0.322479039
11	0.322457698
12	0.322448929
12	0.320935992
12	0.320928849
12	0.320926776
13	0.320915357
13	0.319442517
13	0.319444904
13	0.319464207
14	0.319450089
14	0.318009711
14	0.318013322
14	0.318008172
15	0.317992925
15	0.316565613
15	0.31658152
15	0.31655228
16	0.316519624
16	0.315062842
16	0.315048374
16	0.315016233
17	0.315040389
17	0.313614736
17	0.31363066
17	0.313611603
18	0.31358728
18	0.31213569
18	0.312139394
18	0.312152983
19	0.312140054
19	0.310697066
19	0.310704384
19	0.310680464
20	0.310651191
20	0.309202642
20	0.309217236
20	0.309230131
21	0.309249987
21	0.307778701
21	0.30777063
21	0.307736255
22	0.307732386
22	0.306224057
22	0.306160331
22	0.306209343
23	0.30622658
23	0.30471008
23	0.304685459
23	0.304694957
24	0.30467619
24	0.303222417
24	0.303267844
24	0.303291973
25	0.303269795
25	0.301821344
25	0.301807319
25	0.30182471
26	0.301818405
26	0.300319378
26	0.300330196
26	0.300341958
27	0.300296227
27	0.298804244
27	0.298770883
27	0.298799654
28	0.29875775
28	0.297288934
28	0.297258182
28	0.297248727
29	0.297285637
29	0.295825932
29	0.295800775
29	0.295805483
30	0.295843533
30	0.294351988
30	0.294318163
30	0.294338026
31	0.2943185
31	0.292841864
31	0.292843278
31	0.292885993
32	0.292862165
32	0.291361171
32	0.29134652
32	0.291371293
33	0.291379075
33	0.289981495
33	0.289973827
33	0.289953517
34	0.289967609
34	0.288505397
34	0.288486647
34	0.288492756
35	0.288455698
35	0.287039265
35	0.287044733
35	0.286972659
36	0.287011486
36	0.285560347
36	0.285566725
