DAC	thr_voltage
1	0.336669877
1	0.335280845
1	0.33523379
1	0.335244046
2	0.335212254
2	0.333776441
2	0.333769873
2	0.333758453
3	0.333776312
3	0.332315062
3	0.332301529
3	0.332313068
4	0.332314679
4	0.330877484
4	0.330894707
4	0.330952873
5	0.33094659
5	0.329473456
5	0.329496911
5	0.329452718
6	0.329370846
6	0.327836051
6	0.327847218
6	0.327894256
7	0.327868207
7	0.32644466
7	0.326455982
7	0.326430994
8	0.326417091
8	0.324973046
8	0.325002187
8	0.325024486
9	0.32503544
9	0.323509905
9	0.323562727
9	0.323602158
10	0.323584436
10	0.322084906
10	0.322050363
10	0.322048249
11	0.322101563
11	0.32059984
11	0.320574254
11	0.320603538
12	0.320590507
12	0.319078963
12	0.31909529
12	0.319164238
13	0.319132248
13	0.317658276
13	0.31764109
13	0.317664693
14	0.317645273
14	0.31620349
14	0.316198294
14	0.316248964
15	0.31625503
15	0.314818076
15	0.314789107
15	0.314750488
16	0.314775655
16	0.31327317
16	0.31325761
16	0.313244727
17	0.313263981
17	0.311878319
17	0.311869401
17	0.311891055
18	0.31184711
18	0.310412257
18	0.310413216
18	0.310431083
19	0.310442068
19	0.308988612
19	0.309004845
19	0.30898525
20	0.308999023
20	0.3075695
20	0.307592056
20	0.307549808
21	0.307529521
21	0.306049356
21	0.306058908
21	0.306065417
22	0.306051524
22	0.304529164
22	0.304558414
22	0.304542479
23	0.304558523
23	0.303105369
23	0.303088076
23	0.303052509
24	0.303069175
24	0.301595036
24	0.301588998
24	0.30161141
25	0.301584491
25	0.300179256
25	0.300205959
25	0.300205666
26	0.300197083
26	0.298701349
26	0.298681531
26	0.298679837
27	0.298630914
27	0.297127374
27	0.297143352
27	0.297137071
28	0.297102028
28	0.29562529
28	0.295590086
28	0.295624259
29	0.295635272
29	0.294230712
29	0.294248536
29	0.294185682
30	0.294234169
30	0.292739188
30	0.292754113
30	0.292770682
31	0.29278381
31	0.291265404
31	0.291268627
31	0.291285599
32	0.291282968
32	0.289813472
32	0.289814856
32	0.289804901
33	0.289821917
33	0.288437335
33	0.288399328
33	0.288362674
34	0.288354274
34	0.286965086
34	0.286959024
34	0.286953694
35	0.286980738
35	0.28559676
35	0.285601071
35	0.285605754
36	0.285629406
36	0.284188545
36	0.284184801
36	0.284201445
37	0.284196413
37	0.282825142
37	0.282818521
37	0.282839344
38	0.282812476
38	0.281333824
38	0.281320853
38	0.281308435
39	0.281352733
39	0.279882464
39	0.279862653
39	0.279870967
40	0.279875052
40	0.278407367
40	0.278397638
40	0.278397784
41	0.278408195
41	0.27696278
41	0.276989206
41	0.277033163
42	0.277014805
42	0.275471492
42	0.275448596
42	0.275459893
43	0.275441944
43	0.273924174
43	0.273921869
43	0.273937217
44	0.273918719
44	0.272421657
44	0.272400705
44	0.272423338
45	0.272405174
45	0.270894087
45	0.270922463
45	0.27090421
46	0.270944413
46	0.269473871
46	0.269473678
46	0.269510245
47	0.269530064
47	0.268067824
47	0.268103237
47	0.2680847
48	0.268105255
48	0.266635187
48	0.266588778
48	0.266581928
49	0.266611277
49	0.26519242
49	0.265173077
49	0.265199361
50	0.2652005
50	0.263751976
50	0.263726605
50	0.263743431
51	0.263733919
51	0.262321147
51	0.262313822
51	0.262318033
52	0.262297037
52	0.260884115
52	0.260874902
52	0.260892497
53	0.260882395
53	0.259411599
53	0.259438777
53	0.259430482
54	0.259432599
54	0.257944486
54	0.257935824
54	0.257937651
55	0.257987721
55	0.256548837
55	0.256553688
55	0.256564974
56	0.256527627
56	0.25507869
56	0.255092415
56	0.255060676
57	0.255070971
57	0.253559756
57	0.253563485
57	0.253552072
58	0.253549583
58	0.251998536
58	0.251969599
58	0.252029124
59	0.252064899
59	0.250486687
59	0.25047251
59	0.250449886
60	0.250489421
60	0.248947477
60	0.248942075
60	0.249001313
61	0.249000649
61	0.247572032
61	0.247565579
61	0.247547935
62	0.247560977
62	0.246094804
62	0.246106052
62	0.246108317
63	0.246101707
63	0.244654039
63	0.244636011
63	0.244646825
64	0.244622033
64	0.243182961
64	0.243207061
64	0.243177779
65	0.243175668
65	0.241802539
65	0.241841321
