DAC	thr_voltage
1	0.335812996
1	0.334405835
1	0.3343671
1	0.334353747
2	0.334347483
2	0.332898892
2	0.332908241
2	0.332876765
3	0.332900115
3	0.331452069
3	0.331484146
3	0.331458774
4	0.331494673
4	0.330036291
4	0.330051243
4	0.330057116
5	0.330069952
5	0.328606096
5	0.328603521
5	0.32860911
6	0.328612123
6	0.327073017
6	0.327079469
6	0.327094108
7	0.327104805
7	0.325625284
7	0.325641856
7	0.325684805
8	0.325571252
8	0.324157887
8	0.324184081
8	0.324233422
9	0.324197826
9	0.322715975
9	0.322691426
9	0.322761334
10	0.322722029
10	0.321240863
10	0.321247748
10	0.321235581
11	0.321205933
11	0.3197184
11	0.319723179
11	0.31969069
12	0.319699138
12	0.318240632
12	0.318267821
12	0.318250311
13	0.31825763
13	0.316803036
13	0.316774036
13	0.31678034
14	0.316788311
14	0.315359391
14	0.315337809
14	0.315338048
15	0.315348289
15	0.313873301
15	0.313853631
15	0.313835393
16	0.313842296
16	0.312371053
16	0.312433769
16	0.312387642
17	0.312404823
17	0.31098909
17	0.311012263
17	0.311005651
18	0.311002271
18	0.309567218
18	0.309518979
18	0.30949853
19	0.309557148
19	0.308108995
19	0.308110451
19	0.308098235
20	0.308096539
20	0.306649634
20	0.306615349
20	0.306587552
21	0.306621561
21	0.305186775
21	0.305182705
21	0.305215977
22	0.305154505
22	0.303639851
22	0.303585256
22	0.30360074
23	0.303625152
23	0.302140535
23	0.302128627
23	0.302139907
24	0.302137755
24	0.300688123
24	0.30070018
24	0.300719901
25	0.300716673
25	0.299261843
25	0.299221557
25	0.299222134
26	0.299240516
26	0.297772837
26	0.297771456
26	0.297797403
27	0.297812909
27	0.296255933
27	0.29627254
27	0.296253537
28	0.296252251
28	0.294733383
28	0.294754189
28	0.294750243
29	0.294748806
29	0.293314048
29	0.293293084
29	0.293278842
30	0.293289213
30	0.291835667
30	0.291812886
30	0.291793692
31	0.291797333
31	0.290335891
31	0.290358258
31	0.290364636
32	0.290387026
32	0.288942979
32	0.288926474
32	0.28890355
33	0.288911606
33	0.287503333
33	0.287481645
33	0.287466404
34	0.287505488
34	0.286097595
34	0.286047424
34	0.28607939
35	0.286099619
35	0.284661749
35	0.284670051
35	0.284676173
36	0.284666316
36	0.283248512
36	0.283285961
36	0.283258067
37	0.283282481
37	0.28182774
37	0.281837574
37	0.28184553
38	0.281842333
38	0.280297787
38	0.28030725
38	0.280318006
39	0.280322422
39	0.278876255
39	0.278881916
39	0.278873311
40	0.278888027
40	0.277412205
40	0.277393079
40	0.277440063
41	0.27743497
41	0.276006976
41	0.276004741
41	0.275991479
42	0.275975845
42	0.274478214
42	0.274482933
42	0.274489572
43	0.274492714
43	0.272973367
43	0.272974433
43	0.273000933
44	0.273009816
44	0.27150724
44	0.271525131
44	0.271470015
45	0.271512888
45	0.269991919
45	0.270015375
45	0.270007585
46	0.269998655
46	0.268562249
46	0.268552476
46	0.268568183
47	0.268559774
47	0.267162425
47	0.267131725
47	0.267117644
48	0.267126676
48	0.265643038
48	0.265672296
48	0.265672004
49	0.265671357
49	0.264272472
49	0.26425354
49	0.264224146
50	0.264228431
50	0.262783458
50	0.262795384
50	0.262788526
51	0.262801944
51	0.261412354
51	0.261422734
51	0.261414229
52	0.261397258
52	0.259983187
52	0.259983979
52	0.259959502
53	0.259971289
53	0.258525846
53	0.258523659
53	0.25852273
54	0.258544866
54	0.256996897
54	0.257020998
54	0.257066304
55	0.257060143
55	0.255645318
55	0.255645642
55	0.255642202
56	0.25564548
56	0.254181272
56	0.254180061
56	0.254141569
57	0.254159303
57	0.2526612
57	0.252629564
57	0.252669767
58	0.252695276
58	0.251155152
58	0.251129045
58	0.251153685
59	0.251144477
59	0.249578299
59	0.2496007
59	0.249608075
60	0.249619298
60	0.248092077
60	0.248102069
60	0.248102897
61	0.248117151
61	0.246660089
61	0.246632673
61	0.246702993
62	0.246656298
62	0.245164376
62	0.245173196
62	0.245166841
63	0.245197168
63	0.243725736
63	0.243748282
63	0.243725747
64	0.243718475
64	0.242260172
64	0.242269982
64	0.242264372
65	0.242267598
65	0.240888095
65	0.240876373
65	0.24089693
66	0.240865626
66	0.23942896
66	0.239423208
66	0.239443474
67	0.239455668
67	0.238004704
67	0.237996616
67	0.238006347
68	0.237999937
68	0.23660977
68	0.236609678
68	0.23660815
69	0.2366434
69	0.235195833
69	0.235216393
69	0.235189998
70	0.235188417
70	0.233620597
70	0.233613041
70	0.233611272
71	0.2336318
71	0.23215112
71	0.23213945
71	0.232135322
72	0.232153985
72	0.230715892
72	0.230729187
72	0.230710566
73	0.230735486
73	0.229302814
73	0.229328876
73	0.229322956
74	0.229326626
74	0.227817656
74	0.227800984
74	0.227825382
75	0.227821412
75	0.226267217
75	0.226265837
75	0.226258233
76	0.226251042
76	0.224740006
76	0.2247335
76	0.224745462
77	0.224724099
77	0.223285977
77	0.223284378
77	0.223300529
78	0.223294443
78	0.221852511
78	0.221819674
78	0.221824115
79	0.221822862
79	0.220394116
79	0.220391149
79	0.220368783
80	0.220357489
80	0.218892288
80	0.218874295
80	0.218875514
81	0.218893248
81	0.217478535
81	0.217472581
81	0.217479252
82	0.217460758
82	0.216028318
82	0.216061491
82	0.216045084
83	0.216052254
83	0.214632953
83	0.214616858
83	0.214645918
84	0.214638898
84	0.213171798
84	0.213207667
84	0.213202683
85	0.213202418
85	0.211738178
85	0.211725048
85	0.211724479
86	0.211714269
86	0.210173083
86	0.210224925
86	0.210219135
87	0.21022806
87	0.208771463
87	0.208739819
87	0.208752512
88	0.208760924
88	0.207301466
88	0.207312336
88	0.20731661
89	0.207314102
89	0.20588166
89	0.205861012
89	0.205866642
90	0.205897985
90	0.204391897
90	0.204362363
90	0.204357967
91	0.204383875
91	0.202853257
91	0.202842083
91	0.202848364
92	0.202857583
92	0.201340386
92	0.201334181
92	0.201340211
93	0.201332197
93	0.199866033
93	0.199876678
93	0.199856947
94	0.199878202
94	0.198447412
94	0.198452216
94	0.198433234
95	0.198426555
95	0.196977507
95	0.196991805
95	0.196978263
96	0.196974854
96	0.195533301
96	0.195549118
96	0.195545973
97	0.195567928
97	0.194158556
97	0.194145875
97	0.194122867
98	0.194141678
98	0.192712877
98	0.192706749
98	0.192708681
99	0.192704301
99	0.191281096
99	0.191244727
99	0.191302328
100	0.191292451
100	0.18984996
100	0.189848413
100	0.189826241
101	0.189828346
101	0.188371826
101	0.188376386
101	0.188389968
102	0.188375475
102	0.186882488
102	0.186881605
102	0.186886698
103	0.186893768
103	0.185453045
103	0.185470628
103	0.185452457
104	0.18547338
104	0.184026918
104	0.184023907
104	0.183997668
105	0.184023902
105	0.182583594
105	0.182585597
105	0.182579823
106	0.182563003
106	0.181079216
106	0.181081621
106	0.181077697
107	0.181076701
107	0.179559615
107	0.179545623
107	0.179559092
108	0.179582442
108	0.178067352
108	0.178073724
108	0.178056536
109	0.178057063
109	0.176615917
109	0.176606329
109	0.176618765
110	0.176625589
110	0.175161547
110	0.175174024
110	0.175161614
111	0.175166124
111	0.173730902
111	0.173732516
111	0.173727933
112	0.173730645
112	0.172267371
112	0.172272809
112	0.172302654
113	0.172289948
113	0.170852747
113	0.170842361
113	0.170839479
114	0.170836704
114	0.169418721
114	0.169406214
114	0.169412608
115	0.169412017
115	0.167979953
115	0.167980395
115	0.167994068
116	0.168006619
116	0.166573931
116	0.166558836
116	0.166561124
117	0.166547917
117	0.165103678
117	0.165109955
117	0.165116069
118	0.165099725
118	0.163603929
118	0.163606387
118	0.163606913
119	0.163627811
119	0.162188358
119	0.162184955
119	0.162196847
120	0.162215085
120	0.160746658
120	0.160761513
120	0.160755401
121	0.160741777
121	0.159304658
121	0.159308584
121	0.159302681
122	0.15930384
122	0.157772291
122	0.157766901
122	0.157777407
123	0.157791586
123	0.156234375
123	0.156241971
123	0.156226593
124	0.156228442
124	0.154677983
124	0.154678754
124	0.15468375
125	0.154668726
125	0.153245273
125	0.153253362
125	0.153257994
126	0.153239403
126	0.151789643
126	0.151795139
126	0.151782165
127	0.151792432
127	0.150344728
127	0.150340802
127	0.150356554
128	0.150358913
128	0.14888157
128	0.148881302
128	0.148878369
129	0.148870137
129	0.147464409
129	0.147467598
129	0.147460612
130	0.147462034
130	0.146035095
130	0.146036151
130	0.146047337
131	0.146042845
131	0.144650279
131	0.144631751
131	0.144644519
132	0.144645549
132	0.143218169
132	0.143203481
132	0.143203577
133	0.143200058
133	0.141742148
133	0.141751821
133	0.141749141
134	0.141766394
134	0.140237994
134	0.140255525
134	0.140232844
135	0.140228515
135	0.138741531
135	0.13873741
135	0.138751295
136	0.138732902
136	0.137284628
136	0.13728368
136	0.137289894
137	0.137284524
137	0.13584577
137	0.135859244
137	0.135851674
138	0.135853862
138	0.134370493
138	0.134359541
138	0.13435731
139	0.134361628
139	0.132834945
139	0.132827491
139	0.132825817
140	0.132851098
140	0.131310817
140	0.131296334
140	0.131315181
141	0.131311277
141	0.129841265
141	0.129859779
141	0.129851211
142	0.12984513
142	0.128399474
142	0.128395408
142	0.128417694
143	0.128398876
143	0.126945866
143	0.126946162
143	0.126944738
144	0.126947402
144	0.125494409
144	0.1254721
144	0.125478106
145	0.125475662
145	0.124066416
145	0.124060986
145	0.124053723
146	0.124054027
146	0.122633694
146	0.122641305
146	0.122649181
147	0.122630428
147	0.121207409
147	0.121215946
147	0.121200086
148	0.121210843
148	0.119760118
148	0.119735545
148	0.119752523
149	0.119761643
149	0.118286593
149	0.11828696
149	0.118288744
150	0.118306236
150	0.11680711
150	0.116816038
150	0.116805169
151	0.11679183
151	0.115355717
151	0.115338428
151	0.115342725
152	0.11534192
152	0.113905252
152	0.113909472
152	0.113899781
153	0.113902678
153	0.112471211
153	0.112470657
153	0.112489646
154	0.112476902
154	0.110965809
154	0.110981158
154	0.110977472
155	0.11097329
155	0.109450956
155	0.109460004
155	0.109461645
156	0.109437067
156	0.107917588
156	0.107922739
156	0.107916183
157	0.107900694
157	0.106455502
157	0.106460714
157	0.106450784
158	0.106460636
158	0.105002422
158	0.104996911
158	0.104992849
159	0.104992811
159	0.103568184
159	0.103574297
159	0.103565752
160	0.103564177
160	0.102103122
160	0.102111241
160	0.102118055
161	0.10211207
161	0.100674845
161	0.100680704
161	0.100682349
162	0.10067891
162	0.0991561688
162	0.099166544
162	0.0991555354
163	0.0991652757
163	0.0977397285
163	0.0977378237
163	0.0977459512
164	0.0977343223
164	0.0963205435
164	0.0963134043
164	0.0963171342
165	0.0963190235
165	0.0948730761
165	0.0948754184
165	0.0948658833
166	0.0948791003
166	0.0933599438
166	0.0933540975
166	0.0933560652
167	0.0933626302
167	0.0919158133
167	0.0919203543
167	0.0919082217
168	0.0919234133
168	0.0904726724
168	0.0904659481
168	0.090468463
169	0.0904550535
169	0.0890159002
169	0.089012778
169	0.0890187496
170	0.0890173992
170	0.0875184162
170	0.0875247197
170	0.0875361349
171	0.0875424071
171	0.0859928394
171	0.0859804885
171	0.0859776582
172	0.0859927952
172	0.0844830229
172	0.0844855942
172	0.0844849761
173	0.0845017986
173	0.0830318364
173	0.0830434872
173	0.0830268412
174	0.0830294417
174	0.0815754386
174	0.0815771434
174	0.0815731191
175	0.081564833
175	0.0801186927
175	0.0801138319
175	0.0801280577
176	0.0801324176
176	0.0786540178
176	0.0786599735
176	0.078656618
177	0.0786543761
177	0.0772630079
177	0.0772604897
177	0.077258519
178	0.0772605237
178	0.0758502191
178	0.0758407408
178	0.0758432847
179	0.0758450182
179	0.0744457304
179	0.0744451338
179	0.0744337383
180	0.0744414648
180	0.0730216657
180	0.0730217623
180	0.0730197415
181	0.073026392
181	0.0715914534
181	0.0715841596
181	0.0715861884
182	0.0715849473
182	0.0700753793
182	0.0700905456
