DAC	thr_voltage
1	0.337882258
1	0.336460958
1	0.336470059
1	0.336500729
2	0.33647618
2	0.334997101
2	0.334962626
2	0.334988354
3	0.335019248
3	0.333592787
3	0.333568612
3	0.333549378
4	0.333501775
4	0.332075391
4	0.332056265
4	0.332043881
5	0.332072658
5	0.330595116
5	0.330645971
5	0.330671084
6	0.330638566
6	0.329134632
6	0.329122708
6	0.329112656
7	0.329113629
7	0.32768112
7	0.327658462
7	0.327668624
8	0.327684222
8	0.326200358
8	0.326172644
8	0.326213694
9	0.326176879
9	0.324706421
9	0.324670214
9	0.324646254
10	0.324646994
10	0.323128082
10	0.323163291
10	0.323192574
11	0.323137192
11	0.321645461
11	0.321657646
11	0.321670201
12	0.321678467
12	0.320213164
12	0.320192529
12	0.320193717
13	0.320175732
13	0.318698091
13	0.31867627
13	0.318679287
14	0.318699922
14	0.317254876
14	0.317256242
14	0.317202065
15	0.317230838
15	0.315747578
15	0.315730853
15	0.31576888
16	0.315801426
16	0.31429142
16	0.314299129
16	0.314291067
17	0.314248731
17	0.312867972
17	0.312831097
17	0.312845599
18	0.312859073
18	0.311389594
18	0.311333783
18	0.311373742
19	0.311334443
19	0.309883251
19	0.309897558
19	0.309867216
20	0.309882189
20	0.308472307
20	0.308497806
20	0.308508119
21	0.308512102
21	0.307015276
21	0.307037223
21	0.307032541
22	0.307062624
22	0.305495086
22	0.305519234
22	0.305520665
23	0.30551393
23	0.304015227
23	0.304030285
23	0.30398443
24	0.304021705
24	0.302584656
24	0.30258335
24	0.302586959
25	0.302560689
25	0.30113343
25	0.301130663
25	0.301069503
26	0.301106947
26	0.299626987
26	0.299565326
26	0.299595043
27	0.299570416
27	0.298053814
27	0.298047442
27	0.298029152
28	0.298048283
28	0.296554553
28	0.296528133
28	0.296541903
29	0.296534074
29	0.295085561
29	0.295076133
29	0.295113978
30	0.295103859
30	0.293629936
30	0.293615435
30	0.293641812
31	0.293642793
31	0.292118135
31	0.292087077
31	0.292130885
32	0.292110151
32	0.290675021
32	0.290660284
32	0.290639859
33	0.290626128
33	0.28924577
33	0.289231633
33	0.289222539
34	0.289203027
34	0.287808514
34	0.287785354
34	0.287779773
35	0.287792011
35	0.28639834
35	0.286380341
35	0.286391853
36	0.286387396
36	0.284946326
36	0.284947679
36	0.284931695
37	0.28497939
37	0.283506003
37	0.28348378
37	0.283491119
38	0.283508067
38	0.282035979
38	0.28198086
38	0.281967551
39	0.281997104
39	0.280523785
39	0.280497206
39	0.280487452
40	0.280516645
40	0.279071129
40	0.279066226
40	0.279077338
41	0.279091844
41	0.277613105
41	0.277595453
41	0.277609129
42	0.277552415
42	0.276068784
42	0.276072269
42	0.27607627
43	0.276082944
43	0.274579143
43	0.274547089
43	0.274530013
44	0.274546686
44	0.273068762
44	0.273080789
44	0.273077808
45	0.273077747
45	0.271564924
45	0.271590386
45	0.271598379
46	0.27158787
46	0.270137579
46	0.270140294
46	0.270156633
47	0.270127581
47	0.268704103
47	0.268689308
47	0.268695326
48	0.26870882
48	0.267231707
48	0.267239305
48	0.267256062
49	0.267193722
49	0.265749275
49	0.265764382
49	0.265756788
50	0.265784071
50	0.264342209
50	0.264339891
50	0.264379511
51	0.264362539
51	0.262915649
51	0.262870575
51	0.262894425
52	0.26286656
52	0.261412866
52	0.261445962
52	0.261471511
53	0.261444336
53	0.259981207
53	0.259956728
53	0.259995875
54	0.259957761
54	0.258457935
54	0.258481483
54	0.258450478
55	0.258496638
55	0.257059527
55	0.25706758
55	0.257084551
56	0.257068075
56	0.255582322
56	0.255577561
56	0.255562289
57	0.255580709
57	0.254073835
57	0.25411223
57	0.254166057
58	0.254142812
58	0.252581052
58	0.252562344
58	0.252570727
59	0.252557722
59	0.251004434
59	0.251006897
59	0.251005514
60	0.251028435
60	0.249517258
60	0.249490412
60	0.249500285
61	0.249497774
61	0.248039244
61	0.248031664
61	0.248035598
62	0.248022448
62	0.246587117
62	0.246601025
62	0.24658749
63	0.246586493
63	0.245144655
63	0.245130386
63	0.245114687
64	0.245140928
64	0.243639642
64	0.243635382
64	0.243645946
65	0.243654327
65	0.242230083
65	0.242197128
65	0.242208841
66	0.242167648
66	0.240730618
66	0.240798939
66	0.240801309
67	0.240797452
67	0.239356947
67	0.239364619
67	0.239380511
68	0.239379372
68	0.237960308
68	0.237956724
68	0.237940293
69	0.237929121
69	0.236445043
69	0.236474976
69	0.236417049
70	0.236423593
70	0.234866886
70	0.234901665
70	0.234902819
71	0.234897591
71	0.233428581
71	0.233423197
71	0.233427836
72	0.233441326
72	0.231997532
72	0.231990075
72	0.232020245
73	0.232025333
73	0.23058563
73	0.230564176
73	0.230516331
74	0.230521489
74	0.229027334
74	0.229030799
74	0.229022055
75	0.229008115
75	0.227498911
75	0.2275094
75	0.22751747
76	0.227522155
76	0.225992296
76	0.226011296
76	0.226016526
77	0.225998951
77	0.224535703
77	0.224538829
77	0.224517446
78	0.224516985
78	0.223082516
78	0.223091047
78	0.22308908
79	0.223066946
79	0.221598158
79	0.221618466
79	0.221618259
80	0.221612143
80	0.220121943
80	0.220116431
80	0.220147234
81	0.22013911
81	0.218721335
81	0.218700412
81	0.218722717
82	0.218705834
82	0.217272627
82	0.217268751
82	0.217254468
83	0.217284293
83	0.21585731
83	0.215825819
83	0.215833686
84	0.215829339
84	0.214388004
84	0.214375766
84	0.214377007
85	0.214391152
85	0.212905717
85	0.21288411
85	0.212865565
86	0.212886158
86	0.211361727
86	0.211390048
86	0.21136241
87	0.211373875
87	0.209910572
87	0.209874966
87	0.20990041
88	0.209919817
88	0.208452456
88	0.208463498
88	0.20845067
89	0.208438933
89	0.206969434
89	0.206983105
89	0.206970871
90	0.206967677
90	0.205436693
90	0.20545254
90	0.205478073
91	0.205491518
91	0.203983799
91	0.203967751
91	0.20394663
92	0.203943314
92	0.202439628
92	0.20246128
92	0.202434991
93	0.202419275
93	0.200976599
93	0.200975729
93	0.200981541
94	0.200997435
94	0.199509836
94	0.199528928
94	0.199550331
95	0.199533156
95	0.198074157
95	0.198070179
95	0.198085226
96	0.198099837
96	0.196620381
96	0.196615253
96	0.196620936
97	0.196627001
97	0.195206283
97	0.195201731
97	0.195206418
98	0.195187694
98	0.193765983
98	0.19377406
98	0.193760981
99	0.193749642
99	0.192314128
99	0.192317312
99	0.19232572
100	0.192327394
100	0.190859458
100	0.190869072
100	0.190878718
101	0.1908719
101	0.189414873
101	0.189410086
101	0.189391019
102	0.189412751
102	0.187898135
102	0.187881588
102	0.187890146
103	0.187892781
103	0.186402094
103	0.18641896
103	0.186410762
104	0.186413444
104	0.184954804
104	0.184947538
104	0.184951709
105	0.184949224
105	0.183510483
105	0.183511787
105	0.183519469
106	0.183496772
106	0.182009364
106	0.182016958
106	0.181999035
107	0.182009615
107	0.180477702
107	0.180478457
107	0.180471149
108	0.180500471
108	0.178973341
108	0.178980835
108	0.178975438
109	0.178971645
109	0.177511008
109	0.177535455
109	0.177507271
110	0.177511675
110	0.176049925
110	0.176061738
110	0.176059524
111	0.17606086
111	0.174625944
111	0.174621238
111	0.174604057
112	0.174613095
112	0.173145688
112	0.173139709
112	0.173132983
113	0.173131421
113	0.171689368
113	0.171687202
113	0.171678868
114	0.171695596
114	0.17022487
114	0.170238124
114	0.170232564
115	0.170237469
115	0.168807363
115	0.168844332
115	0.168832728
116	0.168804293
116	0.167362624
116	0.167376101
116	0.167379561
117	0.167354188
117	0.165908093
117	0.165927949
117	0.165912165
118	0.16591296
118	0.164416855
118	0.164414664
118	0.164435107
119	0.164426309
119	0.162983403
119	0.16295697
119	0.162955793
120	0.162967123
120	0.161490648
120	0.161503782
120	0.16150498
121	0.161518281
121	0.160064238
121	0.160057126
121	0.160046171
122	0.160034683
122	0.158517353
122	0.158515263
122	0.158532054
123	0.158539663
123	0.157000916
123	0.157002533
123	0.157015943
124	0.156990659
124	0.155446219
124	0.155466592
124	0.15544479
125	0.155454503
125	0.153989451
