ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 105.74	 3.784	105.5	  0	 105.74	 3.784	 100
 0	 0	   20	 113.43	 4.484	114.0	  4	 113.43	 3.571	 100
 0	 0	   30	 120.83	 3.779	121.0	  0	 120.83	 3.779	 100
 0	 0	   40	 128.54	 4.222	129.0	  0	 128.54	 4.222	 100
 0	 0	   50	 135.49	 4.046	135.0	  5	 135.16	 3.346	 100
 0	 0	   60	 143.75	 3.981	144.0	  6	 143.99	 3.088	 100
 0	 0	   70	 151.85	 4.106	152.0	  0	 151.85	 4.106	 100
 0	 0	   80	 160.12	 4.382	160.0	  0	 160.12	 4.382	 100
 0	 0	   90	 168.54	 4.652	169.0	  0	 168.54	 4.652	 100
 0	 0	  100	 176.96	 3.798	177.0	  4	 176.90	 3.177	 100
 0	 0	  200	 253.66	 4.860	253.0	  0	 253.66	 4.860	 100
 0	 0	  300	 319.89	 4.124	320.5	  1	 320.00	 3.995	 100
 0	 0	  400	 372.17	 3.382	373.0	  3	 372.44	 3.041	 100
 0	 0	  500	 414.22	 3.802	414.0	  1	 414.08	 3.556	 100
 0	 0	  600	 446.70	 3.362	447.0	  0	 446.70	 3.362	 100
 0	 0	  700	 470.12	 3.563	470.0	  3	 470.03	 3.251	 100
 0	 0	  800	 490.89	 4.242	490.0	  3	 490.51	 3.615	 100
 0	 0	  900	 507.32	 3.573	507.0	  1	 507.21	 3.423	 100
 0	 0	 1000	 521.23	 3.768	521.5	  2	 521.54	 3.047	 100
 0	 0	 1200	 545.01	 3.732	545.0	  0	 545.01	 3.732	 100
 0	 0	 1400	 567.34	 3.476	567.0	  4	 566.95	 2.950	 100
 0	 0	 1600	 585.71	 3.400	586.0	  1	 585.61	 3.254	 100
 0	 0	 1800	 602.02	 3.947	602.0	  0	 602.02	 3.947	 100
 0	 0	 2000	 618.78	 3.623	618.0	  3	 618.61	 2.921	 100
 0	 0	 4000	 732.12	 3.788	732.0	  3	 732.28	 3.287	 100
 0	 0	 6000	 809.12	 4.135	809.0	  1	 808.98	 3.910	 100
 0	 0	 8000	 869.60	 3.795	869.0	  0	 869.60	 3.795	 100
 0	 0	10000	 924.26	 3.933	924.0	  3	 924.16	 3.642	 100
 0	 0	12000	 970.14	 3.423	970.0	  0	 970.14	 3.423	 100
 0	 0	14000	1007.67	 3.088	1008.0	  0	1007.67	 3.088	 100
 0	 0	16000	1041.77	 3.339	1042.0	  1	1041.65	 3.118	 100
 0	 0	18000	1073.00	 3.156	1073.0	  1	1072.91	 3.037	 100
 0	 0	20000	1103.63	 3.708	1104.0	  0	1103.63	 3.708	 100
 0	 0	22000	1131.45	 3.560	1131.0	  1	1131.34	 3.414	 100
 0	 0	24000	1160.57	 3.471	1161.0	  1	1160.47	 3.354	 100
 0	 0	26000	1186.99	 3.460	1187.0	  2	1186.97	 3.183	 100
 0	 0	28000	1213.35	 3.276	1213.0	  1	1213.25	 3.144	 100
 0	 0	30000	1238.45	 3.439	1238.5	  0	1238.45	 3.439	 100
 0	 0	32000	1263.04	 3.845	1263.0	  2	1262.77	 3.296	 100
 0	 0	34000	1289.50	 3.359	1290.0	  2	1289.48	 3.104	 100
 0	 0	36000	1314.34	 3.427	1314.0	  3	1314.04	 3.014	 100
 0	 0	38000	1336.97	 3.614	1337.0	  0	1336.97	 3.614	 100
 0	 0	40000	1359.55	 3.359	1360.0	  2	1359.52	 2.915	 100
 0	 0	42000	1382.85	 3.347	1383.0	  3	1382.72	 2.889	 100
 0	 0	44000	1404.92	 3.897	1405.0	  4	1404.90	 3.326	 100
 0	 0	46000	1427.86	 4.095	1427.5	  0	1427.86	 4.095	 100
 0	 0	48000	1449.85	 3.707	1450.0	  3	1450.12	 3.413	 100
 0	 0	50000	1472.05	 3.424	1472.0	  2	1471.82	 3.034	 100
 0	 0	52000	1494.41	 3.835	1494.0	  3	1494.08	 3.387	 100
 0	 0	54000	1514.10	 3.950	1514.0	  2	1513.95	 3.027	 100
 0	 0	56000	1535.51	 4.237	1535.0	  0	1535.51	 4.237	 100
 0	 0	58000	1557.89	 3.665	1558.0	  4	1558.10	 2.933	 100
 0	 0	60000	1578.15	 3.748	1578.0	  4	1578.09	 3.146	 100
 0	 0	62000	1598.87	 3.959	1598.5	  1	1598.76	 3.815	 100
 0	 0	64000	1619.27	 3.431	1619.0	  0	1619.27	 3.431	 100
 0	 1	   10	 108.49	 2.548	109.0	  1	 108.39	 2.373	 100
 0	 1	   20	 114.59	 2.850	114.0	  0	 114.59	 2.850	 100
 0	 1	   30	 121.05	 2.865	121.0	  0	 121.05	 2.865	 100
 0	 1	   40	 129.63	 3.004	130.0	  0	 129.63	 3.004	 100
 0	 1	   50	 136.53	 2.966	137.0	  0	 136.53	 2.966	 100
 0	 1	   60	 144.14	 2.682	144.0	  0	 144.14	 2.682	 100
 0	 1	   70	 151.14	 3.143	151.0	  1	 151.24	 2.987	 100
 0	 1	   80	 158.62	 3.463	158.0	  1	 158.53	 3.348	 100
 0	 1	   90	 166.20	 2.734	166.0	  0	 166.20	 2.734	 100
 0	 1	  100	 173.55	 2.844	173.0	  0	 173.55	 2.844	 100
 0	 1	  200	 236.34	 2.379	237.0	  0	 236.34	 2.379	 100
 0	 1	  300	 286.74	 2.654	286.5	  0	 286.74	 2.654	 100
 0	 1	  400	 324.08	 2.373	324.0	  0	 324.08	 2.373	 100
 0	 1	  500	 354.10	 2.564	354.0	  0	 354.10	 2.564	 100
 0	 1	  600	 378.37	 2.669	379.0	  0	 378.37	 2.669	 100
 0	 1	  700	 400.37	 3.209	401.0	  1	 400.23	 2.913	 100
 0	 1	  800	 419.48	 2.668	420.0	  0	 419.48	 2.668	 100
 0	 1	  900	 437.01	 2.484	437.0	  0	 437.01	 2.484	 100
 0	 1	 1000	 453.38	 2.926	453.0	  1	 453.29	 2.808	 100
 0	 1	 1200	 480.56	 3.258	480.0	  3	 480.22	 2.583	 100
 0	 1	 1400	 504.67	 2.648	505.0	  0	 504.67	 2.648	 100
 0	 1	 1600	 525.71	 2.753	526.0	  1	 525.60	 2.519	 100
 0	 1	 1800	 542.77	 2.722	543.0	  0	 542.77	 2.722	 100
 0	 1	 2000	 558.66	 2.323	558.5	  0	 558.66	 2.323	 100
 0	 1	 4000	 667.18	 3.380	667.0	  2	 666.92	 2.849	 100
 0	 1	 6000	 734.76	 2.731	734.0	  0	 734.76	 2.731	 100
 0	 1	 8000	 788.39	 3.499	788.0	  1	 788.23	 3.139	 100
 0	 1	10000	 831.19	 2.960	831.0	  0	 831.19	 2.960	 100
 0	 1	12000	 867.84	 2.946	867.0	  0	 867.84	 2.946	 100
 0	 1	14000	 902.53	 3.007	902.0	  1	 902.37	 2.582	 100
 0	 1	16000	 933.07	 2.952	933.0	  0	 933.07	 2.952	 100
 0	 1	18000	 963.72	 2.829	964.0	  1	 963.81	 2.702	 100
 0	 1	20000	 991.32	 2.950	991.0	  1	 991.22	 2.798	 100
 0	 1	22000	1016.65	 3.224	1017.0	  1	1016.47	 2.719	 100
 0	 1	24000	1042.15	 2.661	1042.0	  0	1042.15	 2.661	 100
 0	 1	26000	1066.33	 2.555	1066.0	  0	1066.33	 2.555	 100
 0	 1	28000	1090.48	 3.503	1090.0	  3	1090.33	 2.703	 100
 0	 1	30000	1113.84	 2.597	1114.0	  8	1113.92	 2.185	 100
 0	 1	32000	1136.54	 3.157	1137.0	  2	1136.72	 2.907	 100
 0	 1	34000	1158.56	 2.876	1158.0	  0	1158.56	 2.876	 100
 0	 1	36000	1180.83	 2.527	1181.0	  0	1180.83	 2.527	 100
 0	 1	38000	1201.74	 2.684	1202.0	  0	1201.74	 2.684	 100
 0	 1	40000	1221.99	 2.946	1222.0	 12	1221.65	 2.029	 100
 0	 1	42000	1242.47	 3.109	1243.0	  2	1242.45	 2.825	 100
 0	 1	44000	1262.29	 2.942	1262.0	  0	1262.29	 2.942	 100
 0	 1	46000	1283.33	 2.861	1284.0	  0	1283.33	 2.861	 100
 0	 1	48000	1304.33	 3.260	1304.5	  1	1304.21	 3.055	 100
 0	 1	50000	1323.17	 2.682	1323.0	  0	1323.17	 2.682	 100
 0	 1	52000	1341.85	 3.147	1342.0	  3	1341.82	 2.341	 100
 0	 1	54000	1361.34	 3.232	1362.0	  2	1361.31	 2.923	 100
 0	 1	56000	1380.92	 2.884	1381.0	  0	1380.92	 2.884	 100
 0	 1	58000	1399.68	 2.978	1399.0	  1	1399.56	 2.719	 100
 0	 1	60000	1417.93	 2.999	1418.0	 12	1418.17	 2.018	 100
 0	 1	62000	1436.39	 2.647	1437.0	  1	1436.27	 2.385	 100
 0	 1	64000	1453.79	 2.520	1454.0	  6	1453.73	 2.090	 100
 0	 2	   10	 107.84	 2.398	108.0	  0	 107.84	 2.398	 100
 0	 2	   20	 112.97	 2.532	113.0	  0	 112.97	 2.532	 100
 0	 2	   30	 120.15	 2.618	121.0	  0	 120.15	 2.618	 100
 0	 2	   40	 126.73	 2.933	126.0	  1	 126.83	 2.778	 100
 0	 2	   50	 133.99	 2.852	134.0	  1	 134.08	 2.717	 100
 0	 2	   60	 140.92	 2.699	141.0	  0	 140.92	 2.699	 100
 0	 2	   70	 147.90	 2.634	148.0	  1	 147.99	 2.489	 100
