ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 106.67	 3.238	106.0	  2	 106.47	 2.936	 100
 0	 0	   20	 111.97	 3.569	112.0	  1	 111.87	 3.439	 100
 0	 0	   30	 119.44	 3.391	119.0	  3	 119.36	 3.066	 100
 0	 0	   40	 125.96	 3.250	125.5	  0	 125.96	 3.250	 100
 0	 0	   50	 132.89	 3.405	133.0	  2	 133.09	 3.123	 100
 0	 0	   60	 140.03	 3.465	140.0	  2	 140.03	 3.254	 100
 0	 0	   70	 146.45	 3.488	146.0	  1	 146.34	 3.339	 100
 0	 0	   80	 153.62	 3.826	154.0	  0	 153.62	 3.826	 100
 0	 0	   90	 160.69	 3.544	161.0	  0	 160.69	 3.544	 100
 0	 0	  100	 168.29	 3.433	168.0	  2	 168.10	 3.200	 100
 0	 0	  200	 233.51	 3.532	234.0	  3	 233.80	 3.145	 100
 0	 0	  300	 292.60	 2.913	293.0	  1	 292.69	 2.794	 100
 0	 0	  400	 338.54	 3.377	338.0	  2	 338.32	 3.017	 100
 0	 0	  500	 376.56	 3.554	376.5	  1	 376.42	 3.301	 100
 0	 0	  600	 405.01	 3.086	405.0	  1	 404.85	 2.643	 100
 0	 0	  700	 428.84	 3.673	429.0	  3	 428.67	 3.078	 100
 0	 0	  800	 447.36	 3.543	447.0	  2	 447.56	 3.281	 100
 0	 0	  900	 464.27	 2.998	464.5	  1	 464.19	 2.909	 100
 0	 0	 1000	 479.55	 3.630	480.0	  3	 479.84	 3.290	 100
 0	 0	 1200	 504.52	 3.277	505.0	  1	 504.61	 3.178	 100
 0	 0	 1400	 525.93	 3.409	526.0	  1	 525.81	 3.200	 100
 0	 0	 1600	 545.66	 2.975	545.0	  1	 545.57	 2.836	 100
 0	 0	 1800	 563.14	 3.219	563.0	  0	 563.14	 3.219	 100
 0	 0	 2000	 579.31	 3.113	580.0	  2	 579.49	 2.873	 100
 0	 0	 4000	 694.05	 3.214	694.0	  1	 694.14	 3.097	 100
 0	 0	 6000	 770.54	 4.256	771.0	  3	 770.35	 3.731	 100
 0	 0	 8000	 829.93	 3.713	829.5	  2	 829.69	 3.353	 100
 0	 0	10000	 883.20	 3.464	882.5	  1	 883.08	 3.269	 100
 0	 0	12000	 931.78	 3.524	932.0	  3	 931.67	 3.165	 100
 0	 0	14000	 973.07	 3.945	973.0	  0	 973.07	 3.945	 100
 0	 0	16000	1008.89	 3.097	1009.0	  1	1008.78	 2.902	 100
 0	 0	18000	1041.93	 3.494	1042.0	  2	1041.88	 3.097	 100
 0	 0	20000	1072.28	 3.029	1072.0	  0	1072.28	 3.029	 100
 0	 0	22000	1102.00	 2.902	1101.0	  2	1101.83	 2.659	 100
 0	 0	24000	1129.94	 3.293	1130.0	  1	1129.78	 2.880	 100
 0	 0	26000	1157.28	 3.035	1157.0	  1	1157.19	 2.920	 100
 0	 0	28000	1183.38	 3.536	1183.0	  1	1183.24	 3.274	 100
 0	 0	30000	1209.99	 3.157	1210.0	  0	1209.99	 3.157	 100
 0	 0	32000	1236.08	 2.946	1236.0	  1	1235.97	 2.746	 100
 0	 0	34000	1260.20	 3.367	1260.5	  1	1260.06	 3.080	 100
 0	 0	36000	1287.12	 3.500	1287.0	  3	1286.96	 2.879	 100
 0	 0	38000	1310.37	 3.057	1310.0	  1	1310.25	 2.837	 100
 0	 0	40000	1333.78	 3.910	1333.5	  1	1333.59	 3.411	 100
 0	 0	42000	1356.90	 3.067	1357.0	  0	1356.90	 3.067	 100
 0	 0	44000	1380.23	 3.507	1380.0	  2	1380.19	 3.085	 100
 0	 0	46000	1402.69	 3.206	1403.0	  1	1402.58	 3.010	 100
 0	 0	48000	1425.40	 2.944	1426.0	  0	1425.40	 2.944	 100
 0	 0	50000	1447.55	 2.879	1448.0	  0	1447.55	 2.879	 100
 0	 0	52000	1468.97	 3.157	1469.0	  0	1468.97	 3.157	 100
 0	 0	54000	1491.50	 3.377	1491.0	  3	1491.20	 2.936	 100
 0	 0	56000	1513.20	 2.609	1513.5	  1	1513.27	 2.519	 100
 0	 0	58000	1534.55	 4.188	1534.0	  0	1534.55	 4.188	 100
 0	 0	60000	1555.89	 3.399	1556.0	  2	1556.11	 3.035	 100
