ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 108.63	 5.550	109.0	  6	 108.87	 3.760	 100
 0	 0	   20	 112.56	 6.125	112.0	 14	 112.06	 3.134	 100
 0	 0	   30	 116.89	 6.555	117.0	  8	 117.30	 4.652	 100
 0	 0	   40	 120.80	 5.898	121.0	  3	 121.11	 4.562	 100
 0	 0	   50	 124.85	 6.591	125.0	  7	 124.31	 4.736	 100
 0	 0	   60	 129.04	 5.253	130.0	  5	 129.18	 4.202	 100
 0	 0	   70	 132.30	 6.033	133.0	  6	 132.76	 3.874	 100
 0	 0	   80	 136.86	 4.853	136.0	  4	 136.48	 3.566	 100
 0	 0	   90	 140.24	 4.684	140.0	  6	 139.94	 3.239	 100
 0	 0	  100	 143.85	 5.587	144.5	  3	 143.99	 4.692	 100
 0	 0	  200	 180.25	 6.867	179.0	  9	 179.36	 4.776	 100
 0	 0	  300	 209.63	 6.449	209.0	  6	 209.69	 5.114	 100
 0	 0	  400	 235.52	 7.219	235.0	  0	 235.52	 7.219	 100
 0	 0	  500	 258.85	 8.294	259.0	 11	 257.70	 5.579	 100
 0	 0	  600	 277.68	 7.476	276.5	  8	 276.96	 5.701	 100
 0	 0	  700	 296.10	 7.079	296.0	  1	 295.92	 6.879	 100
 0	 0	  800	 311.83	 7.967	311.0	  4	 311.73	 6.455	 100
 0	 0	  900	 325.40	 8.793	326.0	  0	 325.40	 8.793	 100
 0	 0	 1000	 338.65	 7.582	339.0	  3	 338.84	 6.991	 100
 0	 0	 1200	 363.04	 7.653	362.0	  1	 362.79	 7.262	 100
 0	 0	 1400	 383.40	 7.866	381.0	  8	 382.29	 6.065	 100
 0	 0	 1600	 403.36	 7.819	403.5	  4	 402.81	 6.486	 100
 0	 0	 1800	 422.40	 7.317	422.0	  4	 421.58	 6.235	 100
 0	 0	 2000	 436.47	 8.519	437.0	  1	 436.17	 8.020	 100
 0	 0	 4000	 556.60	 8.852	555.0	  1	 556.32	 8.451	 100
 0	 0	 6000	 631.24	 7.962	631.0	  0	 631.24	 7.962	 100
 0	 0	 8000	 689.61	 6.944	690.0	  0	 689.61	 6.944	 100
 0	 0	10000	 738.63	 8.734	737.0	  2	 738.16	 8.173	 100
 0	 0	12000	 782.14	 7.048	782.0	  1	 781.96	 6.848	 100
 0	 0	14000	 819.99	 8.081	820.0	  0	 819.99	 8.081	 100
 0	 0	16000	 856.26	 7.777	856.0	  2	 856.23	 7.222	 100
 0	 0	18000	 888.07	 7.332	889.0	  1	 888.31	 6.953	 100
 0	 0	20000	 920.62	 8.815	921.0	  2	 920.60	 8.241	 100
 0	 0	22000	 957.56	 9.069	957.0	  0	 957.56	 9.069	 100
 0	 0	24000	 994.77	10.952	994.0	  1	 995.07	10.585	 100
 0	 0	26000	1035.25	11.034	1034.0	  4	1035.33	 9.988	 100
 0	 0	28000	1078.70	10.575	1079.5	  4	1079.19	 9.500	 100
 0	 0	30000	1110.71	 9.382	1111.0	  0	1110.71	 9.382	 100
 0	 0	32000	1139.41	 7.877	1138.0	  6	1138.16	 6.252	 100
 0	 0	34000	1166.37	 8.667	1165.5	  2	1166.39	 8.018	 100
 0	 0	36000	1191.06	 9.138	1190.0	  8	1190.16	 6.784	 100
 0	 0	38000	1217.14	 8.184	1217.0	  1	1216.88	 7.795	 100
 0	 0	40000	1242.37	 9.185	1242.0	  3	1242.62	 7.994	 100
 0	 0	42000	1265.32	 9.104	1265.0	  3	1265.05	 8.188	 100
 0	 0	44000	1291.13	 8.289	1291.0	  9	1290.87	 6.342	 100
 0	 0	46000	1314.54	 8.741	1314.0	  2	1313.93	 7.612	 100
 0	 0	48000	1337.54	 8.836	1338.0	  2	1337.54	 8.075	 100
 0	 0	50000	1362.35	 7.887	1362.0	  1	1362.12	 7.587	 100
 0	 0	52000	1384.89	 8.108	1384.0	  4	1383.93	 6.608	 100
 0	 0	54000	1406.95	 7.989	1407.0	  1	1406.68	 7.546	 100
 0	 0	56000	1431.66	 8.461	1431.0	  0	1431.66	 8.461	 100
 0	 0	58000	1453.33	 7.960	1454.0	  1	1453.56	 7.672	 100
 0	 0	60000	1475.89	 7.379	1477.0	  2	1476.28	 6.932	 100
 0	 0	62000	1497.86	 7.698	1498.0	  4	1498.27	 6.696	 100
 0	 0	64000	1519.59	 6.496	1520.0	  1	1519.40	 6.256	 100
 0	 1	   10	 108.38	 6.397	109.0	  4	 108.70	 5.642	 100
 0	 1	   20	 112.04	 5.798	112.0	  2	 111.71	 5.378	 100
 0	 1	   30	 115.55	 6.585	116.0	  6	 114.69	 4.539	 100
 0	 1	   40	 118.55	 5.928	118.0	  5	 118.44	 4.939	 100
 0	 1	   50	 122.24	 4.686	122.0	  1	 122.09	 4.465	 100
