ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.87	26.581	107.0	 12	 108.14	 8.026	 100
 0	 0	   20	 114.96	26.515	116.0	 23	 115.73	 5.183	 100
 0	 0	   30	 122.30	23.679	123.0	 12	 123.69	 8.234	 100
 0	 0	   40	 132.69	34.399	133.0	 19	 132.83	 7.629	 100
 0	 0	   50	 148.52	32.934	144.0	 17	 142.82	 8.473	 100
 0	 0	   60	 151.35	30.549	152.0	 18	 152.48	 9.251	 100
 0	 0	   70	 162.23	25.240	162.0	 14	 161.45	 8.928	 100
 0	 0	   80	 173.52	32.912	171.0	 17	 170.95	 7.813	 100
 0	 0	   90	 180.04	31.067	181.0	 16	 182.45	 8.627	 100
 0	 0	  100	 193.74	26.218	193.5	 15	 192.31	 8.824	 100
 0	 0	  200	 283.06	31.971	285.0	 14	 285.08	 7.802	 100
 0	 0	  300	 381.55	29.785	377.0	 14	 375.42	 8.876	 100
 0	 0	  400	 452.06	28.709	454.0	 15	 454.32	 7.886	 100
 0	 0	  500	 517.51	19.258	520.0	 15	 519.80	 7.288	 100
 0	 0	  600	 571.28	21.336	570.0	 13	 570.48	 7.699	 100
 0	 0	  700	 608.09	24.696	610.0	 17	 609.53	 7.661	 100
 0	 0	  800	 639.99	24.652	641.0	 16	 640.38	 7.286	 100
 0	 0	  900	 667.92	23.227	664.0	 18	 663.89	 7.714	 100
 0	 0	 1000	 682.74	28.177	681.0	 15	 681.26	 7.686	 100
 0	 0	 1200	 711.69	24.207	710.0	 13	 709.30	 6.356	 100
 0	 0	 1400	 735.60	25.095	732.0	 23	 732.16	 5.117	 100
 0	 0	 1600	 755.76	27.829	752.0	 18	 751.74	 7.200	 100
 0	 0	 1800	 768.92	28.782	770.0	 19	 769.23	 7.128	 100
 0	 0	 2000	 788.43	29.385	787.0	 19	 786.73	 5.903	 100
 0	 0	 4000	 903.15	20.995	907.0	 14	 907.47	 8.501	 100
 0	 0	 6000	 984.92	22.254	985.0	 17	 984.35	 6.106	 100
 0	 0	 8000	1039.30	17.962	1041.0	 18	1040.11	 4.922	 100
 0	 0	10000	1087.96	23.380	1087.0	 20	1088.16	 4.710	 100
 0	 0	12000	1127.71	23.611	1128.0	 14	1127.33	 7.248	 100
