ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 112.07	 4.152	112.0	  6	 111.96	 2.445	 100
 0	 0	   20	 114.07	 3.220	114.0	  2	 114.28	 2.907	 100
 0	 0	   30	 116.02	 3.068	116.0	  2	 115.98	 2.561	 100
 0	 0	   40	 118.61	 2.803	118.0	  7	 118.23	 2.033	 100
 0	 0	   50	 119.23	 3.827	120.0	  7	 119.85	 2.274	 100
 0	 0	   60	 120.81	 3.800	121.0	  5	 120.99	 2.827	 100
 0	 0	   70	 123.64	 3.323	123.0	  2	 123.63	 2.688	 100
 0	 0	   80	 125.29	 3.857	125.0	  5	 125.68	 3.004	 100
 0	 0	   90	 127.52	 3.463	128.0	  5	 127.35	 2.487	 100
 0	 0	  100	 129.67	 3.223	130.0	 15	 129.71	 1.758	 100
 0	 0	  200	 146.19	 3.887	146.0	  5	 146.23	 2.785	 100
 0	 0	  300	 162.82	 3.697	162.0	  4	 162.56	 2.901	 100
 0	 0	  400	 178.32	 3.670	178.0	  5	 178.25	 2.638	 100
 0	 0	  500	 194.39	 3.587	194.0	  3	 194.06	 3.082	 100
 0	 0	  600	 207.30	 3.460	208.0	  1	 207.16	 3.187	 100
 0	 0	  700	 220.56	 3.696	221.0	  1	 220.70	 3.451	 100
 0	 0	  800	 232.97	 3.289	233.0	  1	 232.87	 3.145	 100
 0	 0	  900	 244.82	 4.416	245.0	  2	 244.79	 3.678	 100
 0	 0	 1000	 256.96	 4.252	258.0	  5	 257.46	 3.724	 100
 0	 0	 1200	 278.33	 4.544	278.0	  7	 278.12	 3.223	 100
 0	 0	 1400	 296.51	 4.284	296.5	  3	 296.64	 3.811	 100
 0	 0	 1600	 314.91	 4.288	315.0	  6	 314.97	 3.316	 100
 0	 0	 1800	 330.78	 4.312	331.0	  6	 331.01	 3.412	 100
 0	 0	 2000	 345.79	 4.702	346.0	  4	 345.39	 3.300	 100
 0	 0	 4000	 460.87	 3.863	461.0	  0	 460.87	 3.863	 100
 0	 0	 6000	 540.36	 5.151	540.5	  1	 540.18	 4.858	 100
 0	 0	 8000	 604.44	 4.869	604.0	  1	 604.28	 4.631	 100
 0	 0	10000	 656.55	 4.988	657.0	  3	 656.36	 4.214	 100
 0	 0	12000	 703.25	 5.258	703.0	  2	 703.27	 4.822	 100
 0	 0	14000	 744.28	 5.201	745.0	  3	 744.72	 4.618	 100
 0	 0	16000	 786.00	 5.448	786.0	  2	 786.03	 4.892	 100
 0	 0	18000	 822.10	 4.834	822.0	  0	 822.10	 4.834	 100
 0	 0	20000	 856.00	 4.262	856.0	  0	 856.00	 4.262	 100
 0	 0	22000	 889.32	 5.132	890.0	  0	 889.32	 5.132	 100
 0	 0	24000	 922.81	 4.692	922.0	  1	 922.68	 4.522	 100
 0	 0	26000	 952.58	 5.392	954.0	  2	 952.91	 4.910	 100
 0	 0	28000	 985.68	 6.020	986.0	  1	 985.84	 5.837	 100
 0	 0	30000	1019.28	 6.243	1019.0	  1	1019.10	 6.011	 100
 0	 0	32000	1054.28	 6.307	1055.5	  1	1054.54	 5.796	 100
 0	 0	34000	1091.74	 6.744	1091.0	  1	1091.57	 6.548	 100
 0	 0	36000	1125.19	 6.353	1125.0	  0	1125.19	 6.353	 100
 0	 0	38000	1156.38	 5.001	1156.5	  5	1156.31	 4.092	 100
 0	 0	40000	1184.30	 5.408	1185.0	  0	1184.30	 5.408	 100
 0	 0	42000	1210.52	 4.976	1210.0	  2	1210.55	 4.537	 100
 0	 0	44000	1236.15	 4.926	1237.0	  2	1236.47	 4.429	 100
 0	 0	46000	1260.99	 4.821	1261.0	  1	1260.83	 4.565	 100
 0	 0	48000	1286.83	 4.851	1287.0	  0	1286.83	 4.851	 100
 0	 0	50000	1311.69	 5.449	1311.0	  4	1310.98	 4.193	 100
 0	 0	52000	1336.15	 4.971	1336.0	 10	1336.04	 3.274	 100
 0	 0	54000	1359.68	 4.911	1360.0	  2	1359.97	 4.514	 100
 0	 0	56000	1383.91	 4.793	1384.5	  1	1384.08	 4.501	 100
 0	 0	58000	1407.18	 4.933	1407.0	  2	1406.87	 4.455	 100
 0	 0	60000	1431.53	 5.044	1432.0	  1	1431.68	 4.850	 100
 0	 0	62000	1454.99	 5.155	1455.0	  1	1455.17	 4.849	 100
 0	 0	64000	1478.28	 4.808	1479.0	  0	1478.28	 4.808	 100
 0	 1	   10	 111.48	 3.086	112.0	  1	 111.61	 2.831	 100
 0	 1	   20	 113.17	 3.766	113.0	  3	 113.28	 2.882	 100
 0	 1	   30	 114.50	 3.132	114.5	  4	 114.53	 2.559	 100
 0	 1	   40	 116.60	 2.981	117.0	  4	 116.73	 2.642	 100
 0	 1	   50	 117.77	 3.665	118.0	  6	 118.22	 2.603	 100
 0	 1	   60	 119.61	 3.806	119.5	  7	 119.49	 2.509	 100
 0	 1	   70	 121.18	 3.942	121.0	  5	 121.03	 2.864	 100
 0	 1	   80	 123.18	 3.636	123.0	  4	 122.95	 2.792	 100
 0	 1	   90	 124.69	 3.784	125.0	  4	 124.61	 3.017	 100
 0	 1	  100	 126.31	 3.773	126.0	  4	 126.49	 3.156	 100
 0	 1	  200	 141.50	 3.425	141.0	  3	 141.13	 2.737	 100
 0	 1	  300	 154.74	 2.994	155.0	  3	 155.02	 2.566	 100
