ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.80	 2.015	109.0	  6	 109.51	 1.696	 100
 0	 0	   20	 112.92	 1.900	113.0	  3	 113.07	 1.715	 100
 0	 0	   30	 116.02	 2.065	116.0	  0	 116.02	 2.065	 100
 0	 0	   40	 119.00	 2.188	119.0	  5	 118.81	 1.824	 100
 0	 0	   50	 121.70	 1.784	122.0	  1	 121.75	 1.728	 100
 0	 0	   60	 124.55	 1.855	125.0	  2	 124.44	 1.699	 100
 0	 0	   70	 127.28	 2.221	128.0	  0	 127.28	 2.221	 100
 0	 0	   80	 130.07	 1.991	130.0	  2	 130.17	 1.872	 100
 0	 0	   90	 132.36	 1.784	133.0	  2	 132.47	 1.619	 100
 0	 0	  100	 135.42	 1.701	136.0	  3	 135.56	 1.534	 100
 0	 0	  200	 159.56	 2.129	160.0	  0	 159.56	 2.129	 100
 0	 0	  300	 182.69	 2.048	182.5	  0	 182.69	 2.048	 100
 0	 0	  400	 203.99	 1.951	204.0	  1	 204.04	 1.895	 100
 0	 0	  500	 222.35	 2.199	222.0	  4	 222.35	 1.968	 100
 0	 0	  600	 239.60	 2.103	239.5	  0	 239.60	 2.103	 100
 0	 0	  700	 256.15	 2.897	257.0	 17	 256.82	 2.049	 100
 0	 0	  800	 270.80	 2.137	270.0	  0	 270.80	 2.137	 100
 0	 0	  900	 284.55	 2.328	284.5	  0	 284.55	 2.328	 100
 0	 0	 1000	 297.29	 2.105	297.0	  3	 297.27	 1.885	 100
 0	 0	 1200	 320.26	 2.223	321.0	  3	 320.40	 2.100	 100
 0	 0	 1400	 340.92	 1.973	341.0	  4	 340.70	 1.674	 100
 0	 0	 1600	 359.03	 2.508	359.0	  0	 359.03	 2.508	 100
 0	 0	 1800	 376.21	 2.315	377.0	  1	 376.12	 2.149	 100
 0	 0	 2000	 392.89	 2.169	393.0	  2	 392.89	 2.070	 100
 0	 0	 4000	 509.27	 3.025	509.0	  1	 509.18	 2.908	 100
 0	 0	 6000	 587.95	 2.346	588.0	  5	 587.97	 1.853	 100
 0	 0	 8000	 649.26	 2.223	649.0	  3	 649.23	 1.992	 100
 0	 0	10000	 700.11	 2.715	700.0	  1	 700.00	 2.495	 100
 0	 0	12000	 744.50	 2.549	745.0	  0	 744.50	 2.549	 100
 0	 0	14000	 786.07	 2.656	786.0	  0	 786.07	 2.656	 100
 0	 0	16000	 822.85	 2.520	823.0	  0	 822.85	 2.520	 100
 0	 0	18000	 857.91	 2.470	858.0	  7	 858.06	 2.161	 100
 0	 0	20000	 891.17	 2.582	891.0	  0	 891.17	 2.582	 100
