ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 106.32	 3.244	106.0	 18	 106.16	 1.928	 100
 0	 0	   20	 113.19	 3.634	114.0	  3	 113.49	 3.234	 100
 0	 0	   30	 120.11	 3.567	120.0	  2	 119.92	 3.336	 100
 0	 0	   40	 126.56	 3.557	126.5	  0	 126.56	 3.557	 100
 0	 0	   50	 134.40	 3.429	134.0	  3	 134.49	 2.905	 100
 0	 0	   60	 142.48	 4.296	142.0	  7	 142.14	 3.377	 100
 0	 0	   70	 149.43	 3.704	149.0	  1	 149.30	 3.498	 100
 0	 0	   80	 157.26	 4.277	157.0	  1	 157.12	 4.066	 100
 0	 0	   90	 164.34	 3.517	165.0	  2	 164.53	 3.281	 100
 0	 0	  100	 172.07	 3.830	172.0	  6	 171.67	 3.143	 100
 0	 0	  200	 243.09	 4.134	243.5	  0	 243.09	 4.134	 100
 0	 0	  300	 306.22	 3.703	306.0	  0	 306.22	 3.703	 100
 0	 0	  400	 355.03	 3.371	355.0	  1	 354.92	 3.200	 100
 0	 0	  500	 394.95	 3.451	395.0	  2	 394.77	 3.229	 100
 0	 0	  600	 424.77	 3.287	425.0	  0	 424.77	 3.287	 100
 0	 0	  700	 449.07	 2.893	449.0	  1	 448.98	 2.763	 100
 0	 0	  800	 468.17	 3.671	468.0	  5	 467.85	 2.993	 100
 0	 0	  900	 484.62	 3.446	484.0	  3	 484.32	 3.030	 100
 0	 0	 1000	 499.12	 3.608	499.0	  3	 499.20	 3.091	 100
 0	 0	 1200	 525.23	 3.354	525.0	  2	 525.43	 3.080	 100
 0	 0	 1400	 546.62	 3.449	547.0	  3	 546.90	 3.111	 100
 0	 0	 1600	 566.22	 3.555	566.0	  1	 566.31	 3.448	 100
 0	 0	 1800	 583.22	 3.730	583.0	  3	 583.07	 3.235	 100
 0	 0	 2000	 599.41	 3.488	600.0	  1	 599.27	 3.222	 100
 0	 0	 4000	 715.56	 3.163	715.0	  1	 715.66	 3.028	 100
 0	 0	 6000	 792.40	 4.018	793.0	  4	 792.17	 3.496	 100
 0	 0	 8000	 851.88	 3.622	852.0	  3	 851.96	 3.288	 100
 0	 0	10000	 905.97	 4.507	906.0	  2	 905.88	 3.740	 100
 0	 0	12000	 953.20	 3.548	954.0	  0	 953.20	 3.548	 100
 0	 0	14000	 994.44	 3.233	994.0	  3	 994.18	 2.901	 100
 0	 0	16000	1028.62	 3.123	1028.0	  0	1028.62	 3.123	 100
 0	 0	18000	1059.67	 3.130	1060.0	  1	1059.77	 2.989	 100
 0	 0	20000	1090.51	 2.963	1090.0	  1	1090.42	 2.850	 100
 0	 0	22000	1120.13	 3.797	1120.0	  3	1119.99	 3.280	 100
 0	 0	24000	1147.41	 3.565	1147.0	  3	1147.10	 3.151	 100
 0	 0	26000	1175.30	 3.180	1175.0	  2	1175.32	 2.906	 100
 0	 0	28000	1202.18	 3.641	1202.0	  1	1202.02	 3.289	 100
 0	 0	30000	1227.22	 3.595	1227.0	  3	1226.87	 2.943	 100
 0	 0	32000	1253.65	 3.144	1254.0	  0	1253.65	 3.144	 100
 0	 0	34000	1278.54	 4.225	1278.0	  0	1278.54	 4.225	 100
 0	 0	36000	1303.07	 3.033	1303.0	  1	1302.97	 2.877	 100
 0	 0	38000	1327.63	 3.800	1327.0	  3	1327.23	 3.012	 100
 0	 0	40000	1350.33	 2.958	1350.0	  1	1350.47	 2.593	 100
 0	 0	42000	1374.09	 3.467	1374.0	  2	1374.09	 3.195	 100
 0	 0	44000	1396.96	 3.143	1397.0	  1	1396.85	 2.953	 100
 0	 0	46000	1419.48	 3.307	1419.0	  2	1419.49	 3.081	 100
 0	 0	48000	1441.54	 3.436	1442.0	  1	1441.63	 3.343	 100
 0	 0	50000	1463.63	 2.891	1463.0	  1	1463.54	 2.745	 100
 0	 0	52000	1485.01	 3.132	1485.0	  5	1485.03	 2.438	 100
 0	 0	54000	1506.79	 3.273	1506.5	  0	1506.79	 3.273	 100
 0	 0	56000	1528.25	 3.661	1528.0	  1	1528.09	 3.314	 100
 0	 0	58000	1550.09	 2.995	1550.0	  1	1550.21	 2.749	 100
 0	 0	60000	1571.62	 3.330	1572.0	  2	1571.61	 3.105	 100
 0	 0	62000	1592.56	 3.450	1593.0	  2	1592.33	 3.052	 100
 0	 0	64000	1613.12	 3.641	1613.0	  3	1612.77	 3.067	 100
 0	 1	   10	 109.04	 2.846	109.0	  0	 109.04	 2.846	 100
 0	 1	   20	 114.02	 2.958	114.0	  1	 114.11	 2.828	 100
 0	 1	   30	 121.33	 2.807	121.5	  2	 121.33	 2.623	 100
 0	 1	   40	 128.10	 3.304	128.0	  0	 128.10	 3.304	 100
 0	 1	   50	 135.05	 2.595	135.0	  0	 135.05	 2.595	 100
 0	 1	   60	 142.11	 2.759	142.0	  0	 142.11	 2.759	 100
 0	 1	   70	 148.74	 3.034	149.0	  1	 148.65	 2.901	 100
 0	 1	   80	 155.34	 2.958	155.0	  2	 155.53	 2.664	 100
 0	 1	   90	 162.39	 3.011	162.0	  1	 162.30	 2.898	 100
 0	 1	  100	 169.02	 3.455	169.0	  2	 168.78	 2.997	 100
 0	 1	  200	 226.03	 2.841	226.0	  0	 226.03	 2.841	 100
