ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.44	 5.837	109.0	  5	 108.58	 4.526	 100
 0	 0	   20	 116.10	 5.638	116.0	  2	 116.20	 4.775	 100
 0	 0	   30	 124.62	 5.613	125.0	  4	 125.00	 4.575	 100
 0	 0	   40	 133.83	 5.303	133.0	  2	 134.23	 4.518	 100
 0	 0	   50	 143.48	 5.511	144.0	  4	 143.19	 4.339	 100
 0	 0	   60	 152.42	 5.831	153.0	  3	 152.99	 4.894	 100
 0	 0	   70	 163.48	 5.681	163.5	  2	 163.51	 4.964	 100
 0	 0	   80	 171.45	 6.824	171.0	  4	 171.04	 5.800	 100
 0	 0	   90	 181.62	 5.183	181.0	  0	 181.62	 5.183	 100
 0	 0	  100	 188.87	 6.518	190.0	  3	 189.51	 5.466	 100
 0	 0	  200	 285.27	 5.805	285.5	  3	 285.78	 5.085	 100
 0	 0	  300	 375.58	 6.122	375.0	  6	 375.29	 4.803	 100
 0	 0	  400	 453.67	 5.337	454.0	  1	 453.89	 4.892	 100
 0	 0	  500	 521.08	 4.662	521.0	  2	 521.37	 4.244	 100
 0	 0	  600	 575.75	 5.076	576.0	  2	 575.73	 4.685	 100
 0	 0	  700	 617.53	 4.670	617.0	  1	 617.37	 4.423	 100
 0	 0	  800	 650.45	 4.133	651.0	  5	 650.75	 3.555	 100
 0	 0	  900	 674.62	 4.360	674.5	  3	 674.49	 3.903	 100
 0	 0	 1000	 695.21	 4.924	695.0	  1	 695.39	 4.591	 100
 0	 0	 1200	 725.69	 4.187	726.0	  0	 725.69	 4.187	 100
 0	 0	 1400	 750.04	 4.365	750.0	  0	 750.04	 4.365	 100
 0	 0	 1600	 770.92	 4.844	771.0	  0	 770.92	 4.844	 100
 0	 0	 1800	 789.91	 4.245	790.0	  0	 789.91	 4.245	 100
 0	 0	 2000	 805.61	 4.805	805.0	  3	 805.47	 4.189	 100
 0	 0	 4000	 929.19	 3.762	929.0	  0	 929.19	 3.762	 100
 0	 0	 6000	1005.15	 3.427	1005.0	  3	1004.86	 3.031	 100
 0	 0	 8000	1061.15	 3.650	1061.0	  0	1061.15	 3.650	 100
 0	 0	10000	1107.90	 4.272	1108.0	  0	1107.90	 4.272	 100
 0	 0	12000	1148.51	 4.345	1149.0	  1	1148.67	 4.073	 100
 0	 0	14000	1187.33	 3.939	1187.0	  0	1187.33	 3.939	 100
 0	 0	16000	1222.68	 3.446	1223.0	  0	1222.68	 3.446	 100
 0	 0	18000	1254.28	 3.602	1254.0	  0	1254.28	 3.602	 100
 0	 0	20000	1285.89	 4.005	1286.0	  1	1286.04	 3.731	 100
 0	 0	22000	1314.84	 4.092	1314.0	  0	1314.84	 4.092	 100
 0	 0	24000	1343.36	 3.762	1344.0	  3	1343.46	 3.342	 100
 0	 0	26000	1369.96	 4.141	1370.0	  1	1369.82	 3.911	 100
 0	 0	28000	1397.11	 3.819	1397.0	  0	1397.11	 3.819	 100
 0	 0	30000	1423.03	 3.691	1423.0	  0	1423.03	 3.691	 100
 0	 0	32000	1446.97	 3.855	1447.0	  4	1447.15	 3.241	 100
 0	 0	34000	1471.70	 3.986	1472.0	  6	1471.87	 3.306	 100
 0	 0	36000	1496.53	 3.791	1497.0	  0	1496.53	 3.791	 100
 0	 0	38000	1519.83	 4.045	1519.0	  0	1519.83	 4.045	 100
 0	 0	40000	1543.38	 4.456	1543.0	  1	1543.24	 4.260	 100
 0	 0	42000	1567.23	 4.235	1567.0	  0	1567.23	 4.235	 100
 0	 0	44000	1589.45	 3.737	1590.0	  0	1589.45	 3.737	 100
 0	 0	46000	1611.84	 3.495	1612.0	  2	1611.84	 3.286	 100
 0	 0	48000	1634.88	 3.680	1635.0	  2	1634.87	 3.457	 100
 0	 0	50000	1655.46	 3.844	1656.0	  4	1655.71	 3.101	 100
 0	 0	52000	1678.17	 4.395	1678.0	  0	1678.17	 4.395	 100
 0	 0	54000	1699.19	 3.486	1699.0	  1	1699.10	 3.388	 100
 0	 0	56000	1720.63	 3.486	1721.0	  0	1720.63	 3.486	 100
 0	 0	58000	1741.38	 3.956	1741.5	  1	1741.51	 3.773	 100
 0	 0	60000	1762.65	 3.896	1763.0	  2	1762.87	 3.617	 100
 0	 0	62000	1783.48	 4.121	1783.0	  0	1783.48	 4.121	 100
 0	 0	64000	1806.35	 4.328	1806.0	  1	1806.52	 4.021	 100
 0	 1	   10	 113.88	 4.650	114.0	  0	 113.88	 4.650	 100
 0	 1	   20	 122.95	 4.205	123.0	  5	 122.76	 3.479	 100
 0	 1	   30	 131.57	 4.582	132.0	  6	 131.68	 3.499	 100
 0	 1	   40	 141.97	 4.319	142.0	  0	 141.97	 4.319	 100
 0	 1	   50	 151.38	 3.623	151.0	  0	 151.38	 3.623	 100
 0	 1	   60	 162.95	 4.502	164.0	  8	 163.32	 3.508	 100
 0	 1	   70	 172.64	 4.771	173.0	  1	 172.80	 4.524	 100
 0	 1	   80	 182.84	 4.968	183.0	  1	 182.99	 4.761	 100
 0	 1	   90	 193.83	 4.411	194.0	  0	 193.83	 4.411	 100
 0	 1	  100	 202.68	 4.109	202.0	  0	 202.68	 4.109	 100
 0	 1	  200	 295.03	 4.482	296.0	  8	 295.63	 3.415	 100
 0	 1	  300	 367.27	 3.475	367.5	  0	 367.27	 3.475	 100
 0	 1	  400	 423.97	 3.603	424.0	  3	 424.30	 3.106	 100
 0	 1	  500	 464.71	 3.726	464.5	  0	 464.71	 3.726	 100
 0	 1	  600	 497.41	 3.101	498.0	  0	 497.41	 3.101	 100
