ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.01	 2.812	109.0	  0	 109.01	 2.812	 100
 0	 0	   20	 113.94	 2.877	114.0	  0	 113.94	 2.877	 100
 0	 0	   30	 118.97	 2.750	119.0	  0	 118.97	 2.750	 100
 0	 0	   40	 124.38	 2.863	125.0	  0	 124.38	 2.863	 100
 0	 0	   50	 129.86	 3.300	130.0	  0	 129.86	 3.300	 100
 0	 0	   60	 134.76	 2.429	135.0	  0	 134.76	 2.429	 100
 0	 0	   70	 140.58	 3.012	141.0	  1	 140.67	 2.900	 100
 0	 0	   80	 144.99	 2.743	145.0	  1	 144.90	 2.601	 100
 0	 0	   90	 150.49	 2.464	150.0	  0	 150.49	 2.464	 100
 0	 0	  100	 155.76	 2.906	156.0	  0	 155.76	 2.906	 100
 0	 0	  200	 204.84	 2.987	205.0	  0	 204.84	 2.987	 100
 0	 0	  300	 244.17	 2.633	244.0	  0	 244.17	 2.633	 100
 0	 0	  400	 279.00	 2.839	279.0	  1	 278.90	 2.667	 100
 0	 0	  500	 305.05	 2.955	305.0	  0	 305.05	 2.955	 100
 0	 0	  600	 327.43	 2.563	328.0	  0	 327.43	 2.563	 100
 0	 0	  700	 346.12	 3.319	346.0	  1	 345.98	 3.024	 100
 0	 0	  800	 362.59	 3.260	362.0	  1	 362.43	 2.879	 100
 0	 0	  900	 377.29	 2.702	377.0	  1	 377.17	 2.441	 100
 0	 0	 1000	 391.58	 2.652	392.0	  0	 391.58	 2.652	 100
 0	 0	 1200	 415.32	 3.091	416.0	  1	 415.41	 2.959	 100
 0	 0	 1400	 436.77	 2.715	437.0	  3	 436.67	 2.384	 100
 0	 0	 1600	 457.19	 2.537	457.0	  0	 457.19	 2.537	 100
 0	 0	 1800	 474.34	 2.463	474.0	  8	 474.37	 2.037	 100
 0	 0	 2000	 491.13	 3.103	491.0	 13	 490.85	 1.926	 100
 0	 0	 4000	 606.52	 3.377	606.0	  1	 606.40	 3.188	 100
 0	 0	 6000	 680.25	 2.603	680.0	  0	 680.25	 2.603	 100
 0	 0	 8000	 735.30	 3.119	735.0	  1	 735.20	 2.976	 100
 0	 0	10000	 782.65	 3.480	783.0	  0	 782.65	 3.480	 100
 0	 0	12000	 822.29	 2.731	821.5	  1	 822.20	 2.599	 100
 0	 0	14000	 858.03	 3.230	858.0	  0	 858.03	 3.230	 100
 0	 0	16000	 890.83	 3.444	891.0	  1	 890.65	 2.929	 100
 0	 0	18000	 926.01	 3.138	926.0	  1	 926.11	 2.986	 100
 0	 0	20000	 965.15	 4.430	964.0	  2	 964.86	 3.961	 100
 0	 0	22000	1011.29	 5.769	1011.0	  1	1011.05	 5.275	 100
 0	 0	24000	1057.46	 4.024	1058.0	  0	1057.46	 4.024	 100
 0	 0	26000	1094.30	 3.030	1094.0	  0	1094.30	 3.030	 100
 0	 0	28000	1122.85	 3.286	1123.0	  1	1122.70	 2.922	 100
 0	 0	30000	1150.18	 2.768	1150.0	  0	1150.18	 2.768	 100
 0	 0	32000	1175.33	 2.995	1175.0	  1	1175.23	 2.846	 100
 0	 0	34000	1200.30	 2.607	1201.0	  0	1200.30	 2.607	 100
 0	 0	36000	1225.02	 2.712	1225.0	 11	1225.04	 2.050	 100
 0	 0	38000	1250.07	 3.062	1250.0	  0	1250.07	 3.062	 100
 0	 0	40000	1272.92	 2.718	1273.0	  0	1272.92	 2.718	 100
 0	 0	42000	1298.70	 3.246	1298.0	  1	1298.62	 3.152	 100
 0	 0	44000	1321.79	 2.969	1322.0	  3	1321.86	 2.483	 100
 0	 0	46000	1345.14	 2.644	1345.0	  8	1345.18	 2.101	 100
 0	 0	48000	1367.64	 2.695	1367.0	  1	1367.56	 2.572	 100
 0	 0	50000	1390.22	 2.533	1390.0	  0	1390.22	 2.533	 100
 0	 0	52000	1412.54	 2.776	1412.0	 12	1412.22	 1.921	 100
 0	 0	54000	1435.62	 2.813	1435.0	 11	1435.13	 1.804	 100
 0	 0	56000	1457.58	 3.029	1458.0	  0	1457.58	 3.029	 100
 0	 0	58000	1479.48	 2.897	1480.0	  3	1479.76	 2.440	 100
 0	 0	60000	1501.88	 3.430	1502.0	  2	1501.91	 3.113	 100
 0	 0	62000	1524.29	 3.724	1525.0	  2	1524.14	 2.847	 100
 0	 0	64000	1546.24	 3.022	1546.0	  1	1546.10	 2.697	 100
 0	 1	   10	 108.63	 2.373	109.0	  0	 108.63	 2.373	 100
 0	 1	   20	 112.51	 2.259	113.0	  4	 112.57	 1.951	 100
 0	 1	   30	 117.15	 2.293	117.0	  4	 116.95	 2.109	 100
 0	 1	   40	 121.21	 2.217	121.0	  4	 121.20	 1.955	 100
 0	 1	   50	 126.51	 2.476	126.0	  0	 126.51	 2.476	 100
 0	 1	   60	 131.01	 2.106	131.0	  4	 130.98	 1.692	 100
 0	 1	   70	 135.15	 2.176	135.0	  0	 135.15	 2.176	 100
 0	 1	   80	 139.60	 1.980	140.0	  1	 139.55	 1.913	 100
 0	 1	   90	 143.64	 2.393	144.0	  1	 143.55	 2.210	 100
 0	 1	  100	 148.25	 2.199	148.0	  0	 148.25	 2.199	 100
 0	 1	  200	 187.80	 2.433	188.0	  9	 187.70	 1.792	 100
 0	 1	  300	 219.56	 2.516	219.0	  1	 219.47	 2.379	 100
 0	 1	  400	 247.25	 2.157	247.0	  0	 247.25	 2.157	 100
 0	 1	  500	 272.65	 2.556	273.0	  5	 272.81	 2.125	 100
 0	 1	  600	 293.88	 2.297	293.0	  4	 293.62	 1.831	 100
 0	 1	  700	 312.58	 2.375	313.0	  0	 312.58	 2.375	 100
 0	 1	  800	 329.82	 2.100	330.0	  4	 330.07	 1.706	 100
 0	 1	  900	 344.88	 2.100	345.0	  1	 344.93	 2.052	 100
 0	 1	 1000	 359.27	 2.636	359.5	  1	 359.15	 2.366	 100
 0	 1	 1200	 385.51	 2.564	385.5	  1	 385.41	 2.391	 100
 0	 1	 1400	 406.74	 2.130	407.0	  0	 406.74	 2.130	 100
 0	 1	 1600	 426.51	 2.232	426.0	  4	 426.29	 1.989	 100
 0	 1	 1800	 443.73	 2.416	443.0	  0	 443.73	 2.416	 100
 0	 1	 2000	 460.12	 2.575	460.0	  6	 459.94	 1.807	 100
 0	 1	 4000	 571.43	 2.724	571.0	  1	 571.32	 2.519	 100
 0	 1	 6000	 642.20	 2.574	642.0	  0	 642.20	 2.574	 100
 0	 1	 8000	 697.18	 2.418	697.0	  0	 697.18	 2.418	 100
 0	 1	10000	 743.02	 3.339	743.0	  1	 742.85	 2.880	 100
 0	 1	12000	 785.16	 2.711	785.0	  0	 785.16	 2.711	 100
 0	 1	14000	 821.39	 2.899	821.0	  1	 821.30	 2.779	 100
 0	 1	16000	 854.78	 2.415	855.0	  0	 854.78	 2.415	 100
 0	 1	18000	 885.63	 2.092	885.5	  0	 885.63	 2.092	 100
 0	 1	20000	 916.14	 2.930	916.0	  1	 916.02	 2.688	 100
 0	 1	22000	 943.71	 2.504	943.5	  0	 943.71	 2.504	 100
 0	 1	24000	 970.65	 2.289	970.5	  0	 970.65	 2.289	 100
 0	 1	26000	 996.89	 2.940	997.0	  1	 996.71	 2.313	 100
 0	 1	28000	1022.35	 2.739	1022.0	  0	1022.35	 2.739	 100
 0	 1	30000	1046.64	 2.684	1046.0	  1	1046.74	 2.514	 100
 0	 1	32000	1069.91	 3.150	1070.0	 14	1069.88	 2.172	 100
 0	 1	34000	1094.15	 2.837	1094.0	  0	1094.15	 2.837	 100
 0	 1	36000	1117.81	 2.733	1118.0	  2	1117.74	 2.312	 100
 0	 1	38000	1139.92	 2.592	1140.0	  1	1140.01	 2.443	 100
 0	 1	40000	1162.49	 2.837	1162.0	  1	1162.34	 2.442	 100
 0	 1	42000	1184.94	 2.534	1185.0	  1	1184.84	 2.333	 100
 0	 1	44000	1205.74	 2.740	1205.0	  1	1205.62	 2.457	 100
 0	 1	46000	1227.46	 2.484	1227.5	  0	1227.46	 2.484	 100
 0	 1	48000	1248.14	 2.857	1247.5	  1	1248.01	 2.557	 100
 0	 1	50000	1269.09	 2.575	1269.0	  0	1269.09	 2.575	 100
 0	 1	52000	1291.72	 2.965	1291.5	  0	1291.72	 2.965	 100
 0	 1	54000	1312.15	 2.405	1312.5	  1	1312.22	 2.306	 100
 0	 1	56000	1331.59	 2.470	1332.0	  0	1331.59	 2.470	 100
 0	 1	58000	1351.38	 2.369	1351.0	  0	1351.38	 2.369	 100
 0	 1	60000	1371.38	 2.369	1371.0	  0	1371.38	 2.369	 100
 0	 1	62000	1390.28	 2.446	1390.0	  5	1389.97	 2.070	 100
 0	 1	64000	1409.71	 3.043	1410.0	  1	1409.62	 2.909	 100
 0	 2	   10	 108.18	 1.877	108.0	  0	 108.18	 1.877	 100
