ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 112.72	 1.319	113.0	  0	 112.72	 1.319	 100
 0	 0	   20	 113.21	 1.297	113.0	  0	 113.21	 1.297	 100
 0	 0	   30	 114.11	 1.214	114.0	  0	 114.11	 1.214	 100
 0	 0	   40	 114.50	 1.227	114.0	  0	 114.50	 1.227	 100
 0	 0	   50	 114.98	 1.180	115.0	  0	 114.98	 1.180	 100
 0	 0	   60	 115.67	 1.231	116.0	  0	 115.67	 1.231	 100
 0	 0	   70	 116.05	 1.274	116.0	  0	 116.05	 1.274	 100
 0	 0	   80	 116.85	 1.209	117.0	  0	 116.85	 1.209	 100
 0	 0	   90	 117.08	 1.070	117.0	  0	 117.08	 1.070	 100
 0	 0	  100	 117.71	 1.297	118.0	  0	 117.71	 1.297	 100
 0	 0	  200	 123.48	 1.389	123.0	  0	 123.48	 1.389	 100
 0	 0	  300	 129.43	 1.472	129.5	 17	 129.53	 0.801	 100
 0	 0	  400	 134.84	 1.361	135.0	  0	 134.84	 1.361	 100
 0	 0	  500	 139.74	 1.268	140.0	  0	 139.74	 1.268	 100
 0	 0	  600	 145.27	 1.246	145.0	  0	 145.27	 1.246	 100
 0	 0	  700	 150.23	 1.355	150.0	  0	 150.23	 1.355	 100
 0	 0	  800	 155.40	 1.303	155.0	  1	 155.35	 1.223	 100
 0	 0	  900	 160.74	 1.116	161.0	  0	 160.74	 1.116	 100
 0	 0	 1000	 165.36	 1.494	165.0	  0	 165.36	 1.494	 100
 0	 0	 1200	 176.08	 1.412	176.0	  0	 176.08	 1.412	 100
 0	 0	 1400	 186.53	 1.201	186.0	  0	 186.53	 1.201	 100
 0	 0	 1600	 196.61	 1.456	197.0	  1	 196.66	 1.386	 100
 0	 0	 1800	 205.82	 1.598	206.0	  0	 205.82	 1.598	 100
 0	 0	 2000	 215.68	 1.657	216.0	  0	 215.68	 1.657	 100
 0	 0	 4000	 300.26	 2.028	300.5	  1	 300.36	 1.752	 100
