ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 114.46	36.406	116.0	 15	 114.58	10.672	 100
 0	 0	   20	 121.59	36.323	123.5	 23	 123.35	 6.990	 100
 0	 0	   30	 132.89	32.405	133.0	 21	 133.10	 7.067	 100
 0	 0	   40	 143.41	30.887	142.0	 12	 143.09	10.344	 100
 0	 0	   50	 152.41	53.551	151.5	 18	 151.72	 7.695	 100
 0	 0	   60	 160.48	41.625	162.0	 17	 162.19	10.362	 100
 0	 0	   70	 180.33	40.011	173.5	 21	 172.32	 9.325	 100
 0	 0	   80	 177.11	40.486	183.0	 23	 184.44	 8.221	 100
 0	 0	   90	 191.53	50.664	193.0	 15	 193.06	10.135	 100
 0	 0	  100	 200.11	35.047	202.5	 17	 202.23	10.030	 100
 0	 0	  200	 306.19	41.092	304.5	 18	 304.54	10.547	 100
 0	 0	  300	 393.11	52.230	398.0	 14	 397.56	 9.293	 100
 0	 0	  400	 483.11	38.363	477.0	 18	 476.54	 8.413	 100
 0	 0	  500	 553.35	35.509	548.5	 20	 548.48	 7.008	 100
 0	 0	  600	 610.41	28.251	607.5	 15	 605.87	 7.857	 100
 0	 0	  700	 657.01	35.375	653.0	 17	 652.96	 9.455	 100
 0	 0	  800	 683.78	21.182	685.5	 13	 685.78	 9.357	 100
 0	 0	  900	 721.01	38.964	714.0	 14	 713.17	 7.312	 100
 0	 0	 1000	 735.72	26.409	735.0	 16	 735.26	 6.763	 100
 0	 0	 1200	 772.04	34.735	767.5	 18	 767.50	 8.033	 100
 0	 0	 1400	 791.93	19.641	792.5	 13	 791.41	 6.302	 100
 0	 0	 1600	 817.20	37.667	811.0	 14	 810.76	 6.688	 100
 0	 0	 1800	 836.82	41.676	830.0	 16	 828.80	 7.880	 100
 0	 0	 2000	 846.69	28.768	846.0	 15	 846.15	 9.866	 100
 0	 0	 4000	 979.16	37.024	973.0	 14	 974.00	 9.096	 100
 0	 0	 6000	1066.14	28.464	1066.0	 13	1065.95	 7.551	 100
 0	 0	 8000	1125.66	26.471	1126.0	 19	1125.21	 6.008	 100
 0	 0	10000	1178.09	23.633	1176.0	 12	1175.67	 8.882	 100
 0	 0	12000	1218.52	18.144	1218.5	 12	1218.49	 6.153	 100
 0	 0	14000	1261.63	23.360	1257.0	 15	1256.81	 7.563	 100
 0	 0	16000	1294.34	28.197	1293.0	 20	1293.21	 7.181	 100
 0	 0	18000	1323.93	22.275	1325.0	 11	1324.99	 9.064	 100
 0	 0	20000	1361.45	26.410	1358.0	 12	1358.09	 5.607	 100
 0	 0	22000	1392.50	32.503	1388.5	 22	1388.22	 5.738	 100
 0	 0	24000	1420.15	25.367	1419.5	 18	1419.13	 5.402	 100
 0	 0	26000	1447.38	17.632	1448.0	 15	1448.15	 7.484	 100
 0	 0	28000	1473.59	17.760	1474.0	 15	1473.88	 7.357	 100
 0	 0	30000	1503.43	24.903	1502.0	 15	1501.32	 6.965	 100
 0	 0	32000	1527.14	23.096	1525.0	 15	1524.69	 7.140	 100
 0	 0	34000	1554.45	23.493	1553.5	 19	1553.30	 5.828	 100
 0	 0	36000	1579.43	29.681	1578.0	 15	1578.08	 6.217	 100
 0	 0	38000	1601.74	23.833	1601.0	 16	1599.82	 6.564	 100
 0	 0	40000	1626.54	19.474	1626.0	 13	1625.11	 7.851	 100
 0	 0	42000	1652.68	23.853	1650.0	 18	1648.63	 6.077	 100
 0	 0	44000	1672.57	21.733	1672.0	 12	1670.08	 8.828	 100
 0	 0	46000	1694.36	20.786	1696.0	 17	1696.01	 5.420	 100
 0	 0	48000	1723.45	28.803	1718.0	 20	1718.21	 5.800	 100
 0	 0	50000	1743.66	29.331	1741.0	 22	1741.79	 5.523	 100
 0	 0	52000	1765.17	28.490	1763.0	 20	1763.08	 6.935	 100
 0	 0	54000	1790.07	30.823	1785.0	 16	1783.75	 7.598	 100
