ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 108.91	 1.810	109.0	  2	 108.80	 1.637	 100
 0	 0	   20	 109.72	 2.025	110.0	  6	 109.69	 1.538	 100
 0	 0	   30	 110.95	 2.134	111.0	  7	 110.88	 1.621	 100
 0	 0	   40	 111.12	 1.919	111.0	  4	 110.98	 1.487	 100
 0	 0	   50	 112.24	 1.897	112.0	  3	 112.13	 1.404	 100
 0	 0	   60	 112.68	 1.693	113.0	  1	 112.73	 1.634	 100
 0	 0	   70	 113.69	 1.692	114.0	  3	 113.63	 1.379	 100
 0	 0	   80	 114.55	 1.882	114.0	  3	 114.59	 1.560	 100
 0	 0	   90	 115.22	 1.878	115.0	  2	 115.09	 1.663	 100
 0	 0	  100	 115.86	 1.758	116.0	  5	 115.69	 1.272	 100
 0	 0	  200	 122.93	 1.653	123.0	  2	 122.93	 1.508	 100
 0	 0	  300	 130.30	 1.732	130.0	  2	 130.44	 1.444	 100
 0	 0	  400	 136.93	 1.892	137.0	  2	 136.91	 1.619	 100
 0	 0	  500	 143.58	 1.955	144.0	  3	 143.64	 1.727	 100
 0	 0	  600	 149.57	 1.719	150.0	  2	 149.56	 1.580	 100
 0	 0	  700	 156.01	 1.957	156.0	  5	 156.08	 1.569	 100
 0	 0	  800	 162.47	 1.553	162.0	  1	 162.41	 1.457	 100
 0	 0	  900	 169.12	 1.876	169.0	  2	 169.01	 1.726	 100
 0	 0	 1000	 175.72	 2.123	176.0	  5	 175.67	 1.614	 100
 0	 0	 1200	 188.55	 1.966	188.5	  0	 188.55	 1.966	 100
 0	 0	 1400	 200.51	 1.755	201.0	  1	 200.56	 1.704	 100
 0	 0	 1600	 211.66	 1.981	212.0	  4	 211.66	 1.634	 100
 0	 0	 1800	 223.17	 2.279	223.5	  0	 223.17	 2.279	 100
 0	 0	 2000	 234.18	 1.888	234.0	  5	 234.25	 1.509	 100
 0	 0	 4000	 327.19	 2.856	327.0	  2	 327.22	 2.245	 100
 0	 0	 6000	 398.98	 2.704	399.0	  1	 399.12	 2.318	 100
 0	 0	 8000	 457.55	 2.840	458.0	  5	 457.74	 1.758	 100
 0	 0	10000	 508.40	 3.130	509.0	  1	 508.60	 2.453	 100
 0	 0	12000	 554.30	 3.186	554.0	  4	 554.21	 2.112	 100
 0	 0	14000	 596.79	 3.523	597.0	  1	 597.03	 2.589	 100
 0	 0	16000	 635.32	 3.408	635.0	  1	 635.54	 2.655	 100
 0	 0	18000	 670.82	 3.380	671.0	  1	 671.08	 2.160	 100
 0	 0	20000	 705.30	 3.224	706.0	  1	 705.51	 2.501	 100
 0	 0	22000	 737.11	 3.452	738.0	  1	 737.35	 2.459	 100
 0	 0	24000	 769.51	 3.594	770.0	  3	 769.92	 2.461	 100
 0	 0	26000	 800.08	 3.139	801.0	  6	 800.44	 2.072	 100
 0	 0	28000	 829.01	 3.691	829.0	  4	 829.23	 2.259	 100
 0	 0	30000	 857.06	 3.256	857.0	  1	 857.27	 2.478	 100
 0	 0	32000	 885.15	 3.486	885.0	  6	 885.41	 1.787	 100
 0	 0	34000	 912.69	 3.637	913.0	  1	 912.95	 2.561	 100
 0	 0	36000	 940.06	 3.882	940.0	  1	 940.34	 2.666	 100
 0	 0	38000	 967.92	 3.541	968.0	  1	 968.16	 2.602	 100
 0	 0	40000	 996.21	 4.098	997.0	  3	 996.71	 2.402	 100
 0	 0	42000	1026.27	 4.399	1026.0	  1	1026.61	 2.853	 100
 0	 0	44000	1057.51	 4.106	1058.0	  2	1057.91	 2.744	 100
 0	 0	46000	1090.07	 4.053	1090.0	  1	1090.36	 2.808	 100
 0	 0	48000	1121.93	 4.234	1122.0	  1	1122.26	 2.633	 100
 0	 0	50000	1152.02	 4.568	1153.0	  2	1152.48	 2.811	 100
