ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 130.77	 8.302	131.0	  0	 130.77	 8.302	 100
 0	 0	   20	 140.26	 8.713	141.0	  3	 140.61	 7.361	 100
 0	 0	   30	 149.16	 7.468	149.0	  1	 148.92	 7.105	 100
 0	 0	   40	 161.80	 7.551	162.0	  1	 161.56	 7.180	 100
 0	 0	   50	 172.11	 8.069	171.5	  0	 172.11	 8.069	 100
 0	 0	   60	 182.89	 8.632	182.0	  2	 182.98	 7.820	 100
 0	 0	   70	 193.44	 7.308	194.0	  1	 193.16	 6.791	 100
 0	 0	   80	 205.11	 8.202	205.0	  0	 205.11	 8.202	 100
 0	 0	   90	 217.56	 7.313	218.0	  1	 217.32	 6.954	 100
 0	 0	  100	 228.56	 8.202	229.0	  2	 228.56	 7.503	 100
 0	 0	  200	 339.57	 7.771	340.0	  0	 339.57	 7.771	 100
 0	 0	  300	 442.67	 6.970	443.0	  1	 442.45	 6.663	 100
 0	 0	  400	 535.00	 5.692	534.0	  1	 534.83	 5.455	 100
 0	 0	  500	 617.59	 6.110	617.0	  0	 617.59	 6.110	 100
 0	 0	  600	 690.27	 5.527	690.0	  0	 690.27	 5.527	 100
 0	 0	  700	 749.37	 6.167	749.0	  2	 748.94	 5.420	 100
 0	 0	  800	 800.16	 6.090	800.5	  2	 800.13	 5.399	 100
 0	 0	  900	 840.02	 5.501	840.0	  2	 839.73	 5.174	 100
 0	 0	 1000	 873.01	 5.246	873.0	  0	 873.01	 5.246	 100
 0	 0	 1200	 922.67	 5.249	922.0	  1	 922.49	 4.974	 100
 0	 0	 1400	 957.54	 6.044	957.0	  0	 957.54	 6.044	 100
 0	 0	 1600	 985.97	 7.322	986.0	  1	 985.64	 6.550	 100
 0	 0	 1800	1007.73	 7.167	1007.5	  1	1007.46	 6.692	 100
 0	 0	 2000	1029.65	 5.825	1029.0	  1	1029.46	 5.550	 100
 0	 0	 4000	1185.90	 6.340	1186.0	  0	1185.90	 6.340	 100
 0	 0	 6000	1279.46	 5.877	1279.0	  1	1279.24	 5.487	 100
 0	 0	 8000	1348.35	 5.208	1348.5	  3	1348.22	 4.737	 100
 0	 0	10000	1404.70	 5.118	1405.0	  1	1404.84	 4.952	 100
 0	 0	12000	1455.87	 5.434	1455.0	  3	1455.42	 4.869	 100
 0	 0	14000	1500.17	 5.466	1501.0	  0	1500.17	 5.466	 100
 0	 0	16000	1540.50	 5.338	1540.0	  0	1540.50	 5.338	 100
 0	 0	18000	1579.12	 5.207	1579.0	  1	1578.98	 5.041	 100
 0	 0	20000	1615.10	 4.978	1614.0	  0	1615.10	 4.978	 100
 0	 0	22000	1649.63	 4.933	1650.0	  1	1649.84	 4.494	 100
 0	 0	24000	1682.41	 5.481	1682.5	  1	1682.23	 5.212	 100
 0	 0	26000	1713.67	 5.180	1714.0	  0	1713.67	 5.180	 100
 0	 0	28000	1743.30	 4.779	1743.0	  0	1743.30	 4.779	 100
 0	 0	30000	1771.52	 5.040	1772.0	  0	1771.52	 5.040	 100
 0	 0	32000	1800.03	 5.225	1801.0	  2	1800.31	 4.900	 100
 0	 0	34000	1825.64	 4.737	1826.0	  1	1825.78	 4.555	 100
 0	 0	36000	1850.27	 4.627	1850.0	  2	1849.98	 4.194	 100
 0	 0	38000	1874.53	 4.661	1875.0	  0	1874.53	 4.661	 100
 0	 0	40000	1896.26	 4.414	1896.5	  1	1896.14	 4.274	 100
 0	 0	42000	1916.49	 4.213	1917.0	  0	1916.49	 4.213	 100
 0	 0	44000	1936.14	 4.200	1936.0	  0	1936.14	 4.200	 100
 0	 0	46000	1954.73	 3.665	1955.0	  2	1954.91	 3.479	 100
 0	 0	48000	1970.68	 3.369	1970.0	  2	1970.47	 3.053	 100
 0	 0	50000	1984.90	 2.869	1985.0	  1	1984.99	 2.739	 100
