ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 123.71	 5.970	123.0	  6	 122.78	 4.815	 100
 0	 0	   20	 133.29	 6.562	133.0	  4	 133.55	 4.886	 100
 0	 0	   30	 143.15	 6.447	142.0	  3	 142.60	 5.708	 100
 0	 0	   40	 153.07	 5.078	153.0	  2	 153.40	 4.567	 100
 0	 0	   50	 162.54	 7.574	163.0	  3	 163.33	 6.140	 100
 0	 0	   60	 174.54	 5.986	174.0	  3	 173.94	 4.968	 100
 0	 0	   70	 184.71	 6.097	185.0	  1	 184.46	 5.610	 100
 0	 0	   80	 195.30	 7.019	195.0	  2	 194.78	 6.016	 100
 0	 0	   90	 207.60	 7.609	206.0	  5	 206.47	 5.885	 100
 0	 0	  100	 216.51	 5.672	217.0	  1	 216.30	 5.308	 100
 0	 0	  200	 324.04	 6.308	323.5	  2	 323.62	 5.636	 100
 0	 0	  300	 421.86	 5.782	422.0	  1	 421.64	 5.359	 100
 0	 0	  400	 510.79	 5.485	510.0	  0	 510.79	 5.485	 100
 0	 0	  500	 587.96	 5.055	587.5	  4	 587.76	 4.355	 100
 0	 0	  600	 653.54	 4.554	653.0	  0	 653.54	 4.554	 100
 0	 0	  700	 705.56	 5.159	706.0	  1	 705.76	 4.790	 100
 0	 0	  800	 747.29	 4.531	747.0	  8	 747.25	 3.696	 100
 0	 0	  900	 780.95	 5.428	780.5	  1	 780.78	 5.174	 100
 0	 0	 1000	 806.17	 4.948	806.0	  0	 806.17	 4.948	 100
 0	 0	 1200	 843.71	 4.258	844.0	  0	 843.71	 4.258	 100
 0	 0	 1400	 871.32	 4.233	872.0	  0	 871.32	 4.233	 100
 0	 0	 1600	 895.08	 5.146	894.0	  0	 895.08	 5.146	 100
 0	 0	 1800	 912.97	 5.002	913.0	  1	 913.12	 4.792	 100
 0	 0	 2000	 930.25	 5.476	930.0	  0	 930.25	 5.476	 100
 0	 0	 4000	1076.81	 7.248	1077.0	  0	1076.81	 7.248	 100
 0	 0	 6000	1171.54	 4.314	1172.0	  1	1171.38	 4.042	 100
 0	 0	 8000	1235.38	 4.463	1236.0	  0	1235.38	 4.463	 100
 0	 0	10000	1288.83	 4.023	1289.0	  0	1288.83	 4.023	 100
 0	 0	12000	1333.17	 4.409	1333.0	  1	1333.00	 4.088	 100
 0	 0	14000	1374.77	 4.485	1375.0	  0	1374.77	 4.485	 100
 0	 0	16000	1413.30	 4.428	1414.0	  1	1413.43	 4.241	 100
 0	 0	18000	1448.20	 4.190	1449.0	  1	1448.33	 3.992	 100
 0	 0	20000	1482.08	 4.421	1482.0	  0	1482.08	 4.421	 100
 0	 0	22000	1513.73	 4.221	1514.0	  0	1513.73	 4.221	 100
 0	 0	24000	1545.99	 4.256	1546.0	  0	1545.99	 4.256	 100
 0	 0	26000	1575.32	 4.238	1575.0	  1	1575.17	 3.990	 100
 0	 0	28000	1604.04	 4.442	1604.0	  1	1604.19	 4.196	 100
 0	 0	30000	1633.05	 4.159	1633.0	  5	1632.95	 3.583	 100
 0	 0	32000	1659.21	 4.461	1659.0	  7	1659.38	 3.626	 100
