ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	  99.52	 2.363	100.0	  0	  99.52	 2.363	 100
 0	 0	   20	 104.00	 2.429	104.0	  0	 104.00	 2.429	 100
 0	 0	   30	 108.59	 2.450	109.0	  0	 108.59	 2.450	 100
 0	 0	   40	 112.66	 2.495	113.0	  0	 112.66	 2.495	 100
 0	 0	   50	 116.52	 2.245	117.0	  5	 116.68	 1.937	 100
 0	 0	   60	 121.19	 2.537	121.0	  0	 121.19	 2.537	 100
 0	 0	   70	 125.26	 2.802	125.0	  0	 125.26	 2.802	 100
 0	 0	   80	 130.14	 2.118	130.0	  4	 130.15	 1.903	 100
 0	 0	   90	 134.22	 2.588	134.0	  0	 134.22	 2.588	 100
 0	 0	  100	 138.18	 2.459	138.0	  9	 138.15	 1.885	 100
 0	 0	  200	 176.86	 2.796	177.0	  0	 176.86	 2.796	 100
 0	 0	  300	 208.50	 2.728	208.0	  1	 208.40	 2.567	 100
 0	 0	  400	 234.12	 2.434	234.0	  8	 234.36	 2.003	 100
 0	 0	  500	 256.80	 3.698	257.0	  0	 256.80	 3.698	 100
 0	 0	  600	 275.51	 2.710	275.0	  0	 275.51	 2.710	 100
 0	 0	  700	 290.22	 2.862	290.0	  1	 290.13	 2.735	 100
 0	 0	  800	 303.18	 2.418	303.0	  0	 303.18	 2.418	 100
 0	 0	  900	 316.37	 2.509	316.0	  0	 316.37	 2.509	 100
 0	 0	 1000	 328.65	 2.556	328.0	  0	 328.65	 2.556	 100
 0	 0	 1200	 349.91	 2.968	349.0	  1	 349.76	 2.560	 100
 0	 0	 1400	 369.35	 2.683	369.0	  6	 369.12	 2.114	 100
 0	 0	 1600	 387.45	 2.928	388.0	  0	 387.45	 2.928	 100
 0	 0	 1800	 402.94	 2.577	403.0	  0	 402.94	 2.577	 100
 0	 0	 2000	 417.71	 2.637	418.0	  1	 417.60	 2.390	 100
 0	 0	 4000	 524.87	 2.577	525.0	  1	 524.78	 2.418	 100
 0	 0	 6000	 593.05	 2.851	593.0	  0	 593.05	 2.851	 100
 0	 0	 8000	 647.47	 2.819	647.0	  2	 647.28	 2.490	 100
 0	 0	10000	 691.47	 2.935	692.0	  0	 691.47	 2.935	 100
 0	 0	12000	 730.26	 2.389	730.0	  8	 730.04	 1.827	 100
 0	 0	14000	 766.94	 3.244	766.0	  0	 766.94	 3.244	 100
 0	 0	16000	 801.87	 2.729	802.0	  0	 801.87	 2.729	 100
 0	 0	18000	 835.96	 2.719	836.0	  0	 835.96	 2.719	 100
 0	 0	20000	 869.42	 3.019	869.0	  1	 869.32	 2.874	 100
 0	 0	22000	 904.97	 7.531	905.0	  3	 905.07	 6.215	 100
 0	 0	24000	 940.24	 8.545	940.0	 11	 940.30	 5.030	 100
 0	 0	26000	 971.55	 5.882	973.0	  6	 972.22	 4.195	 100
 0	 0	28000	1000.97	 4.747	1001.0	  6	1000.94	 3.479	 100
 0	 0	30000	1026.83	 5.249	1026.5	  8	1026.80	 3.757	 100
 0	 0	32000	1051.30	 7.199	1050.5	 11	1050.60	 4.193	 100
 0	 0	34000	1074.78	 7.009	1074.0	  9	1074.18	 4.836	 100
 0	 0	36000	1098.36	 9.558	1098.0	 15	1097.79	 4.405	 100
 0	 0	38000	1120.70	 6.562	1122.0	  7	1121.27	 4.882	 100
 0	 0	40000	1144.09	 6.928	1144.0	 10	1143.88	 3.818	 100
