ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.69	24.492	108.0	 13	 107.82	10.563	 100
 0	 0	   20	 115.44	25.161	114.0	 13	 114.03	11.491	 100
 0	 0	   30	 123.60	24.165	122.0	 16	 122.63	 9.039	 100
 0	 0	   40	 130.55	25.948	132.0	 15	 131.82	 7.661	 100
 0	 0	   50	 139.04	24.264	138.5	 13	 138.41	11.455	 100
 0	 0	   60	 152.13	23.061	149.0	 14	 149.79	 8.923	 100
 0	 0	   70	 157.57	26.951	157.0	 11	 157.87	10.386	 100
 0	 0	   80	 167.54	36.610	169.0	 14	 168.37	10.849	 100
 0	 0	   90	 177.83	34.809	177.5	 19	 177.43	 7.743	 100
 0	 0	  100	 190.16	31.678	188.5	 16	 187.86	 9.743	 100
 0	 0	  200	 279.17	25.661	281.0	 15	 280.54	 8.266	 100
 0	 0	  300	 362.38	31.013	364.0	 17	 363.99	 8.306	 100
 0	 0	  400	 439.62	20.636	439.0	 15	 439.98	 8.818	 100
 0	 0	  500	 498.24	20.759	500.0	 12	 500.23	 8.650	 100
 0	 0	  600	 552.70	29.412	550.0	 15	 550.49	 7.596	 100
 0	 0	  700	 587.25	24.124	588.0	 13	 586.91	 9.161	 100
 0	 0	  800	 615.14	18.236	615.5	  9	 615.29	 8.448	 100
 0	 0	  900	 636.55	20.041	637.0	 14	 638.70	 7.278	 100
 0	 0	 1000	 653.93	15.357	655.0	 11	 656.49	 7.322	 100
 0	 0	 1200	 686.02	29.633	685.0	 10	 684.17	 7.381	 100
 0	 0	 1400	 702.01	18.921	704.0	 13	 703.33	 6.974	 100
 0	 0	 1600	 724.12	23.885	722.5	 13	 722.25	 8.035	 100
 0	 0	 1800	 739.36	20.637	740.0	 13	 739.31	 9.134	 100
 0	 0	 2000	 758.98	22.149	755.0	 12	 755.99	 9.573	 100
 0	 0	 4000	 869.73	17.587	871.0	 11	 870.96	 8.373	 100
 0	 0	 6000	 954.49	21.566	954.0	 12	 953.93	 8.821	 100
 0	 0	 8000	1012.02	26.656	1012.5	 10	1012.66	 8.337	 100
 0	 0	10000	1058.64	14.747	1058.0	 13	1058.03	 6.342	 100
 0	 0	12000	1101.90	31.297	1098.0	 13	1097.59	 6.692	 100
 0	 0	14000	1138.22	24.399	1134.0	 19	1133.67	 6.430	 100
 0	 0	16000	1166.55	18.057	1167.0	  8	1167.57	 8.527	 100
 0	 0	18000	1203.19	24.119	1201.0	 18	1199.45	 6.340	 100
 0	 0	20000	1230.98	15.596	1229.0	 10	1229.56	 6.123	 100
 0	 0	22000	1259.64	21.123	1259.0	 14	1258.30	 6.508	 100
 0	 0	24000	1288.93	15.917	1290.0	 13	1288.94	 5.993	 100
 0	 0	26000	1314.87	20.297	1314.0	 14	1314.41	 7.607	 100
 0	 0	28000	1340.00	23.386	1338.0	 19	1339.16	 6.298	 100
 0	 0	30000	1369.41	26.797	1365.0	 18	1364.85	 5.967	 100
 0	 0	32000	1390.28	19.300	1389.0	 10	1389.30	 8.813	 100
 0	 0	34000	1411.96	21.502	1412.5	 21	1412.82	 6.002	 100
 0	 0	36000	1443.28	19.531	1439.5	 11	1439.01	 6.076	 100
 0	 0	38000	1461.07	18.439	1460.0	 13	1459.98	 6.760	 100
 0	 0	40000	1481.19	17.325	1481.0	 13	1481.46	 7.663	 100
 0	 0	42000	1503.97	12.144	1505.0	 12	1504.73	 6.838	 100
 0	 0	44000	1528.81	19.888	1529.0	 13	1528.18	 6.625	 100
 0	 0	46000	1554.92	18.296	1552.0	 10	1552.17	 8.345	 100
 0	 0	48000	1571.44	15.739	1573.0	 14	1572.73	 5.884	 100
 0	 0	50000	1593.86	24.964	1593.0	 14	1592.21	 6.688	 100
 0	 0	52000	1616.23	19.985	1616.0	 12	1615.43	 6.459	 100
 0	 0	54000	1636.52	17.506	1635.0	 15	1635.18	 5.926	 100
 0	 0	56000	1659.72	21.982	1658.0	 13	1658.00	 5.311	 100
 0	 0	58000	1679.74	23.201	1678.0	 19	1678.59	 6.652	 100
