ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 106.10	 1.115	106.0	  0	 106.10	 1.115	 100
 0	 0	   20	 106.97	 1.267	107.0	  0	 106.97	 1.267	 100
 0	 0	   30	 107.99	 1.193	108.0	  0	 107.99	 1.193	 100
 0	 0	   40	 109.41	 1.026	109.0	  0	 109.41	 1.026	 100
 0	 0	   50	 110.14	 1.247	110.0	  0	 110.14	 1.247	 100
 0	 0	   60	 111.64	 1.396	112.0	  0	 111.64	 1.396	 100
 0	 0	   70	 112.81	 1.535	113.0	  0	 112.81	 1.535	 100
 0	 0	   80	 113.80	 1.310	114.0	  0	 113.80	 1.310	 100
 0	 0	   90	 114.92	 1.454	115.0	  0	 114.92	 1.454	 100
 0	 0	  100	 115.76	 1.327	116.0	  0	 115.76	 1.327	 100
 0	 0	  200	 126.09	 1.512	126.0	  0	 126.09	 1.512	 100
 0	 0	  300	 135.71	 1.358	136.0	  0	 135.71	 1.358	 100
 0	 0	  400	 144.78	 1.404	145.0	  0	 144.78	 1.404	 100
 0	 0	  500	 153.33	 1.264	153.0	  1	 153.28	 1.178	 100
 0	 0	  600	 163.00	 1.295	163.0	  1	 162.95	 1.198	 100
 0	 0	  700	 171.61	 1.428	171.0	  1	 171.57	 1.364	 100
 0	 0	  800	 180.46	 1.540	181.0	  0	 180.46	 1.540	 100
 0	 0	  900	 189.45	 1.690	189.0	  0	 189.45	 1.690	 100
 0	 0	 1000	 197.01	 1.580	197.0	  0	 197.01	 1.580	 100
 0	 0	 1200	 212.61	 1.262	213.0	  0	 212.61	 1.262	 100
 0	 0	 1400	 227.79	 1.783	228.0	  1	 227.74	 1.712	 100
 0	 0	 1600	 242.03	 1.743	242.0	  2	 242.03	 1.608	 100
 0	 0	 1800	 256.99	 2.290	257.0	  1	 257.05	 2.219	 100
 0	 0	 2000	 269.27	 1.582	269.0	  1	 269.22	 1.516	 100
 0	 0	 4000	 370.69	 2.304	370.0	  4	 370.74	 1.893	 100
 0	 0	 6000	 445.73	 2.322	446.0	  3	 445.80	 1.945	 100
 0	 0	 8000	 506.67	 2.539	507.0	  4	 506.64	 1.687	 100
 0	 0	10000	 559.76	 2.738	560.0	  9	 559.68	 1.800	 100
 0	 0	12000	 606.13	 2.762	606.0	  2	 606.27	 1.908	 100
 0	 0	14000	 649.03	 2.236	649.0	  5	 649.06	 1.413	 100
 0	 0	16000	 688.66	 2.438	689.0	  4	 688.73	 1.855	 100
 0	 0	18000	 724.84	 2.423	725.0	  3	 725.10	 1.699	 100
