ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 133.58	42.021	126.0	 15	 126.34	11.544	 100
 0	 0	   20	 132.01	45.893	137.5	 24	 137.55	 7.516	 100
 0	 0	   30	 144.57	41.443	148.0	 18	 149.32	11.109	 100
 0	 0	   40	 157.06	52.930	158.0	 19	 159.17	14.400	 100
 0	 0	   50	 162.80	52.239	166.5	 19	 164.86	12.232	 100
 0	 0	   60	 184.11	48.535	178.0	 21	 179.78	11.173	 100
 0	 0	   70	 185.44	41.788	189.0	 18	 187.55	12.604	 100
 0	 0	   80	 205.28	48.348	203.0	 20	 203.44	12.146	 100
 0	 0	   90	 208.72	52.490	213.0	 18	 213.05	 8.463	 100
 0	 0	  100	 213.32	59.740	222.0	 22	 222.13	12.661	 100
 0	 0	  200	 324.38	58.607	332.0	 19	 331.90	11.107	 100
 0	 0	  300	 435.16	50.146	431.5	 23	 431.30	 9.930	 100
 0	 0	  400	 521.04	48.828	522.0	 20	 520.79	10.513	 100
 0	 0	  500	 607.34	41.243	603.0	 20	 602.41	10.728	 100
 0	 0	  600	 666.07	35.611	669.5	 17	 669.58	 8.641	 100
 0	 0	  700	 732.04	38.003	727.0	 19	 726.23	10.582	 100
 0	 0	  800	 774.99	39.986	773.0	 17	 771.59	11.524	 100
 0	 0	  900	 808.80	32.022	809.0	 19	 806.49	 8.719	 100
 0	 0	 1000	 840.97	30.247	838.0	 19	 837.70	 6.990	 100
 0	 0	 1200	 882.81	39.268	880.5	 15	 880.07	10.405	 100
 0	 0	 1400	 913.40	38.531	911.0	 22	 910.33	 8.503	 100
 0	 0	 1600	 944.10	52.545	933.0	 24	 930.82	 8.096	 100
 0	 0	 1800	 964.03	44.372	955.0	 23	 952.84	 8.376	 100
 0	 0	 2000	 973.91	38.408	973.0	 17	 971.45	10.610	 100
 0	 0	 4000	1113.57	43.394	1110.5	 21	1109.63	12.960	 100
 0	 0	 6000	1218.92	33.789	1224.0	 20	1223.74	 9.735	 100
 0	 0	 8000	1288.31	37.389	1291.0	 22	1289.83	10.278	 100
 0	 0	10000	1346.35	30.562	1346.0	 21	1345.33	 7.244	 100
