DAC	thr_voltage
1	0.333495533
1	0.332090065
1	0.332119324
1	0.33207431
2	0.332070268
2	0.330631704
2	0.330609483
2	0.330542929
3	0.330536236
3	0.329047802
3	0.329111937
3	0.329080094
4	0.329060411
4	0.327645766
4	0.327659594
4	0.327671069
5	0.327661927
5	0.326165831
5	0.326185623
5	0.326217157
6	0.326189466
6	0.324675183
6	0.324679742
6	0.324669533
7	0.324671954
7	0.323209542
7	0.323202484
7	0.323200953
8	0.323205297
8	0.321759749
8	0.321769616
8	0.321780107
9	0.321738073
9	0.320240476
9	0.320233019
9	0.320227612
10	0.320228575
10	0.318726448
10	0.31870943
10	0.318704562
11	0.318732677
11	0.317203102
11	0.31716438
11	0.317155691
12	0.317184154
12	0.315688081
12	0.315676254
12	0.3156784
13	0.315672769
13	0.314207965
13	0.314209375
13	0.314189782
14	0.314194844
14	0.3127326
14	0.312704447
14	0.312722388
15	0.312746402
15	0.311236833
15	0.311244765
15	0.3112763
16	0.311295534
16	0.309806332
16	0.309807921
16	0.309775428
17	0.30976399
17	0.308336806
17	0.308385506
17	0.308362472
18	0.308350481
18	0.306871702
18	0.306884139
18	0.306910392
19	0.306900974
19	0.305435605
19	0.305423965
19	0.305436938
20	0.305425576
20	0.303958433
20	0.303994966
20	0.304035529
21	0.303976395
21	0.302470975
21	0.302473544
21	0.302482351
22	0.302472204
22	0.300955409
22	0.300948971
22	0.300960941
23	0.300953396
23	0.299444161
23	0.299474282
23	0.299448318
24	0.299437076
24	0.297958939
24	0.297991595
24	0.297958663
25	0.297976227
25	0.296475172
25	0.296507831
25	0.296512632
26	0.296538456
26	0.295012693
26	0.294992166
26	0.29501788
27	0.295023957
27	0.293496903
27	0.2934876
27	0.293480445
28	0.293499218
28	0.292015168
28	0.291979586
28	0.291983875
29	0.291981232
29	0.290494921
29	0.290510429
29	0.290481461
30	0.290488766
30	0.289020644
30	0.289047762
30	0.289052499
31	0.289026826
31	0.28755394
31	0.287544043
31	0.287522743
32	0.287525761
32	0.2860511
32	0.286044736
32	0.286038585
33	0.286018795
33	0.284561931
33	0.284549935
33	0.284574502
34	0.284542575
34	0.283093531
34	0.283119893
34	0.283138134
35	0.283136542
35	0.281705492
35	0.281716289
35	0.281688819
36	0.281678647
36	0.280225539
36	0.280219174
36	0.280238108
37	0.280247542
37	0.278766339
37	0.278781676
37	0.278766932
38	0.278771933
38	0.277258706
38	0.277280382
38	0.277280932
39	0.277276655
39	0.275836246
39	0.275818664
39	0.275814381
40	0.275814919
40	0.274348345
40	0.274352456
40	0.27434889
41	0.274340782
41	0.272863682
41	0.27286356
41	0.27286976
42	0.272862492
42	0.27136272
42	0.271348108
42	0.271341106
43	0.271342678
43	0.269819351
43	0.269846494
43	0.269837102
44	0.269834895
44	0.268339027
44	0.268337863
44	0.268288876
45	0.268311064
45	0.266835674
45	0.266821228
45	0.266841679
