DAC	thr_voltage
1	0.335105157
1	0.333670547
1	0.333737804
1	0.333752265
2	0.333752447
2	0.332247869
2	0.332212391
2	0.332203184
3	0.332200798
3	0.330730956
3	0.330755419
3	0.33071982
4	0.330734168
4	0.329257908
4	0.329268671
4	0.329250596
5	0.329282211
5	0.327781052
5	0.32778849
5	0.327847483
6	0.327818288
6	0.326315765
6	0.326278171
6	0.326250723
7	0.326288641
7	0.32483523
7	0.324847401
7	0.324829437
8	0.324820302
8	0.323331305
8	0.323337418
8	0.323327848
9	0.323316544
9	0.321815809
9	0.321813295
9	0.321820717
10	0.321868085
10	0.320344617
10	0.320312689
10	0.32032387
11	0.320356616
11	0.31884407
11	0.318823536
11	0.318822177
12	0.318826956
12	0.317307671
12	0.317290296
12	0.317256148
13	0.317298386
13	0.3158296
13	0.315832033
13	0.315828461
14	0.315819456
14	0.314402939
14	0.31436191
14	0.31435463
15	0.314364085
15	0.312913122
15	0.312907511
15	0.31291728
16	0.312886103
16	0.311420127
16	0.311440297
16	0.311458058
17	0.311447635
17	0.310011986
17	0.309980168
17	0.309961602
18	0.30999348
18	0.308539054
18	0.308558871
18	0.308542274
19	0.308528527
19	0.307062789
19	0.307040405
19	0.307076827
20	0.307053312
20	0.305600989
20	0.305614385
20	0.305608388
21	0.30560052
21	0.304095783
21	0.304145261
21	0.304103742
22	0.304156406
22	0.302592988
22	0.30257374
22	0.302583342
23	0.302592162
23	0.301065441
23	0.301060669
23	0.301037506
24	0.301082057
24	0.299616432
24	0.299568416
24	0.29956297
25	0.299587705
25	0.298118898
25	0.298123
25	0.298141666
26	0.298123359
26	0.296620262
26	0.296646942
26	0.296624706
27	0.296634586
27	0.295083534
27	0.295119205
27	0.295113644
28	0.295118697
28	0.293555107
28	0.293598105
28	0.29358396
29	0.293586689
29	0.292078012
29	0.292088743
29	0.292109518
30	0.292077843
30	0.290638086
30	0.290631592
30	0.290614726
31	0.290618719
31	0.28913669
31	0.289147281
31	0.289162347
32	0.2891646
32	0.287668414
32	0.287650825
32	0.287639834
33	0.287624505
33	0.286210649
33	0.286220511
33	0.286253656
34	0.286252957
34	0.28477621
34	0.284787232
34	0.284766766
35	0.28475408
35	0.283337168
35	0.283326496
35	0.283365242
36	0.283355418
36	0.281822583
36	0.281879597
36	0.281902096
37	0.281878984
37	0.28043537
37	0.280404561
37	0.28041829
38	0.280412739
38	0.278907515
38	0.278890444
38	0.278872266
39	0.278884221
39	0.277399086
39	0.277386534
39	0.277387629
40	0.277388807
40	0.275920163
40	0.275943473
40	0.27593288
41	0.275948659
41	0.274490911
41	0.274495677
41	0.274476735
42	0.274483902
42	0.272953964
42	0.272952307
42	0.272944138
43	0.272968035
43	0.271383792
43	0.27139241
43	0.271404456
44	0.271419464
44	0.269902946
44	0.269913715
44	0.269896748
45	0.269880467
45	0.268433101
45	0.268392504
45	0.268422098
46	0.268426367
46	0.266943202
46	0.266952332
46	0.266956101
47	0.267003356
47	0.265545814
47	0.265516643
47	0.265514584
48	0.265522126
48	0.264068114
48	0.264080657
48	0.264074395
49	0.264061429
49	0.262602438
49	0.262609049
49	0.262613959
50	0.262563705
50	0.261113892
50	0.261124158
50	0.261102633
51	0.261093785
51	0.259657426
51	0.25967464
51	0.259645632
52	0.25966074
52	0.258188304
52	0.258189318
52	0.258209235
53	0.258221661
53	0.256760653
53	0.256757553
53	0.256732405
54	0.256760533
54	0.255241736
54	0.255256906
54	0.255237236
55	0.25525687
