ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 133.34	43.542	129.0	 23	 129.34	10.628	 100
 0	 0	   20	 142.91	39.569	138.0	 21	 137.00	 8.333	 100
 0	 0	   30	 144.66	43.305	145.5	 20	 144.90	11.012	 100
 0	 0	   40	 163.20	37.548	157.0	 17	 156.25	11.794	 100
 0	 0	   50	 168.26	45.745	167.0	 23	 165.17	 9.130	 100
 0	 0	   60	 176.81	47.713	177.0	 20	 175.32	12.660	 100
 0	 0	   70	 182.22	46.738	185.0	 17	 185.73	11.288	 100
 0	 0	   80	 199.70	42.451	196.0	 17	 194.94	 9.893	 100
 0	 0	   90	 203.90	47.834	205.5	 19	 205.91	11.790	 100
 0	 0	  100	 215.85	42.290	217.0	 18	 217.68	12.261	 100
 0	 0	  200	 319.14	51.934	321.0	 18	 320.51	11.418	 100
 0	 0	  300	 426.91	30.054	422.0	 19	 421.67	 8.122	 100
 0	 0	  400	 507.91	55.089	513.0	 20	 512.51	 8.579	 100
 0	 0	  500	 602.06	29.072	595.5	 18	 595.99	 7.033	 100
 0	 0	  600	 670.83	29.969	667.5	 18	 668.51	 8.404	 100
 0	 0	  700	 739.56	37.328	731.5	 23	 730.87	 6.576	 100
 0	 0	  800	 784.14	24.366	784.0	 17	 784.02	 6.348	 100
 0	 0	  900	 831.41	31.880	826.0	 21	 823.91	 8.658	 100
 0	 0	 1000	 863.50	28.135	862.0	 17	 860.30	 8.479	 100
 0	 0	 1200	 915.43	32.198	910.0	 22	 908.97	 8.662	 100
 0	 0	 1400	 951.22	27.302	949.0	 19	 947.70	 8.146	 100
 0	 0	 1600	 979.07	25.288	977.0	 16	 976.14	 9.302	 100
 0	 0	 1800	1005.04	30.504	999.0	 17	 999.40	 8.423	 100
 0	 0	 2000	1020.94	30.343	1021.0	 19	1019.46	10.892	 100
 0	 0	 4000	1178.73	30.514	1178.0	 17	1176.49	 9.036	 100
 0	 0	 6000	1271.38	23.720	1273.0	 15	1272.28	 7.895	 100
 0	 0	 8000	1345.89	24.399	1343.0	 12	1341.76	 8.506	 100
 0	 0	10000	1396.73	22.607	1399.0	 22	1398.85	 8.024	 100
 0	 0	12000	1450.47	28.302	1448.5	 25	1448.31	 6.188	 100
 0	 0	14000	1494.59	25.536	1494.0	 16	1494.01	 8.202	 100
 0	 0	16000	1535.31	18.930	1533.0	 13	1534.21	 8.615	 100
 0	 0	18000	1574.57	23.694	1574.5	 25	1574.12	 6.344	 100
 0	 0	20000	1614.45	24.755	1611.0	 14	1609.91	 9.837	 100
 0	 0	22000	1643.49	22.088	1642.0	 13	1640.33	 8.777	 100
 0	 0	24000	1678.31	23.287	1676.5	 17	1676.88	 7.407	 100
 0	 0	26000	1708.48	23.829	1708.0	 16	1706.56	 9.145	 100
 0	 0	28000	1738.27	22.615	1737.0	 18	1736.72	 7.141	 100
 0	 0	30000	1767.83	22.936	1765.5	 16	1765.58	 6.287	 100
 0	 0	32000	1792.79	23.124	1794.0	 17	1792.47	 7.713	 100
 0	 0	34000	1822.77	19.738	1823.0	 15	1821.59	 7.748	 100
 0	 0	36000	1846.46	19.508	1845.5	 19	1843.60	 7.365	 100
 0	 0	38000	1869.05	21.799	1867.0	 14	1866.16	 8.432	 100
 0	 0	40000	1891.23	18.148	1890.0	 17	1890.10	 6.404	 100
 0	 0	42000	1910.92	17.366	1911.0	 16	1910.00	 7.246	 100
 0	 0	44000	1932.12	15.829	1933.0	 19	1932.62	 5.544	 100
 0	 0	46000	1949.32	14.940	1951.0	 17	1950.11	 5.287	 100
 0	 0	48000	1968.76	13.036	1968.5	 17	1968.12	 5.440	 100
 0	 0	50000	1983.21	11.977	1982.5	 16	1981.95	 4.829	 100
 0	 0	52000	1996.76	 8.143	1996.0	 18	1995.79	 3.094	 100
 0	 0	54000	2006.66	 8.433	2007.0	 18	2006.43	 2.880	 100
 0	 0	56000	2014.79	 8.329	2015.0	 23	2015.23	 2.182	 100
 0	 0	58000	2022.43	 5.476	2022.0	 14	2022.40	 2.899	 100
 0	 0	60000	2026.74	 4.817	2027.0	 17	2027.34	 1.610	 100
 0	 0	62000	2030.51	 2.970	2031.0	 13	2030.80	 1.337	 100
 0	 0	64000	2034.19	 1.643	2034.0	 41	2034.00	 0.000	 100
 0	 1	   10	 136.47	26.631	134.0	 22	 134.82	 5.383	 100
 0	 1	   20	 146.07	28.298	145.0	 18	 144.79	 6.427	 100
 0	 1	   30	 157.06	29.473	154.5	 20	 154.00	 7.156	 100
 0	 1	   40	 165.59	31.519	166.0	 16	 166.12	 7.784	 100
 0	 1	   50	 185.26	33.705	178.0	 18	 176.83	 9.747	 100
 0	 1	   60	 184.93	32.585	190.0	 20	 189.80	 8.547	 100
 0	 1	   70	 201.39	27.542	203.0	 18	 203.66	 7.404	 100
 0	 1	   80	 215.08	31.638	215.0	 19	 214.33	 7.508	 100
 0	 1	   90	 220.74	31.122	226.0	 22	 226.36	 8.234	 100
 0	 1	  100	 238.58	29.149	237.0	 19	 236.51	 9.268	 100
 0	 1	  200	 348.44	26.096	347.0	 12	 345.81	 9.378	 100
 0	 1	  300	 451.14	26.412	443.5	 18	 441.85	 7.849	 100
 0	 1	  400	 526.49	23.939	522.0	 21	 520.61	 6.315	 100
