ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 114.09	 5.765	114.0	  1	 114.28	 5.461	 100
 0	 0	   20	 122.45	 6.178	122.0	  2	 122.45	 5.340	 100
 0	 0	   30	 131.99	 6.287	132.0	  5	 132.14	 4.826	 100
 0	 0	   40	 140.42	 5.509	141.0	  3	 140.63	 4.352	 100
 0	 0	   50	 151.28	 6.600	150.0	  3	 150.73	 5.898	 100
 0	 0	   60	 159.18	 6.012	160.0	  6	 159.87	 4.461	 100
 0	 0	   70	 171.08	 7.219	170.0	  8	 170.11	 4.490	 100
 0	 0	   80	 180.44	 7.072	180.5	  4	 180.32	 5.522	 100
 0	 0	   90	 190.07	 7.154	190.0	  4	 190.60	 5.605	 100
 0	 0	  100	 200.75	 6.533	200.0	  7	 200.43	 4.638	 100
 0	 0	  200	 301.47	 6.924	301.0	  5	 301.27	 5.372	 100
 0	 0	  300	 393.02	 5.414	394.0	  3	 393.13	 4.873	 100
 0	 0	  400	 476.26	 6.258	477.0	  2	 476.66	 5.635	 100
 0	 0	  500	 547.47	 4.916	547.5	  2	 547.18	 4.526	 100
 0	 0	  600	 604.72	 4.680	605.0	  0	 604.72	 4.680	 100
 0	 0	  700	 650.13	 3.994	650.0	  0	 650.13	 3.994	 100
 0	 0	  800	 684.49	 4.244	684.0	  0	 684.49	 4.244	 100
 0	 0	  900	 710.04	 4.740	709.5	  0	 710.04	 4.740	 100
 0	 0	 1000	 731.54	 4.071	731.0	  0	 731.54	 4.071	 100
 0	 0	 1200	 761.52	 4.384	762.0	  0	 761.52	 4.384	 100
 0	 0	 1400	 786.32	 4.494	786.0	  1	 786.16	 4.227	 100
 0	 0	 1600	 807.25	 4.672	807.0	  1	 807.11	 4.483	 100
 0	 0	 1800	 822.59	 5.143	822.0	  2	 822.30	 4.756	 100
 0	 0	 2000	 839.00	 4.216	839.0	  1	 838.86	 3.992	 100
 0	 0	 4000	 963.31	 6.651	963.5	  1	 963.00	 5.914	 100
 0	 0	 6000	1065.16	 5.069	1066.0	  0	1065.16	 5.069	 100
 0	 0	 8000	1128.50	 3.702	1128.0	  2	1128.32	 3.504	 100
 0	 0	10000	1178.46	 4.006	1178.0	  0	1178.46	 4.006	 100
 0	 0	12000	1220.46	 3.841	1221.0	  0	1220.46	 3.841	 100
 0	 0	14000	1258.93	 3.965	1259.0	  0	1258.93	 3.965	 100
 0	 0	16000	1296.06	 4.109	1297.0	  0	1296.06	 4.109	 100
 0	 0	18000	1328.67	 4.134	1329.0	  1	1328.51	 3.810	 100
 0	 0	20000	1360.35	 4.130	1361.0	  0	1360.35	 4.130	 100
 0	 0	22000	1390.64	 4.208	1390.5	  0	1390.64	 4.208	 100
 0	 0	24000	1419.63	 4.007	1420.0	  0	1419.63	 4.007	 100
 0	 0	26000	1448.51	 4.069	1448.0	  0	1448.51	 4.069	 100
 0	 0	28000	1474.37	 4.556	1474.0	  1	1474.20	 4.257	 100
 0	 0	30000	1502.61	 4.438	1502.0	  1	1502.47	 4.248	 100
 0	 0	32000	1527.05	 4.006	1527.0	  0	1527.05	 4.006	 100
 0	 0	34000	1553.54	 3.937	1553.0	  1	1553.69	 3.672	 100
 0	 0	36000	1578.25	 3.831	1578.0	  0	1578.25	 3.831	 100
