ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 116.80	 1.443	117.0	  1	 116.75	 1.350	 100
 0	 0	   20	 118.93	 1.683	119.0	  0	 118.93	 1.683	 100
 0	 0	   30	 121.10	 1.732	121.0	  2	 121.10	 1.596	 100
 0	 0	   40	 123.29	 1.976	123.0	  5	 123.09	 1.502	 100
 0	 0	   50	 125.15	 1.666	125.0	  1	 125.10	 1.600	 100
 0	 0	   60	 128.23	 1.932	129.0	  4	 128.43	 1.703	 100
 0	 0	   70	 130.21	 1.479	130.0	  0	 130.21	 1.479	 100
 0	 0	   80	 132.09	 1.450	132.0	  2	 132.09	 1.277	 100
 0	 0	   90	 133.89	 1.517	134.0	  0	 133.89	 1.517	 100
 0	 0	  100	 135.91	 1.843	136.0	  2	 136.04	 1.611	 100
 0	 0	  200	 155.49	 1.480	155.0	  2	 155.40	 1.345	 100
 0	 0	  300	 174.10	 2.057	174.0	  2	 174.21	 1.912	 100
 0	 0	  400	 192.86	 1.815	193.0	  1	 192.91	 1.756	 100
 0	 0	  500	 209.52	 1.507	210.0	  2	 209.61	 1.375	 100
 0	 0	  600	 224.93	 1.833	225.0	  1	 224.88	 1.769	 100
 0	 0	  700	 239.80	 1.995	240.0	  0	 239.80	 1.995	 100
 0	 0	  800	 254.22	 2.232	253.0	  9	 253.85	 1.977	 100
 0	 0	  900	 267.69	 1.698	267.5	  0	 267.69	 1.698	 100
 0	 0	 1000	 279.63	 1.921	279.0	  0	 279.63	 1.921	 100
 0	 0	 1200	 302.21	 1.950	302.0	  4	 302.23	 1.670	 100
 0	 0	 1400	 323.09	 1.730	323.0	  2	 323.09	 1.593	 100
 0	 0	 1600	 341.46	 1.660	342.0	  2	 341.45	 1.514	 100
 0	 0	 1800	 359.40	 1.820	360.0	  0	 359.40	 1.820	 100
 0	 0	 2000	 375.87	 2.154	376.0	  0	 375.87	 2.154	 100
 0	 0	 4000	 497.20	 2.089	498.0	  5	 497.45	 1.809	 100
 0	 0	 6000	 581.39	 1.836	581.0	  2	 581.30	 1.730	 100
 0	 0	 8000	 647.28	 2.080	648.0	  5	 647.54	 1.791	 100
 0	 0	10000	 701.65	 2.591	701.0	  0	 701.65	 2.591	 100
 0	 0	12000	 750.44	 2.176	750.0	  3	 750.28	 1.993	 100
 0	 0	14000	 795.60	 2.474	796.0	  1	 795.70	 2.288	 100
 0	 0	16000	 836.65	 2.217	837.0	  4	 836.78	 1.910	 100
 0	 0	18000	 873.94	 1.890	874.0	  3	 873.97	 1.630	 100
 0	 0	20000	 910.06	 2.206	910.0	  3	 910.00	 1.974	 100
 0	 0	22000	 944.82	 2.190	945.0	  5	 944.76	 1.861	 100
 0	 0	24000	 979.94	 2.681	980.0	  0	 979.94	 2.681	 100
 0	 0	26000	1014.78	 2.476	1014.5	  1	1014.89	 2.236	 100
 0	 0	28000	1050.64	 3.034	1051.0	  1	1050.73	 2.920	 100
 0	 0	30000	1087.11	 2.730	1087.0	  1	1087.21	 2.545	 100
 0	 0	32000	1122.92	 2.432	1123.5	  1	1123.02	 2.227	 100
 0	 0	34000	1157.67	 2.511	1157.0	  8	1157.53	 2.013	 100
 0	 0	36000	1188.65	 2.047	1189.0	  4	1188.77	 1.726	 100
 0	 0	38000	1217.47	 2.508	1218.0	  0	1217.47	 2.508	 100
 0	 0	40000	1244.71	 1.871	1245.0	  1	1244.79	 1.710	 100
 0	 0	42000	1271.33	 1.939	1271.0	  3	1271.40	 1.712	 100
 0	 0	44000	1298.95	 1.893	1299.0	  2	1299.09	 1.600	 100
 0	 0	46000	1324.13	 2.116	1325.0	  4	1324.39	 1.719	 100
 0	 0	48000	1348.95	 1.839	1349.0	  2	1349.07	 1.639	 100
 0	 0	50000	1374.56	 2.148	1374.0	  4	1374.47	 1.869	 100
 0	 0	52000	1399.81	 2.201	1400.0	  1	1399.91	 1.975	 100
 0	 0	54000	1425.39	 2.348	1426.0	  6	1425.78	 1.679	 100
 0	 0	56000	1449.55	 1.855	1450.0	  2	1449.67	 1.642	 100
 0	 0	58000	1473.43	 2.185	1473.5	  1	1473.51	 2.062	 100
 0	 0	60000	1497.06	 1.989	1497.0	  3	1497.13	 1.742	 100
 0	 0	62000	1521.54	 2.528	1522.0	  4	1521.84	 1.981	 100
 0	 0	64000	1545.50	 1.894	1546.0	  3	1545.67	 1.631	 100
 0	 1	   10	 116.18	 1.466	116.0	  0	 116.18	 1.466	 100
 0	 1	   20	 118.03	 1.329	118.0	  0	 118.03	 1.329	 100
 0	 1	   30	 120.02	 1.664	120.0	  1	 119.97	 1.594	 100
 0	 1	   40	 121.97	 1.243	122.0	  0	 121.97	 1.243	 100
 0	 1	   50	 124.06	 1.262	124.0	  0	 124.06	 1.262	 100
 0	 1	   60	 125.61	 1.483	125.0	  0	 125.61	 1.483	 100
 0	 1	   70	 127.88	 1.677	128.0	  0	 127.88	 1.677	 100
 0	 1	   80	 129.68	 1.043	130.0	  0	 129.68	 1.043	 100
 0	 1	   90	 131.07	 1.394	131.0	  0	 131.07	 1.394	 100
 0	 1	  100	 133.09	 1.280	133.0	  0	 133.09	 1.280	 100
 0	 1	  200	 149.55	 1.114	149.0	  0	 149.55	 1.114	 100
 0	 1	  300	 166.00	 1.470	166.0	  0	 166.00	 1.470	 100
 0	 1	  400	 181.69	 1.245	182.0	  0	 181.69	 1.245	 100
 0	 1	  500	 196.49	 1.382	197.0	  0	 196.49	 1.382	 100
 0	 1	  600	 210.32	 1.348	210.0	  0	 210.32	 1.348	 100
 0	 1	  700	 223.78	 1.567	224.0	  0	 223.78	 1.567	 100
 0	 1	  800	 236.09	 1.408	236.0	  1	 236.03	 1.281	 100
 0	 1	  900	 248.12	 1.451	248.0	  0	 248.12	 1.451	 100
 0	 1	 1000	 261.18	 1.258	261.0	  0	 261.18	 1.258	 100
 0	 1	 1200	 281.19	 1.574	281.0	  0	 281.19	 1.574	 100
 0	 1	 1400	 300.11	 1.428	300.0	  0	 300.11	 1.428	 100
 0	 1	 1600	 317.80	 1.518	318.0	  0	 317.80	 1.518	 100
 0	 1	 1800	 333.81	 1.555	334.0	  0	 333.81	 1.555	 100
 0	 1	 2000	 348.56	 1.366	349.0	  0	 348.56	 1.366	 100
 0	 1	 4000	 460.75	 1.654	461.0	  0	 460.75	 1.654	 100
 0	 1	 6000	 538.96	 2.059	539.0	  5	 539.02	 1.738	 100
 0	 1	 8000	 600.28	 1.804	600.0	  0	 600.28	 1.804	 100
 0	 1	10000	 652.04	 1.869	652.0	  1	 652.09	 1.808	 100
 0	 1	12000	 697.94	 1.728	698.0	  2	 698.04	 1.592	 100
 0	 1	14000	 738.08	 2.111	738.0	  5	 738.15	 1.726	 100
 0	 1	16000	 777.85	 1.977	778.0	  3	 778.00	 1.809	 100
 0	 1	18000	 813.13	 1.931	813.0	  1	 813.19	 1.839	 100
 0	 1	20000	 847.21	 2.345	847.5	  1	 847.28	 2.241	 100
 0	 1	22000	 879.01	 1.856	879.0	  3	 879.18	 1.620	 100
 0	 1	24000	 909.56	 1.930	909.0	  3	 909.55	 1.683	 100
 0	 1	26000	 938.95	 1.480	939.0	  1	 939.01	 1.359	 100
 0	 1	28000	 967.13	 2.135	967.0	  0	 967.13	 2.135	 100
 0	 1	30000	 995.41	 1.970	996.0	  4	 995.61	 1.725	 100
