ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 113.42	 2.594	113.0	  1	 113.52	 2.426	 100
 0	 0	   20	 118.19	 3.080	118.0	  2	 118.19	 2.831	 100
 0	 0	   30	 122.18	 2.591	122.0	  9	 122.09	 1.793	 100
 0	 0	   40	 126.30	 2.584	126.0	  0	 126.30	 2.584	 100
 0	 0	   50	 130.66	 2.858	130.0	 13	 130.51	 1.758	 100
 0	 0	   60	 135.29	 2.556	136.0	  0	 135.29	 2.556	 100
 0	 0	   70	 139.10	 2.901	139.0	  1	 139.00	 2.737	 100
 0	 0	   80	 143.35	 2.649	144.0	  0	 143.35	 2.649	 100
 0	 0	   90	 147.53	 2.761	148.0	  2	 147.53	 2.433	 100
 0	 0	  100	 151.39	 3.324	151.0	  3	 151.09	 2.891	 100
 0	 0	  200	 192.43	 2.664	193.0	  7	 192.67	 1.969	 100
 0	 0	  300	 227.83	 2.727	228.0	  2	 228.01	 2.439	 100
 0	 0	  400	 258.93	 3.131	259.0	 13	 259.55	 1.634	 100
 0	 0	  500	 284.47	 2.837	285.0	  0	 284.47	 2.837	 100
 0	 0	  600	 306.41	 2.474	306.0	 11	 306.51	 1.652	 100
 0	 0	  700	 325.47	 2.480	325.0	  7	 325.24	 2.029	 100
 0	 0	  800	 342.39	 2.662	342.0	  0	 342.39	 2.662	 100
 0	 0	  900	 357.75	 2.649	358.0	  0	 357.75	 2.649	 100
 0	 0	 1000	 372.18	 2.508	372.0	  0	 372.18	 2.508	 100
 0	 0	 1200	 397.78	 2.186	398.0	  0	 397.78	 2.186	 100
 0	 0	 1400	 420.31	 2.631	420.0	  1	 420.21	 2.455	 100
 0	 0	 1600	 442.19	 2.264	442.0	  4	 441.93	 1.871	 100
 0	 0	 1800	 459.97	 2.303	460.0	  6	 460.12	 1.871	 100
 0	 0	 2000	 477.09	 2.462	477.0	  0	 477.09	 2.462	 100
 0	 0	 4000	 600.47	 2.067	600.0	  0	 600.47	 2.067	 100
 0	 0	 6000	 680.43	 2.664	680.0	  0	 680.43	 2.664	 100
 0	 0	 8000	 741.88	 2.720	742.0	  0	 741.88	 2.720	 100
 0	 0	10000	 793.69	 2.581	794.0	  0	 793.69	 2.581	 100
 0	 0	12000	 838.54	 2.638	838.0	  0	 838.54	 2.638	 100
 0	 0	14000	 878.29	 2.972	878.0	  0	 878.29	 2.972	 100
 0	 0	16000	 915.49	 2.414	916.0	  0	 915.49	 2.414	 100
 0	 0	18000	 952.63	 2.932	953.0	  1	 952.72	 2.814	 100
 0	 0	20000	 990.91	 2.951	990.0	  0	 990.91	 2.951	 100
 0	 0	22000	1032.45	 3.389	1033.0	  2	1032.65	 3.097	 100
 0	 0	24000	1075.58	 3.447	1076.0	  1	1075.67	 3.353	 100
 0	 0	26000	1115.09	 3.367	1115.0	  1	1115.22	 3.112	 100
 0	 0	28000	1148.81	 2.639	1149.0	  0	1148.81	 2.639	 100
 0	 0	30000	1177.40	 2.425	1178.0	  8	1177.73	 1.962	 100
 0	 0	32000	1205.10	 2.259	1205.0	  0	1205.10	 2.259	 100
 0	 0	34000	1231.38	 2.489	1232.0	  0	1231.38	 2.489	 100
 0	 0	36000	1258.41	 2.543	1258.0	 11	1258.27	 2.004	 100
 0	 0	38000	1284.57	 2.844	1285.0	  0	1284.57	 2.844	 100
 0	 0	40000	1310.80	 2.570	1311.0	  0	1310.80	 2.570	 100
 0	 0	42000	1335.91	 2.652	1336.0	  0	1335.91	 2.652	 100
 0	 0	44000	1360.16	 2.339	1360.0	  0	1360.16	 2.339	 100
 0	 0	46000	1384.17	 2.248	1384.0	  0	1384.17	 2.248	 100
 0	 0	48000	1409.00	 2.570	1409.0	  0	1409.00	 2.570	 100
 0	 0	50000	1433.09	 2.458	1433.0	  0	1433.09	 2.458	 100
 0	 0	52000	1456.98	 2.796	1457.0	  0	1456.98	 2.796	 100
 0	 0	54000	1480.01	 2.435	1480.0	  0	1480.01	 2.435	 100
 0	 0	56000	1503.98	 2.494	1504.5	  2	1504.12	 2.308	 100
 0	 0	58000	1526.28	 2.283	1526.0	  3	1526.36	 2.073	 100
 0	 0	60000	1550.14	 2.441	1550.0	  4	1550.16	 2.069	 100
 0	 0	62000	1572.53	 2.186	1573.0	  4	1572.62	 1.842	 100
 0	 0	64000	1594.77	 2.510	1595.0	  0	1594.77	 2.510	 100
 0	 1	   10	 113.43	 2.217	114.0	  1	 113.49	 2.130	 100
 0	 1	   20	 116.40	 2.084	117.0	  6	 116.39	 1.628	 100
 0	 1	   30	 120.34	 1.854	121.0	  3	 120.48	 1.684	 100
 0	 1	   40	 124.14	 2.025	124.0	  4	 123.89	 1.608	 100
 0	 1	   50	 127.69	 2.326	128.0	  0	 127.69	 2.326	 100
 0	 1	   60	 132.18	 1.672	132.0	  2	 132.19	 1.490	 100
 0	 1	   70	 135.47	 1.828	136.0	  0	 135.47	 1.828	 100
 0	 1	   80	 138.97	 1.909	139.0	  3	 139.00	 1.652	 100
 0	 1	   90	 142.08	 2.043	142.0	  1	 142.03	 1.992	 100
 0	 1	  100	 145.62	 1.937	146.0	  3	 145.66	 1.701	 100
 0	 1	  200	 178.35	 1.654	178.0	  1	 178.40	 1.571	 100
 0	 1	  300	 207.72	 1.664	208.0	  1	 207.77	 1.602	 100
 0	 1	  400	 232.40	 1.985	233.0	  2	 232.49	 1.901	 100
 0	 1	  500	 255.91	 2.648	257.0	 13	 256.57	 2.138	 100
 0	 1	  600	 276.07	 1.765	276.5	 30	 276.63	 0.887	 100
 0	 1	  700	 293.94	 1.825	294.0	  0	 293.94	 1.825	 100
 0	 1	  800	 310.41	 1.848	310.0	  1	 310.36	 1.798	 100
 0	 1	  900	 326.26	 1.715	326.0	  0	 326.26	 1.715	 100
 0	 1	 1000	 340.15	 1.940	340.0	  3	 340.00	 1.768	 100
 0	 1	 1200	 365.96	 1.847	366.0	  0	 365.96	 1.847	 100
 0	 1	 1400	 388.15	 2.027	388.5	  0	 388.15	 2.027	 100
 0	 1	 1600	 408.03	 1.696	408.0	  1	 408.08	 1.627	 100
 0	 1	 1800	 425.65	 1.888	426.0	  3	 425.80	 1.693	 100
 0	 1	 2000	 442.65	 1.714	442.0	  1	 442.61	 1.665	 100
 0	 1	 4000	 559.06	 2.054	559.0	  2	 559.05	 1.918	 100
 0	 1	 6000	 635.22	 2.485	635.0	  0	 635.22	 2.485	 100
 0	 1	 8000	 693.72	 1.902	694.0	  1	 693.77	 1.851	 100
 0	 1	10000	 742.83	 2.045	743.0	  0	 742.83	 2.045	 100
 0	 1	12000	 787.81	 1.824	788.0	  1	 787.86	 1.767	 100
 0	 1	14000	 825.92	 2.402	826.0	  1	 826.00	 2.277	 100
 0	 1	16000	 861.82	 2.007	862.0	  1	 861.77	 1.947	 100
 0	 1	18000	 895.89	 2.582	896.0	  0	 895.89	 2.582	 100
 0	 1	20000	 927.79	 2.235	928.0	  0	 927.79	 2.235	 100
 0	 1	22000	 957.09	 1.928	957.0	  2	 957.09	 1.811	 100
 0	 1	24000	 986.35	 2.124	986.0	  4	 986.57	 1.857	 100
 0	 1	26000	1013.90	 2.052	1014.0	  1	1013.85	 1.997	 100
 0	 1	28000	1040.46	 1.935	1041.0	  1	1040.52	 1.865	 100
 0	 1	30000	1066.80	 1.798	1067.0	  1	1066.86	 1.708	 100
 0	 1	32000	1092.73	 2.141	1093.0	  3	1092.91	 1.899	 100
 0	 1	34000	1117.23	 2.164	1117.0	  6	1117.14	 1.847	 100
 0	 1	36000	1141.69	 2.029	1141.0	  8	1141.53	 1.586	 100
 0	 1	38000	1165.27	 2.039	1165.0	  3	1165.23	 1.879	 100
 0	 1	40000	1188.72	 1.960	1189.0	  1	1188.77	 1.910	 100
 0	 1	42000	1212.15	 2.176	1213.0	  8	1212.43	 1.750	 100
 0	 1	44000	1234.83	 2.474	1234.5	  0	1234.83	 2.474	 100
 0	 1	46000	1257.87	 2.033	1258.0	  2	1257.97	 1.929	 100
 0	 1	48000	1281.05	 2.540	1282.0	 12	1281.65	 2.068	 100
 0	 1	50000	1303.02	 2.040	1303.0	  0	1303.02	 2.040	 100
 0	 1	52000	1324.79	 1.855	1325.0	  2	1324.89	 1.740	 100
 0	 1	54000	1346.04	 2.502	1346.0	  0	1346.04	 2.502	 100
 0	 1	56000	1367.33	 2.353	1367.0	  0	1367.33	 2.353	 100
 0	 1	58000	1388.82	 2.153	1389.0	  4	1388.71	 1.869	 100
 0	 1	60000	1409.62	 2.173	1410.0	  0	1409.62	 2.173	 100
 0	 1	62000	1430.17	 1.990	1430.0	  1	1430.12	 1.939	 100
 0	 1	64000	1450.26	 1.998	1450.0	  3	1450.33	 1.784	 100
 0	 2	   10	 112.78	 1.818	113.0	  1	 112.83	 1.761	 100
 0	 2	   20	 115.75	 1.610	116.0	  2	 115.86	 1.436	 100
 0	 2	   30	 119.42	 1.810	119.0	  1	 119.36	 1.729	 100
 0	 2	   40	 123.41	 1.478	123.0	  1	 123.36	 1.410	 100
 0	 2	   50	 127.11	 2.074	127.0	  0	 127.11	 2.074	 100
 0	 2	   60	 130.81	 1.813	131.0	  3	 130.75	 1.607	 100
 0	 2	   70	 134.05	 1.572	134.0	  0	 134.05	 1.572	 100
 0	 2	   80	 137.45	 1.417	138.0	  1	 137.49	 1.351	 100
 0	 2	   90	 140.23	 1.763	140.0	  0	 140.23	 1.763	 100
 0	 2	  100	 143.52	 2.047	144.0	  0	 143.52	 2.047	 100
 0	 2	  200	 174.65	 1.925	174.0	  3	 174.48	 1.702	 100
 0	 2	  300	 202.57	 1.578	202.0	  0	 202.57	 1.578	 100
 0	 2	  400	 227.67	 1.544	228.0	  1	 227.72	 1.478	 100
 0	 2	  500	 249.63	 1.581	250.0	  0	 249.63	 1.581	 100
 0	 2	  600	 270.51	 1.888	270.0	  2	 270.42	 1.793	 100
 0	 2	  700	 288.76	 2.075	289.0	  1	 288.82	 2.002	 100
 0	 2	  800	 305.07	 1.695	305.0	  0	 305.07	 1.695	 100
 0	 2	  900	 320.48	 1.806	321.0	  1	 320.53	 1.757	 100
 0	 2	 1000	 333.76	 1.415	333.0	  1	 333.72	 1.356	 100
 0	 2	 1200	 359.02	 1.907	359.0	  0	 359.02	 1.907	 100
 0	 2	 1400	 381.79	 1.833	382.0	  2	 381.89	 1.716	 100
 0	 2	 1600	 401.60	 1.729	402.0	  1	 401.67	 1.604	 100
 0	 2	 1800	 419.50	 1.586	420.0	  1	 419.56	 1.493	 100
 0	 2	 2000	 435.85	 1.743	436.0	  1	 435.80	 1.672	 100
 0	 2	 4000	 551.15	 1.855	551.0	  3	 551.31	 1.642	 100
 0	 2	 6000	 626.25	 1.982	626.0	  2	 626.26	 1.868	 100
 0	 2	 8000	 684.65	 1.997	685.0	  3	 684.59	 1.813	 100
 0	 2	10000	 734.14	 2.137	734.0	  2	 734.14	 2.036	 100
