ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 125.93	 5.151	125.0	  3	 125.81	 4.496	 100
 0	 0	   20	 133.54	 5.106	133.0	  0	 133.54	 5.106	 100
 0	 0	   30	 139.74	 5.032	140.0	  0	 139.74	 5.032	 100
 0	 0	   40	 147.60	 5.316	148.0	  0	 147.60	 5.316	 100
 0	 0	   50	 155.48	 5.056	155.0	  2	 155.49	 4.695	 100
 0	 0	   60	 164.76	 6.095	165.0	  1	 164.94	 5.855	 100
 0	 0	   70	 172.72	 6.252	173.0	  1	 172.48	 5.823	 100
 0	 0	   80	 183.56	 6.127	184.0	  0	 183.56	 6.127	 100
 0	 0	   90	 195.61	 6.236	196.0	  0	 195.61	 6.236	 100
 0	 0	  100	 203.64	 6.584	203.0	  1	 203.45	 6.349	 100
 0	 0	  200	 309.18	 7.337	309.0	  2	 309.21	 6.440	 100
 0	 0	  300	 412.68	 6.174	413.0	  3	 412.46	 5.451	 100
 0	 0	  400	 506.89	 6.018	506.0	  4	 506.26	 5.264	 100
 0	 0	  500	 593.29	 4.848	593.0	  0	 593.29	 4.848	 100
 0	 0	  600	 668.68	 4.508	669.0	  1	 668.54	 4.291	 100
 0	 0	  700	 734.23	 4.392	734.0	  1	 734.38	 4.135	 100
 0	 0	  800	 792.45	 4.155	792.0	  1	 792.31	 3.943	 100
 0	 0	  900	 839.96	 3.559	840.0	  2	 839.97	 3.326	 100
 0	 0	 1000	 879.08	 3.689	879.0	  2	 879.08	 3.439	 100
 0	 0	 1200	 938.91	 3.643	939.0	  0	 938.91	 3.643	 100
 0	 0	 1400	 982.29	 3.304	982.5	  0	 982.29	 3.304	 100
 0	 0	 1600	1015.39	 4.030	1016.0	  5	1015.40	 3.247	 100
 0	 0	 1800	1042.15	 4.069	1042.0	  1	1042.29	 3.829	 100
 0	 0	 2000	1066.95	 3.186	1067.0	  0	1066.95	 3.186	 100
 0	 0	 4000	1222.75	 3.319	1223.0	  2	1222.95	 3.041	 100
 0	 0	 6000	1319.45	 3.217	1320.0	  3	1319.73	 2.827	 100
 0	 0	 8000	1390.31	 2.960	1390.0	  1	1390.40	 2.821	 100
 0	 0	10000	1450.11	 3.178	1450.0	  1	1450.00	 2.997	 100
 0	 0	12000	1502.13	 3.021	1502.0	  0	1502.13	 3.021	 100
 0	 0	14000	1548.89	 3.522	1549.0	  3	1549.19	 3.134	 100
 0	 0	16000	1591.48	 2.758	1591.0	  0	1591.48	 2.758	 100
 0	 0	18000	1631.34	 3.043	1631.0	  1	1631.43	 2.907	 100
 0	 0	20000	1668.66	 3.043	1669.0	  1	1668.76	 2.896	 100
 0	 0	22000	1704.41	 2.671	1705.0	  1	1704.49	 2.545	 100
 0	 0	24000	1736.75	 2.959	1737.0	  2	1736.93	 2.706	 100
 0	 0	26000	1767.41	 2.742	1768.0	  1	1767.49	 2.620	 100
 0	 0	28000	1798.72	 2.727	1798.0	  0	1798.72	 2.727	 100
 0	 0	30000	1826.62	 2.788	1827.0	  1	1826.71	 2.662	 100
 0	 0	32000	1852.26	 2.635	1852.0	  0	1852.26	 2.635	 100
