ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 114.39	 2.174	114.0	  5	 114.45	 1.724	 100
 0	 0	   20	 117.93	 2.109	118.0	  2	 117.94	 1.978	 100
 0	 0	   30	 121.36	 2.008	121.0	  2	 121.38	 1.796	 100
 0	 0	   40	 123.70	 2.218	124.0	  5	 123.75	 1.940	 100
 0	 0	   50	 127.59	 2.319	128.0	  0	 127.59	 2.319	 100
 0	 0	   60	 131.08	 1.851	131.0	  2	 131.08	 1.727	 100
 0	 0	   70	 133.55	 2.062	133.0	  5	 133.28	 1.736	 100
 0	 0	   80	 136.68	 1.927	137.0	  1	 136.74	 1.849	 100
 0	 0	   90	 139.43	 2.036	139.0	  7	 139.16	 1.534	 100
 0	 0	  100	 142.17	 2.323	142.0	  0	 142.17	 2.323	 100
 0	 0	  200	 170.31	 1.841	170.0	  2	 170.32	 1.715	 100
 0	 0	  300	 197.72	 1.891	197.5	  0	 197.72	 1.891	 100
 0	 0	  400	 221.59	 2.362	221.0	  0	 221.59	 2.362	 100
 0	 0	  500	 243.24	 2.142	243.0	  3	 243.22	 1.855	 100
 0	 0	  600	 262.67	 2.118	262.0	  0	 262.67	 2.118	 100
 0	 0	  700	 279.36	 2.272	279.0	  0	 279.36	 2.272	 100
 0	 0	  800	 294.57	 2.090	294.0	  0	 294.57	 2.090	 100
 0	 0	  900	 309.39	 1.999	309.0	  4	 309.30	 1.784	 100
 0	 0	 1000	 323.14	 2.099	323.0	  4	 323.27	 1.798	 100
 0	 0	 1200	 347.53	 2.067	347.0	  4	 347.33	 1.862	 100
 0	 0	 1400	 369.50	 2.101	370.0	  0	 369.50	 2.101	 100
 0	 0	 1600	 389.93	 2.061	390.0	  2	 390.05	 1.891	 100
 0	 0	 1800	 407.33	 2.421	407.0	  0	 407.33	 2.421	 100
 0	 0	 2000	 424.70	 2.177	425.0	  5	 424.85	 1.902	 100
 0	 0	 4000	 548.03	 2.047	548.0	  1	 547.97	 1.966	 100
 0	 0	 6000	 630.03	 2.611	630.0	  0	 630.03	 2.611	 100
 0	 0	 8000	 694.00	 2.558	694.0	  0	 694.00	 2.558	 100
 0	 0	10000	 747.23	 1.969	747.0	  0	 747.23	 1.969	 100
 0	 0	12000	 794.97	 2.222	795.0	  5	 794.95	 1.777	 100
 0	 0	14000	 836.62	 2.140	837.0	  6	 836.70	 1.825	 100
 0	 0	16000	 874.01	 1.920	874.0	  3	 874.06	 1.737	 100
 0	 0	18000	 910.88	 2.500	910.5	  0	 910.88	 2.500	 100
 0	 0	20000	 946.73	 2.273	946.0	  7	 946.46	 1.839	 100
 0	 0	22000	 981.86	 2.613	981.5	  1	 981.79	 2.524	 100
 0	 0	24000	1018.31	 2.537	1018.0	 11	1018.15	 1.951	 100
 0	 0	26000	1055.64	 3.060	1056.0	  1	1055.73	 2.948	 100
 0	 0	28000	1095.41	 2.958	1095.0	  1	1095.32	 2.842	 100
 0	 0	30000	1132.79	 2.645	1133.0	  2	1132.93	 2.484	 100
 0	 0	32000	1166.12	 2.392	1166.0	  0	1166.12	 2.392	 100
 0	 0	34000	1195.98	 2.132	1196.0	  3	1195.93	 1.975	 100
 0	 0	36000	1223.74	 2.464	1224.0	  0	1223.74	 2.464	 100
 0	 0	38000	1250.43	 1.924	1250.0	  1	1250.38	 1.877	 100
 0	 0	40000	1275.99	 2.342	1276.0	 10	1275.60	 1.578	 100
 0	 0	42000	1302.96	 2.122	1303.0	  0	1302.96	 2.122	 100
 0	 0	44000	1328.15	 2.797	1328.0	  2	1328.35	 2.454	 100
 0	 0	46000	1352.96	 2.550	1353.0	  0	1352.96	 2.550	 100
 0	 0	48000	1378.04	 2.357	1378.0	  1	1378.11	 2.258	 100
 0	 0	50000	1401.95	 2.267	1402.0	  5	1402.01	 1.992	 100
 0	 0	52000	1427.08	 2.092	1427.0	  6	1427.17	 1.591	 100
 0	 0	54000	1450.89	 2.035	1451.0	  4	1450.99	 1.809	 100
 0	 0	56000	1475.02	 2.416	1475.0	  7	1475.09	 1.857	 100
 0	 0	58000	1499.20	 2.366	1499.0	  0	1499.20	 2.366	 100
 0	 0	60000	1522.48	 2.218	1522.0	  0	1522.48	 2.218	 100
 0	 0	62000	1546.58	 1.849	1546.5	 25	1546.55	 0.859	 100
 0	 0	64000	1569.22	 2.272	1570.0	  5	1569.53	 1.803	 100
 0	 1	   10	 114.18	 1.720	114.0	  0	 114.18	 1.720	 100
 0	 1	   20	 116.64	 1.547	117.0	  1	 116.69	 1.482	 100
 0	 1	   30	 119.95	 1.629	120.0	  0	 119.95	 1.629	 100
 0	 1	   40	 122.37	 1.542	122.0	  1	 122.32	 1.477	 100
 0	 1	   50	 125.07	 1.565	125.0	  1	 125.02	 1.491	 100
 0	 1	   60	 127.64	 2.048	128.0	  0	 127.64	 2.048	 100
 0	 1	   70	 130.68	 1.556	130.0	  2	 130.70	 1.349	 100
 0	 1	   80	 133.08	 1.535	133.0	  2	 132.98	 1.377	 100
 0	 1	   90	 135.56	 1.604	136.0	  0	 135.56	 1.604	 100
 0	 1	  100	 137.65	 1.424	138.0	  1	 137.70	 1.351	 100
 0	 1	  200	 161.49	 1.732	161.0	  3	 161.32	 1.447	 100
 0	 1	  300	 183.90	 1.703	184.0	  1	 183.85	 1.631	 100
 0	 1	  400	 204.04	 1.717	204.0	  0	 204.04	 1.717	 100
 0	 1	  500	 222.08	 1.649	222.0	  0	 222.08	 1.649	 100
 0	 1	  600	 239.63	 1.715	240.0	  0	 239.63	 1.715	 100
