ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.60	 6.164	109.0	  2	 109.58	 5.486	 100
 0	 0	   20	 117.70	 5.348	117.5	  4	 117.41	 4.332	 100
 0	 0	   30	 126.69	 5.552	126.0	  0	 126.69	 5.552	 100
 0	 0	   40	 135.18	 6.755	135.5	  2	 135.20	 5.801	 100
 0	 0	   50	 143.89	 5.358	144.0	 14	 143.40	 3.393	 100
 0	 0	   60	 152.64	 6.006	153.0	  0	 152.64	 6.006	 100
 0	 0	   70	 163.82	 6.900	162.5	  4	 163.71	 5.604	 100
 0	 0	   80	 171.67	 6.943	172.0	  1	 171.44	 6.600	 100
 0	 0	   90	 181.52	 7.754	181.0	  3	 181.79	 6.901	 100
 0	 0	  100	 191.03	 7.538	191.5	  3	 191.27	 6.474	 100
 0	 0	  200	 287.36	 5.957	288.0	  1	 287.54	 5.722	 100
 0	 0	  300	 374.80	 6.140	375.0	  2	 375.30	 5.091	 100
 0	 0	  400	 455.75	 4.414	456.0	  1	 455.89	 4.211	 100
 0	 0	  500	 525.27	 5.617	525.5	  1	 525.45	 5.332	 100
 0	 0	  600	 580.38	 4.666	581.0	  0	 580.38	 4.666	 100
 0	 0	  700	 623.57	 4.578	623.0	  2	 623.54	 3.922	 100
 0	 0	  800	 655.77	 4.109	656.0	  1	 655.89	 3.954	 100
 0	 0	  900	 681.27	 4.517	681.0	  2	 680.93	 3.840	 100
 0	 0	 1000	 701.22	 4.635	701.0	  1	 701.06	 4.375	 100
 0	 0	 1200	 730.86	 4.429	731.0	  0	 730.86	 4.429	 100
 0	 0	 1400	 754.34	 4.511	754.0	  0	 754.34	 4.511	 100
 0	 0	 1600	 776.74	 3.902	777.0	  0	 776.74	 3.902	 100
 0	 0	 1800	 795.12	 3.885	795.0	  3	 795.03	 3.498	 100
 0	 0	 2000	 811.50	 4.743	811.0	  1	 811.36	 4.566	 100
 0	 0	 4000	 936.43	 4.591	937.0	  0	 936.43	 4.591	 100
 0	 0	 6000	1016.45	 3.841	1016.5	  1	1016.32	 3.644	 100
 0	 0	 8000	1073.17	 3.885	1073.0	  0	1073.17	 3.885	 100
 0	 0	10000	1118.95	 3.978	1119.0	  2	1118.93	 3.692	 100
 0	 0	12000	1161.53	 4.066	1161.5	  0	1161.53	 4.066	 100
 0	 0	14000	1199.47	 3.786	1199.0	  1	1199.31	 3.463	 100
 0	 0	16000	1234.30	 4.244	1234.0	  0	1234.30	 4.244	 100
 0	 0	18000	1265.54	 4.006	1266.0	  1	1265.68	 3.785	 100
 0	 0	20000	1298.26	 3.935	1298.0	  0	1298.26	 3.935	 100
 0	 0	22000	1327.76	 3.872	1328.0	  3	1327.88	 3.516	 100
 0	 0	24000	1355.94	 4.282	1355.0	  1	1355.83	 4.155	 100
