ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 107.87	21.478	108.0	 10	 107.43	 7.248	 100
 0	 0	   20	 116.98	27.686	115.5	 10	 115.11	 8.251	 100
 0	 0	   30	 123.34	20.652	124.0	 14	 122.95	 7.213	 100
 0	 0	   40	 134.48	27.125	134.0	 11	 133.17	 8.140	 100
 0	 0	   50	 137.08	23.876	138.0	 14	 139.84	 7.178	 100
 0	 0	   60	 146.60	25.199	148.0	 14	 148.47	 9.189	 100
 0	 0	   70	 157.60	27.816	156.0	 11	 155.64	 8.198	 100
 0	 0	   80	 168.83	30.273	166.0	 12	 166.27	 7.048	 100
 0	 0	   90	 178.37	31.231	175.5	 18	 176.34	 7.648	 100
 0	 0	  100	 182.70	27.750	183.0	 16	 182.46	 8.229	 100
 0	 0	  200	 266.07	22.279	267.0	 12	 267.95	 8.774	 100
 0	 0	  300	 343.30	17.217	342.0	 11	 341.99	 6.569	 100
 0	 0	  400	 409.64	22.442	408.0	 11	 406.65	 7.724	 100
 0	 0	  500	 458.15	21.139	460.0	 14	 460.36	 6.315	 100
 0	 0	  600	 501.91	18.477	500.0	 10	 499.97	 6.678	 100
 0	 0	  700	 534.67	23.797	531.5	 16	 531.02	 5.958	 100
 0	 0	  800	 558.09	19.108	556.0	 16	 555.49	 4.944	 100
 0	 0	  900	 578.01	22.855	575.5	 14	 575.19	 5.359	 100
 0	 0	 1000	 596.55	29.509	591.5	 14	 591.30	 5.471	 100
 0	 0	 1200	 618.72	20.964	618.0	 17	 617.67	 5.070	 100
 0	 0	 1400	 636.90	16.000	640.0	 10	 640.08	 7.048	 100
 0	 0	 1600	 657.69	22.835	658.0	  9	 657.82	 7.015	 100
 0	 0	 1800	 676.81	15.494	676.0	  9	 676.27	 5.837	 100
 0	 0	 2000	 688.97	18.512	693.0	 14	 692.62	 6.393	 100
 0	 0	 4000	 811.63	17.863	812.0	 13	 811.87	 6.789	 100
 0	 0	 6000	 893.41	16.141	890.5	 10	 890.36	 5.408	 100
 0	 0	 8000	 960.09	16.013	958.0	 12	 957.39	 6.128	 100
 0	 0	10000	1013.19	22.922	1009.0	 12	1007.95	 5.375	 100
 0	 0	12000	1051.99	14.385	1051.0	 12	1050.82	 4.231	 100
 0	 0	14000	1086.97	13.132	1090.0	 11	1089.44	 5.766	 100
 0	 0	16000	1123.71	17.701	1124.0	 15	1123.39	 5.606	 100
 0	 0	18000	1154.77	17.104	1156.0	 13	1155.60	 5.150	 100
 0	 0	20000	1186.09	15.260	1186.0	 13	1185.70	 5.305	 100
 0	 0	22000	1215.11	19.903	1216.0	 10	1215.73	 5.955	 100
 0	 0	24000	1247.15	14.676	1245.0	 13	1244.45	 4.990	 100
 0	 0	26000	1272.49	15.671	1271.0	 14	1271.45	 5.585	 100
 0	 0	28000	1300.04	14.276	1300.0	 11	1299.93	 5.289	 100
 0	 0	30000	1325.65	15.081	1326.0	 12	1326.07	 6.280	 100
 0	 0	32000	1352.51	22.846	1350.0	 13	1350.00	 5.422	 100
 0	 0	34000	1378.51	20.676	1375.0	 13	1375.14	 4.998	 100
 0	 0	36000	1403.64	27.897	1398.5	 16	1398.49	 5.883	 100
 0	 0	38000	1421.50	14.175	1423.0	 11	1422.29	 5.476	 100
 0	 0	40000	1446.14	18.562	1446.0	 13	1446.20	 5.398	 100
 0	 0	42000	1471.69	15.147	1470.0	 12	1469.83	 5.989	 100
 0	 0	44000	1492.75	17.581	1493.0	 14	1493.20	 4.599	 100
 0	 0	46000	1516.03	17.461	1516.0	 16	1515.15	 4.841	 100
 0	 0	48000	1537.38	20.357	1538.0	 16	1537.37	 5.488	 100
 0	 0	50000	1559.18	16.826	1558.5	 13	1558.97	 6.492	 100
 0	 0	52000	1581.51	19.441	1580.0	 16	1580.42	 5.337	 100
 0	 0	54000	1602.15	14.370	1602.0	 14	1602.02	 5.790	 100
 0	 0	56000	1625.74	19.922	1625.0	 12	1623.95	 6.114	 100
 0	 0	58000	1644.93	12.915	1645.0	 15	1644.40	 5.231	 100
 0	 0	60000	1668.78	18.280	1667.0	 12	1667.00	 6.895	 100
 0	 0	62000	1686.76	20.617	1687.0	 16	1687.60	 4.483	 100
 0	 0	64000	1706.84	14.530	1707.0	 12	1707.70	 4.681	 100
 0	 1	   10	 114.79	15.349	112.0	 14	 110.93	 5.688	 100
 0	 1	   20	 116.91	18.718	119.5	 15	 118.92	 6.514	 100
 0	 1	   30	 127.42	26.550	126.0	 19	 126.60	 5.737	 100
 0	 1	   40	 136.24	24.467	136.0	 13	 135.68	 7.006	 100
 0	 1	   50	 143.99	16.764	144.0	 10	 143.89	 6.929	 100
 0	 1	   60	 154.22	24.416	153.0	 12	 151.72	 6.244	 100
 0	 1	   70	 165.14	23.392	162.0	 14	 162.37	 5.432	 100
 0	 1	   80	 173.67	33.916	170.0	 15	 169.41	 5.760	 100
 0	 1	   90	 180.34	23.528	179.0	 15	 178.98	 5.574	 100
 0	 1	  100	 187.43	12.759	186.0	 11	 186.65	 6.274	 100
 0	 1	  200	 261.13	25.983	261.5	 17	 262.06	 5.126	 100
 0	 1	  300	 319.36	19.988	320.0	 17	 319.54	 3.973	 100
 0	 1	  400	 360.88	16.505	362.0	 14	 361.55	 3.800	 100
 0	 1	  500	 398.51	17.130	397.0	 13	 396.84	 5.254	 100
 0	 1	  600	 425.04	11.904	424.5	 11	 424.84	 5.117	 100
 0	 1	  700	 449.08	11.263	450.0	 16	 450.56	 4.468	 100
 0	 1	  800	 473.06	11.986	472.0	 10	 472.22	 4.659	 100
