ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 110.75	21.182	109.0	 12	 107.83	 8.718	 100
 0	 0	   20	 116.63	21.410	116.0	 15	 115.42	 6.007	 100
 0	 0	   30	 123.52	21.095	124.5	 15	 124.20	 6.150	 100
 0	 0	   40	 133.90	27.318	130.0	 10	 129.62	 9.851	 100
 0	 0	   50	 138.83	22.512	140.0	 12	 140.60	 7.790	 100
 0	 0	   60	 149.96	25.813	149.0	 13	 148.64	 7.159	 100
 0	 0	   70	 156.95	22.110	156.0	 15	 156.33	 6.443	 100
 0	 0	   80	 164.09	25.052	165.0	 14	 165.79	 7.590	 100
 0	 0	   90	 176.40	23.777	174.0	 14	 172.95	10.875	 100
 0	 0	  100	 185.16	23.539	182.5	 15	 182.27	 8.929	 100
 0	 0	  200	 265.24	24.094	265.0	 12	 264.36	10.097	 100
 0	 0	  300	 341.57	16.141	338.0	 15	 337.91	 6.140	 100
 0	 0	  400	 399.47	24.900	399.0	 11	 399.34	 7.285	 100
 0	 0	  500	 449.85	16.597	450.0	 10	 450.02	 6.316	 100
 0	 0	  600	 489.94	19.950	489.0	 13	 489.28	 6.437	 100
 0	 0	  700	 520.80	17.592	520.0	 16	 519.55	 5.759	 100
 0	 0	  800	 544.85	22.859	544.0	 13	 543.45	 5.584	 100
 0	 0	  900	 566.90	23.290	564.0	 12	 563.23	 6.533	 100
 0	 0	 1000	 582.90	23.721	581.0	 15	 580.35	 4.753	 100
 0	 0	 1200	 605.89	21.503	605.5	 11	 605.65	 6.589	 100
 0	 0	 1400	 627.96	17.064	629.0	 11	 628.11	 7.400	 100
 0	 0	 1600	 653.66	26.027	649.0	 14	 646.84	 6.686	 100
 0	 0	 1800	 668.19	21.267	666.0	 11	 666.04	 5.229	 100
 0	 0	 2000	 687.38	18.960	685.0	 12	 684.20	 6.012	 100
 0	 0	 4000	 802.74	18.582	804.0	 13	 803.13	 5.544	 100
 0	 0	 6000	 880.33	19.172	881.5	 13	 881.40	 5.262	 100
 0	 0	 8000	 945.62	18.420	946.0	 12	 947.11	 7.044	 100
 0	 0	10000	1000.92	13.547	1001.0	 11	1001.24	 5.139	 100
 0	 0	12000	1046.39	15.863	1045.0	 16	1043.94	 5.790	 100
 0	 0	14000	1083.04	12.323	1083.0	 12	1082.22	 4.478	 100
 0	 0	16000	1115.82	16.029	1115.0	 18	1115.52	 5.207	 100
 0	 0	18000	1147.59	17.871	1148.0	 16	1147.90	 5.199	 100
 0	 0	20000	1180.60	15.869	1179.0	 10	1178.42	 5.926	 100
 0	 0	22000	1209.03	14.101	1210.0	 16	1209.90	 4.751	 100
 0	 0	24000	1239.08	20.290	1238.0	 12	1238.08	 4.892	 100
 0	 0	26000	1268.93	20.594	1266.0	 16	1265.21	 5.262	 100
 0	 0	28000	1295.66	16.115	1293.0	 10	1293.76	 6.058	 100
 0	 0	30000	1319.25	16.253	1320.0	 10	1319.32	 7.371	 100
 0	 0	32000	1346.26	16.157	1344.0	 12	1343.22	 5.353	 100
 0	 0	34000	1368.41	13.172	1369.0	  9	1368.55	 6.080	 100
 0	 0	36000	1394.37	18.739	1394.0	 20	1394.35	 4.314	 100
 0	 0	38000	1418.93	23.350	1418.0	  7	1417.25	 5.886	 100
 0	 0	40000	1444.41	15.486	1442.0	 18	1441.40	 4.416	 100
 0	 0	42000	1465.63	17.596	1464.0	 13	1463.74	 4.325	 100
 0	 0	44000	1486.87	16.202	1486.5	 11	1486.49	 6.148	 100
 0	 0	46000	1510.12	15.475	1509.0	 14	1508.80	 4.903	 100
 0	 0	48000	1533.33	20.277	1532.5	 16	1531.81	 5.842	 100
 0	 0	50000	1555.58	14.124	1556.5	 12	1555.89	 5.196	 100
 0	 0	52000	1578.12	10.868	1578.0	 13	1578.07	 4.625	 100
 0	 0	54000	1599.52	18.372	1598.0	 14	1597.48	 6.217	 100
 0	 0	56000	1619.71	15.414	1621.0	 13	1620.28	 4.722	 100
 0	 0	58000	1641.50	14.371	1642.0	 10	1641.48	 5.008	 100
 0	 0	60000	1665.70	19.093	1662.0	 15	1662.25	 5.722	 100
