ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 117.88	 6.481	117.0	  2	 117.48	 5.896	 100
 0	 0	   20	 125.20	 6.805	126.0	  2	 125.74	 5.668	 100
 0	 0	   30	 135.23	 6.841	134.0	  4	 134.84	 5.489	 100
 0	 0	   40	 144.20	 5.696	144.0	  4	 144.17	 4.640	 100
 0	 0	   50	 153.86	 6.094	153.0	  5	 153.03	 4.997	 100
 0	 0	   60	 163.30	 6.522	163.0	  6	 163.26	 5.037	 100
 0	 0	   70	 172.75	 5.887	172.5	  1	 172.53	 5.469	 100
 0	 0	   80	 182.29	 6.644	183.0	  2	 182.73	 5.921	 100
 0	 0	   90	 192.13	 6.622	192.0	  2	 192.13	 6.042	 100
 0	 0	  100	 201.39	 5.619	202.0	  1	 201.59	 5.293	 100
 0	 0	  200	 299.07	 5.814	299.0	  2	 299.08	 4.905	 100
 0	 0	  300	 394.78	 5.436	395.0	  3	 395.03	 4.433	 100
 0	 0	  400	 480.93	 5.719	481.0	  1	 481.15	 5.300	 100
 0	 0	  500	 556.44	 5.439	556.5	  6	 556.39	 4.025	 100
 0	 0	  600	 619.16	 4.387	619.0	  0	 619.16	 4.387	 100
 0	 0	  700	 672.14	 4.429	672.0	  4	 671.96	 3.844	 100
 0	 0	  800	 713.45	 4.418	714.0	  1	 713.61	 4.155	 100
 0	 0	  900	 745.46	 4.298	746.0	  1	 745.60	 4.098	 100
 0	 0	 1000	 771.93	 5.275	772.0	  1	 772.08	 5.080	 100
 0	 0	 1200	 810.04	 4.795	810.0	  0	 810.04	 4.795	 100
 0	 0	 1400	 837.21	 4.533	837.0	  0	 837.21	 4.533	 100
 0	 0	 1600	 860.55	 4.556	860.5	  0	 860.55	 4.556	 100
 0	 0	 1800	 880.76	 4.520	881.0	  2	 880.74	 3.902	 100
 0	 0	 2000	 898.13	 4.952	898.0	  1	 898.29	 4.700	 100
 0	 0	 4000	1036.00	 5.694	1036.0	  0	1036.00	 5.694	 100
 0	 0	 6000	1125.64	 4.815	1126.0	  0	1125.64	 4.815	 100
 0	 0	 8000	1188.77	 4.544	1189.0	  0	1188.77	 4.544	 100
 0	 0	10000	1239.11	 4.180	1239.0	  0	1239.11	 4.180	 100
 0	 0	12000	1285.25	 4.246	1285.0	  0	1285.25	 4.246	 100
 0	 0	14000	1325.37	 4.554	1325.0	  0	1325.37	 4.554	 100
 0	 0	16000	1362.14	 4.349	1362.0	  0	1362.14	 4.349	 100
 0	 0	18000	1396.82	 4.298	1396.0	  1	1396.67	 4.036	 100
 0	 0	20000	1430.49	 4.108	1431.0	  1	1430.35	 3.895	 100
 0	 0	22000	1461.32	 4.521	1462.0	  2	1461.62	 4.030	 100
 0	 0	24000	1491.09	 4.290	1492.0	  1	1491.25	 3.991	 100
 0	 0	26000	1520.26	 4.865	1519.0	  1	1520.12	 4.687	 100
 0	 0	28000	1548.22	 3.996	1548.0	  4	1548.08	 3.368	 100
 0	 0	30000	1576.07	 3.780	1577.0	  3	1576.16	 3.427	 100
 0	 0	32000	1601.80	 4.288	1602.0	  0	1601.80	 4.288	 100
 0	 0	34000	1628.66	 4.140	1629.0	  4	1628.91	 3.584	 100
 0	 0	36000	1653.84	 3.589	1654.0	  0	1653.84	 3.589	 100
 0	 0	38000	1679.12	 3.935	1679.0	  0	1679.12	 3.935	 100
 0	 0	40000	1703.51	 4.507	1704.0	  1	1703.66	 4.284	 100
 0	 0	42000	1726.78	 4.263	1726.0	  1	1726.64	 4.034	 100
 0	 0	44000	1750.51	 4.312	1750.5	  2	1750.77	 3.961	 100
 0	 0	46000	1773.55	 3.924	1773.0	  2	1773.36	 3.717	 100
 0	 0	48000	1796.83	 4.427	1797.0	  0	1796.83	 4.427	 100
 0	 0	50000	1819.57	 3.799	1819.0	  3	1819.47	 3.470	 100
 0	 0	52000	1841.16	 4.097	1841.0	  0	1841.16	 4.097	 100
 0	 0	54000	1861.79	 4.265	1861.0	  1	1861.67	 4.103	 100
 0	 0	56000	1883.14	 3.846	1883.0	  0	1883.14	 3.846	 100
 0	 0	58000	1901.36	 3.847	1901.5	  1	1901.47	 3.690	 100
 0	 0	60000	1919.79	 3.988	1921.0	  1	1919.64	 3.699	 100
 0	 0	62000	1936.98	 3.508	1937.0	  2	1936.98	 3.299	 100
 0	 0	64000	1954.33	 3.065	1955.0	  1	1954.42	 2.931	 100
 0	 1	   10	 122.98	 5.587	123.0	  2	 122.98	 5.089	 100
 0	 1	   20	 132.13	 4.375	132.0	  0	 132.13	 4.375	 100
 0	 1	   30	 141.67	 5.103	141.0	  0	 141.67	 5.103	 100
 0	 1	   40	 152.07	 5.178	153.0	  3	 152.57	 4.394	 100
 0	 1	   50	 162.51	 5.374	162.0	  0	 162.51	 5.374	 100
 0	 1	   60	 173.16	 5.499	173.0	  2	 173.51	 4.964	 100
 0	 1	   70	 183.96	 5.455	184.0	  1	 183.78	 5.168	 100
 0	 1	   80	 193.43	 4.630	193.5	  3	 193.58	 4.148	 100
 0	 1	   90	 204.65	 5.420	204.0	  1	 204.88	 4.939	 100
 0	 1	  100	 214.76	 4.812	215.0	  0	 214.76	 4.812	 100
 0	 1	  200	 314.70	 3.727	315.0	  2	 314.69	 3.536	 100
 0	 1	  300	 399.63	 4.024	400.0	  0	 399.63	 4.024	 100
 0	 1	  400	 466.71	 3.724	466.5	  1	 466.84	 3.513	 100
 0	 1	  500	 521.46	 3.217	522.0	  0	 521.46	 3.217	 100
 0	 1	  600	 562.02	 3.695	562.0	  0	 562.02	 3.695	 100
 0	 1	  700	 594.99	 3.362	594.5	  0	 594.99	 3.362	 100
 0	 1	  800	 622.34	 2.907	623.0	  0	 622.34	 2.907	 100
 0	 1	  900	 647.21	 3.608	647.0	  0	 647.21	 3.608	 100
 0	 1	 1000	 668.50	 3.224	669.0	  2	 668.68	 2.983	 100
 0	 1	 1200	 705.64	 3.125	705.5	  0	 705.64	 3.125	 100
 0	 1	 1400	 736.26	 3.041	737.0	  0	 736.26	 3.041	 100
 0	 1	 1600	 762.05	 2.615	762.0	  0	 762.05	 2.615	 100
 0	 1	 1800	 788.20	 3.094	788.0	  0	 788.20	 3.094	 100
 0	 1	 2000	 807.95	 2.907	808.0	  0	 807.95	 2.907	 100
 0	 1	 4000	 938.71	 2.804	938.0	  0	 938.71	 2.804	 100
 0	 1	 6000	1017.39	 3.573	1017.5	  0	1017.39	 3.573	 100
 0	 1	 8000	1075.76	 3.322	1076.0	  1	1075.86	 3.188	 100
 0	 1	10000	1124.19	 3.569	1124.0	  3	1123.90	 3.200	 100
 0	 1	12000	1166.10	 3.506	1166.0	  0	1166.10	 3.506	 100
 0	 1	14000	1204.46	 3.141	1205.0	  1	1204.57	 2.973	 100
 0	 1	16000	1239.35	 3.258	1239.0	  1	1239.24	 3.091	 100
 0	 1	18000	1271.58	 2.829	1272.0	  0	1271.58	 2.829	 100
 0	 1	20000	1303.49	 3.633	1303.0	  3	1303.19	 3.235	 100
 0	 1	22000	1332.72	 2.934	1333.0	  1	1332.81	 2.813	 100
 0	 1	24000	1359.81	 3.360	1360.0	  2	1359.81	 3.138	 100
 0	 1	26000	1387.34	 3.497	1387.0	  0	1387.34	 3.497	 100
 0	 1	28000	1412.61	 3.545	1413.0	  3	1412.90	 3.187	 100
 0	 1	30000	1437.29	 3.427	1437.0	  1	1437.19	 3.300	 100
 0	 1	32000	1461.32	 3.360	1461.0	  0	1461.32	 3.360	 100
 0	 1	34000	1484.95	 3.043	1485.0	  0	1484.95	 3.043	 100
 0	 1	36000	1507.69	 3.642	1508.0	  4	1507.68	 3.227	 100
 0	 1	38000	1530.26	 2.887	1530.0	  0	1530.26	 2.887	 100
 0	 1	40000	1552.73	 3.058	1553.0	  0	1552.73	 3.058	 100
 0	 1	42000	1572.93	 3.195	1573.0	  1	1572.83	 3.044	 100
 0	 1	44000	1594.02	 3.094	1594.0	  0	1594.02	 3.094	 100
 0	 1	46000	1614.80	 3.130	1614.5	  0	1614.80	 3.130	 100
 0	 1	48000	1634.33	 3.098	1634.0	  1	1634.42	 2.966	 100
 0	 1	50000	1653.57	 3.121	1653.0	  0	1653.57	 3.121	 100
 0	 1	52000	1674.40	 3.058	1674.0	  0	1674.40	 3.058	 100
 0	 1	54000	1692.38	 3.058	1693.0	  1	1692.47	 2.922	 100
 0	 1	56000	1710.33	 3.143	1710.0	  0	1710.33	 3.143	 100
 0	 1	58000	1728.05	 3.195	1729.0	  3	1728.36	 2.693	 100
 0	 1	60000	1744.75	 3.350	1745.0	  2	1744.78	 3.024	 100
 0	 1	62000	1759.99	 2.848	1760.5	  1	1760.06	 2.773	 100
 0	 1	64000	1773.15	 3.506	1773.0	  2	1773.15	 3.297	 100
 0	 2	   10	 124.32	 4.273	124.0	  6	 123.89	 3.453	 100
 0	 2	   20	 131.71	 3.543	132.0	  2	 131.89	 3.349	 100
 0	 2	   30	 141.51	 3.907	141.0	  1	 141.37	 3.680	 100
 0	 2	   40	 152.49	 3.978	152.0	  3	 152.64	 3.437	 100
 0	 2	   50	 162.61	 4.325	162.0	  4	 162.42	 3.903	 100
 0	 2	   60	 172.07	 3.647	172.5	  0	 172.07	 3.647	 100
 0	 2	   70	 183.26	 4.510	183.0	  0	 183.26	 4.510	 100
 0	 2	   80	 194.47	 4.184	194.0	  0	 194.47	 4.184	 100
 0	 2	   90	 203.74	 4.273	204.0	  0	 203.74	 4.273	 100
 0	 2	  100	 214.64	 4.929	214.0	  1	 214.51	 4.765	 100
 0	 2	  200	 308.72	 4.110	309.0	  1	 308.58	 3.868	 100
 0	 2	  300	 385.42	 3.456	386.0	  0	 385.42	 3.456	 100
 0	 2	  400	 448.34	 3.658	449.0	  0	 448.34	 3.658	 100
 0	 2	  500	 498.43	 2.705	498.0	  0	 498.43	 2.705	 100
 0	 2	  600	 540.02	 3.032	540.0	  1	 539.93	 2.908	 100
 0	 2	  700	 575.35	 2.844	576.0	  0	 575.35	 2.844	 100
 0	 2	  800	 604.67	 2.825	604.0	  1	 604.56	 2.596	 100
 0	 2	  900	 630.96	 2.659	631.0	  0	 630.96	 2.659	 100
 0	 2	 1000	 654.39	 2.899	654.0	  0	 654.39	 2.899	 100
 0	 2	 1200	 692.91	 2.640	693.0	  8	 693.20	 2.108	 100
 0	 2	 1400	 724.53	 2.921	724.0	  2	 724.54	 2.652	 100
 0	 2	 1600	 750.94	 2.605	751.0	  0	 750.94	 2.605	 100
 0	 2	 1800	 775.73	 2.730	776.0	  0	 775.73	 2.730	 100
 0	 2	 2000	 796.50	 2.780	797.0	  0	 796.50	 2.780	 100
 0	 2	 4000	 928.18	 2.548	928.0	  0	 928.18	 2.548	 100
 0	 2	 6000	1006.66	 3.082	1006.5	  3	1006.42	 2.809	 100
 0	 2	 8000	1065.55	 2.959	1066.0	  1	1065.65	 2.811	 100
 0	 2	10000	1114.23	 2.974	1114.0	  0	1114.23	 2.974	 100
 0	 2	12000	1157.06	 3.120	1157.0	  1	1156.96	 2.969	 100
 0	 2	14000	1194.46	 2.805	1194.0	  0	1194.46	 2.805	 100
 0	 2	16000	1230.20	 2.796	1230.0	  0	1230.20	 2.796	 100
 0	 2	18000	1261.92	 2.842	1262.0	  0	1261.92	 2.842	 100
 0	 2	20000	1295.26	 2.863	1295.5	  0	1295.26	 2.863	 100
 0	 2	22000	1323.21	 2.921	1323.0	  0	1323.21	 2.921	 100
 0	 2	24000	1350.89	 2.803	1351.0	  0	1350.89	 2.803	 100
 0	 2	26000	1378.21	 3.073	1378.0	  0	1378.21	 3.073	 100
