ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 109.72	 7.353	110.0	  5	 109.86	 4.598	 100
 0	 0	   20	 117.10	 5.957	117.0	  4	 116.38	 4.846	 100
 0	 0	   30	 126.27	 5.813	126.0	  3	 126.22	 5.075	 100
 0	 0	   40	 134.07	 6.702	134.0	  1	 134.32	 6.237	 100
 0	 0	   50	 144.12	 5.319	144.0	  4	 143.72	 4.083	 100
 0	 0	   60	 151.96	 6.781	151.5	 11	 151.12	 4.449	 100
 0	 0	   70	 162.02	 7.139	162.0	  4	 162.38	 5.967	 100
 0	 0	   80	 170.27	 7.936	170.0	  3	 169.97	 6.844	 100
 0	 0	   90	 180.27	 7.074	180.0	  3	 180.52	 6.195	 100
 0	 0	  100	 189.31	 7.234	189.0	  2	 189.36	 6.274	 100
 0	 0	  200	 281.38	 5.696	281.5	  2	 281.80	 4.937	 100
 0	 0	  300	 365.80	 6.442	366.0	  2	 365.76	 5.511	 100
 0	 0	  400	 442.26	 6.713	442.0	  8	 441.87	 4.957	 100
 0	 0	  500	 503.78	 6.373	504.0	  6	 503.82	 5.249	 100
 0	 0	  600	 553.58	 4.816	553.5	  0	 553.58	 4.816	 100
 0	 0	  700	 591.43	 4.279	592.0	  1	 591.28	 4.038	 100
 0	 0	  800	 619.55	 4.696	619.0	  0	 619.55	 4.696	 100
 0	 0	  900	 643.53	 4.405	643.5	  1	 643.41	 4.271	 100
 0	 0	 1000	 662.44	 3.950	662.0	  0	 662.44	 3.950	 100
 0	 0	 1200	 689.86	 3.944	690.0	  0	 689.86	 3.944	 100
 0	 0	 1400	 713.10	 3.860	714.0	  2	 713.34	 3.499	 100
 0	 0	 1600	 732.61	 4.261	733.0	  1	 732.75	 4.054	 100
 0	 0	 1800	 750.17	 4.369	750.0	  0	 750.17	 4.369	 100
 0	 0	 2000	 767.93	 5.010	768.0	  0	 767.93	 5.010	 100
 0	 0	 4000	 890.14	 4.110	890.0	  1	 890.00	 3.884	 100
 0	 0	 6000	 973.32	 3.936	973.0	  0	 973.32	 3.936	 100
 0	 0	 8000	1032.68	 3.856	1033.0	  4	1032.65	 3.286	 100
 0	 0	10000	1079.62	 4.282	1079.0	  1	1079.77	 4.040	 100
 0	 0	12000	1120.08	 3.943	1120.0	  0	1120.08	 3.943	 100
 0	 0	14000	1157.86	 4.073	1158.0	  0	1157.86	 4.073	 100
 0	 0	16000	1192.42	 3.306	1193.0	  0	1192.42	 3.306	 100
 0	 0	18000	1225.80	 4.325	1226.0	  0	1225.80	 4.325	 100
 0	 0	20000	1256.91	 3.758	1257.0	  0	1256.91	 3.758	 100
 0	 0	22000	1287.29	 3.508	1288.0	  0	1287.29	 3.508	 100
 0	 0	24000	1315.44	 3.718	1316.0	  0	1315.44	 3.718	 100
 0	 0	26000	1342.16	 3.670	1342.0	  0	1342.16	 3.670	 100
 0	 0	28000	1368.94	 3.561	1369.0	  1	1368.82	 3.364	 100
 0	 0	30000	1394.84	 3.601	1395.0	  3	1394.92	 3.265	 100
 0	 0	32000	1419.18	 4.455	1419.0	  2	1419.51	 3.797	 100
 0	 0	34000	1444.40	 4.107	1444.0	  0	1444.40	 4.107	 100
 0	 0	36000	1468.76	 3.983	1469.0	  0	1468.76	 3.983	 100
 0	 0	38000	1491.34	 3.893	1492.0	  0	1491.34	 3.893	 100
 0	 0	40000	1515.37	 4.084	1515.5	  0	1515.37	 4.084	 100
 0	 0	42000	1538.29	 4.003	1538.0	  0	1538.29	 4.003	 100
 0	 0	44000	1561.65	 3.337	1562.0	  0	1561.65	 3.337	 100
 0	 0	46000	1584.13	 4.177	1585.0	  0	1584.13	 4.177	 100
 0	 0	48000	1605.65	 3.409	1605.0	  3	1605.59	 3.058	 100
 0	 0	50000	1627.34	 3.710	1627.0	  1	1627.24	 3.597	 100
 0	 0	52000	1649.70	 3.810	1650.0	  0	1649.70	 3.810	 100
 0	 0	54000	1671.22	 4.354	1671.0	  0	1671.22	 4.354	 100
 0	 0	56000	1692.13	 3.768	1692.5	  0	1692.13	 3.768	 100
 0	 0	58000	1713.40	 3.556	1714.0	  0	1713.40	 3.556	 100
 0	 0	60000	1733.89	 4.433	1734.0	  1	1734.03	 4.227	 100
 0	 0	62000	1754.66	 3.745	1755.0	  2	1754.73	 3.248	 100
 0	 0	64000	1775.62	 3.982	1776.0	  0	1775.62	 3.982	 100
 0	 1	   10	 114.43	 4.409	114.5	  0	 114.43	 4.409	 100
 0	 1	   20	 121.60	 4.559	122.0	  1	 121.45	 4.343	 100
 0	 1	   30	 130.83	 4.413	131.0	  0	 130.83	 4.413	 100
 0	 1	   40	 140.11	 4.501	139.0	  6	 139.91	 2.895	 100
 0	 1	   50	 150.25	 4.253	150.0	  0	 150.25	 4.253	 100
 0	 1	   60	 159.53	 4.918	160.0	  2	 159.51	 4.509	 100
 0	 1	   70	 169.56	 5.141	170.0	  2	 169.89	 4.642	 100
 0	 1	   80	 179.59	 4.751	180.0	  0	 179.59	 4.751	 100
 0	 1	   90	 188.42	 4.973	189.0	  2	 188.85	 3.988	 100
 0	 1	  100	 197.54	 4.892	197.0	  1	 197.70	 4.656	 100
 0	 1	  200	 283.67	 4.205	283.0	  0	 283.67	 4.205	 100
 0	 1	  300	 352.80	 3.272	353.0	  0	 352.80	 3.272	 100
 0	 1	  400	 404.31	 3.552	405.0	  0	 404.31	 3.552	 100
 0	 1	  500	 443.81	 3.234	444.0	  1	 443.72	 3.114	 100
 0	 1	  600	 474.54	 3.356	474.0	  1	 474.43	 3.201	 100
 0	 1	  700	 501.46	 3.280	501.0	  1	 501.36	 3.151	 100
 0	 1	  800	 525.12	 3.316	525.0	  1	 525.02	 3.178	 100
 0	 1	  900	 546.11	 2.734	546.0	  1	 546.02	 2.595	 100
 0	 1	 1000	 563.96	 2.874	564.0	  0	 563.96	 2.874	 100
 0	 1	 1200	 596.57	 2.392	597.0	  8	 596.66	 1.968	 100
 0	 1	 1400	 622.59	 2.778	622.0	  0	 622.59	 2.778	 100
 0	 1	 1600	 646.13	 2.489	646.0	  0	 646.13	 2.489	 100
 0	 1	 1800	 666.15	 2.618	666.0	  6	 666.12	 2.078	 100
 0	 1	 2000	 683.19	 2.304	683.0	  0	 683.19	 2.304	 100
 0	 1	 4000	 800.15	 2.983	801.0	 13	 800.84	 2.241	 100
 0	 1	 6000	 870.21	 2.844	870.0	  0	 870.21	 2.844	 100
 0	 1	 8000	 923.57	 2.668	923.0	 13	 923.38	 1.936	 100
 0	 1	10000	 968.11	 2.737	969.0	  0	 968.11	 2.737	 100
 0	 1	12000	1005.49	 2.630	1005.0	  0	1005.49	 2.630	 100
 0	 1	14000	1041.23	 2.745	1042.0	  0	1041.23	 2.745	 100
 0	 1	16000	1073.13	 2.517	1073.0	  0	1073.13	 2.517	 100
 0	 1	18000	1103.15	 2.962	1103.0	  0	1103.15	 2.962	 100
 0	 1	20000	1131.15	 2.765	1131.0	  0	1131.15	 2.765	 100
 0	 1	22000	1158.30	 2.758	1158.0	  0	1158.30	 2.758	 100
 0	 1	24000	1184.18	 3.115	1184.0	  0	1184.18	 3.115	 100
 0	 1	26000	1208.67	 2.854	1209.0	  0	1208.67	 2.854	 100
 0	 1	28000	1233.31	 2.870	1234.0	  0	1233.31	 2.870	 100
 0	 1	30000	1256.33	 3.185	1257.0	  2	1256.54	 2.847	 100
 0	 1	32000	1280.55	 3.514	1281.0	  0	1280.55	 3.514	 100
 0	 1	34000	1303.38	 2.981	1303.0	  0	1303.38	 2.981	 100
 0	 1	36000	1325.21	 2.837	1325.0	  0	1325.21	 2.837	 100
 0	 1	38000	1346.39	 2.919	1346.0	  0	1346.39	 2.919	 100
 0	 1	40000	1366.20	 2.617	1366.0	  0	1366.20	 2.617	 100
 0	 1	42000	1387.66	 2.535	1388.0	  0	1387.66	 2.535	 100
 0	 1	44000	1407.60	 3.098	1407.5	  0	1407.60	 3.098	 100
 0	 1	46000	1428.41	 3.012	1429.0	  1	1428.53	 2.797	 100
 0	 1	48000	1448.16	 2.994	1448.0	  1	1448.07	 2.872	 100
 0	 1	50000	1466.86	 2.361	1467.0	  5	1466.87	 1.909	 100
 0	 1	52000	1486.35	 3.125	1486.0	  0	1486.35	 3.125	 100
 0	 1	54000	1504.88	 2.996	1505.0	  0	1504.88	 2.996	 100
 0	 1	56000	1523.64	 3.000	1524.0	  1	1523.74	 2.852	 100
 0	 1	58000	1541.97	 3.128	1542.0	  1	1542.06	 3.010	 100
 0	 1	60000	1560.57	 3.059	1561.0	  0	1560.57	 3.059	 100
 0	 1	62000	1578.40	 2.927	1578.0	  1	1578.31	 2.809	 100
 0	 1	64000	1595.46	 2.376	1595.0	  0	1595.46	 2.376	 100
 0	 2	   10	 113.56	 3.753	113.0	  1	 113.38	 3.331	 100
 0	 2	   20	 121.06	 4.025	121.0	  0	 121.06	 4.025	 100
 0	 2	   30	 130.71	 3.940	130.0	  2	 130.72	 3.763	 100
 0	 2	   40	 139.14	 3.306	139.0	  3	 139.04	 2.926	 100
 0	 2	   50	 149.10	 4.177	149.0	  1	 148.96	 3.954	 100
 0	 2	   60	 157.25	 3.397	157.0	  0	 157.25	 3.397	 100
 0	 2	   70	 167.81	 3.956	168.0	  3	 167.76	 3.520	 100
 0	 2	   80	 175.93	 3.554	176.0	  0	 175.93	 3.554	 100
 0	 2	   90	 185.51	 3.847	185.0	  0	 185.51	 3.847	 100
 0	 2	  100	 193.43	 3.517	194.0	  0	 193.43	 3.517	 100
 0	 2	  200	 272.92	 3.296	273.0	 14	 272.83	 2.165	 100
 0	 2	  300	 334.17	 2.843	334.0	  0	 334.17	 2.843	 100
 0	 2	  400	 383.75	 3.138	384.0	  0	 383.75	 3.138	 100
 0	 2	  500	 423.70	 2.572	424.0	  0	 423.70	 2.572	 100
 0	 2	  600	 458.06	 2.593	458.0	  0	 458.06	 2.593	 100
 0	 2	  700	 486.81	 2.658	487.0	  1	 486.90	 2.517	 100
 0	 2	  800	 512.46	 2.938	513.0	  0	 512.46	 2.938	 100
 0	 2	  900	 534.13	 2.565	534.0	  0	 534.13	 2.565	 100
 0	 2	 1000	 553.51	 2.285	554.0	  6	 553.62	 1.918	 100
 0	 2	 1200	 585.18	 2.524	586.0	 11	 585.53	 1.983	 100
 0	 2	 1400	 612.32	 2.542	612.0	  1	 612.23	 2.398	 100
 0	 2	 1600	 635.69	 2.501	636.0	  0	 635.69	 2.501	 100
 0	 2	 1800	 655.50	 2.665	655.5	  1	 655.40	 2.499	 100
 0	 2	 2000	 672.78	 2.402	673.0	  6	 672.88	 2.047	 100
 0	 2	 4000	 789.43	 2.952	789.0	  0	 789.43	 2.952	 100
 0	 2	 6000	 859.73	 2.224	860.0	  0	 859.73	 2.224	 100
 0	 2	 8000	 913.46	 2.052	913.0	  1	 913.52	 1.987	 100
 0	 2	10000	 957.78	 2.813	958.0	  0	 957.78	 2.813	 100
 0	 2	12000	 996.10	 2.646	996.0	  0	 996.10	 2.646	 100
 0	 2	14000	1031.20	 2.763	1032.0	  0	1031.20	 2.763	 100
 0	 2	16000	1063.32	 2.420	1063.0	  0	1063.32	 2.420	 100
 0	 2	18000	1093.58	 2.705	1093.0	  0	1093.58	 2.705	 100
 0	 2	20000	1121.44	 2.560	1122.0	  0	1121.44	 2.560	 100
