ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 120.43	25.671	121.0	 10	 120.69	12.986	 100
 0	 0	   20	 128.84	35.281	128.0	 16	 128.42	11.635	 100
 0	 0	   30	 136.25	29.301	138.0	 14	 137.31	11.522	 100
 0	 0	   40	 141.54	33.124	145.5	 15	 144.79	 8.888	 100
 0	 0	   50	 155.14	32.078	153.0	 13	 153.17	13.096	 100
 0	 0	   60	 165.33	36.186	165.0	 17	 166.89	13.522	 100
 0	 0	   70	 172.12	29.641	174.0	 11	 173.44	15.355	 100
 0	 0	   80	 180.20	37.448	181.0	 14	 180.52	15.956	 100
 0	 0	   90	 195.09	43.545	194.0	 16	 192.44	13.050	 100
 0	 0	  100	 199.43	35.847	200.5	 13	 198.98	12.895	 100
 0	 0	  200	 294.57	25.639	296.0	 10	 297.79	14.611	 100
 0	 0	  300	 386.16	30.491	385.0	 19	 383.02	11.590	 100
 0	 0	  400	 469.71	31.647	469.0	 13	 468.86	12.170	 100
 0	 0	  500	 544.62	24.104	544.0	 17	 543.27	 7.480	 100
 0	 0	  600	 605.51	24.234	606.0	  8	 606.71	13.676	 100
 0	 0	  700	 663.66	26.057	661.0	 12	 661.43	10.596	 100
 0	 0	  800	 705.65	25.130	703.0	 14	 702.71	13.247	 100
 0	 0	  900	 741.17	26.300	738.0	 12	 736.99	14.073	 100
 0	 0	 1000	 771.24	35.436	764.0	  3	 766.68	19.330	 100
 0	 0	 1200	 814.68	29.517	812.5	 10	 811.31	15.883	 100
 0	 0	 1400	 845.72	22.645	842.0	 11	 841.10	12.163	 100
 0	 0	 1600	 867.61	25.577	866.5	 10	 866.40	13.269	 100
 0	 0	 1800	 885.02	24.940	885.5	 12	 884.30	10.614	 100
 0	 0	 2000	 909.52	31.126	905.0	  8	 904.77	18.443	 100
 0	 0	 4000	1049.40	23.316	1047.5	  5	1048.27	17.225	 100
 0	 0	 6000	1142.11	20.617	1141.5	  7	1142.08	12.999	 100
 0	 0	 8000	1209.52	21.475	1208.0	  5	1209.82	16.108	 100
 0	 0	10000	1261.94	26.345	1260.0	 12	1259.64	11.807	 100
 0	 0	12000	1306.41	24.419	1307.0	  5	1305.81	17.011	 100
 0	 0	14000	1348.56	16.706	1349.0	  7	1348.29	12.801	 100
 0	 0	16000	1393.61	23.601	1392.0	  9	1391.45	12.226	 100
 0	 0	18000	1426.96	20.059	1426.0	  7	1426.57	15.725	 100
 0	 0	20000	1456.31	25.395	1457.0	  9	1457.05	15.390	 100
 0	 0	22000	1491.08	19.521	1492.5	  8	1492.59	12.148	 100
