ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 117.25	18.697	117.0	 14	 117.58	 7.028	 100
 0	 0	   20	 124.61	26.675	125.0	 11	 126.25	 8.570	 100
 0	 0	   30	 131.03	25.839	133.0	 13	 132.69	 8.278	 100
 0	 0	   40	 145.71	28.016	142.0	 11	 141.83	 8.731	 100
 0	 0	   50	 150.00	25.286	150.0	 14	 150.99	 7.483	 100
 0	 0	   60	 160.14	25.320	160.0	  9	 159.07	11.378	 100
 0	 0	   70	 168.66	26.975	170.0	 21	 170.29	 5.871	 100
 0	 0	   80	 180.63	30.705	180.0	 13	 179.67	 9.210	 100
 0	 0	   90	 193.05	25.792	191.0	  9	 190.84	10.385	 100
 0	 0	  100	 199.47	26.579	199.5	 12	 199.30	 8.731	 100
 0	 0	  200	 292.60	33.703	295.0	 19	 295.59	 6.817	 100
 0	 0	  300	 386.44	28.118	386.0	 11	 386.12	 8.976	 100
 0	 0	  400	 467.22	20.889	466.0	 13	 465.90	 7.648	 100
 0	 0	  500	 537.94	23.489	537.5	 11	 537.24	 7.997	 100
 0	 0	  600	 596.00	21.182	594.0	 13	 593.17	 7.401	 100
 0	 0	  700	 643.72	19.230	644.5	 10	 643.73	 7.123	 100
 0	 0	  800	 682.87	17.639	681.0	 14	 680.37	 5.913	 100
 0	 0	  900	 711.11	30.772	711.0	 16	 710.08	 5.866	 100
 0	 0	 1000	 734.81	24.332	733.0	 13	 733.09	 6.727	 100
 0	 0	 1200	 767.11	24.902	769.0	 18	 768.63	 6.574	 100
 0	 0	 1400	 795.85	14.102	796.5	 10	 796.20	 6.132	 100
 0	 0	 1600	 818.95	14.167	819.0	 11	 819.29	 7.095	 100
 0	 0	 1800	 836.73	13.354	837.0	  7	 836.26	 7.997	 100
 0	 0	 2000	 858.48	29.266	854.5	 12	 854.31	 6.534	 100
 0	 0	 4000	 983.98	18.378	984.0	 12	 984.41	 8.280	 100
 0	 0	 6000	1086.44	18.554	1086.0	 12	1085.94	 8.127	 100
 0	 0	 8000	1151.31	17.628	1150.0	 14	1150.16	 5.253	 100
 0	 0	10000	1204.10	17.052	1202.5	 15	1202.08	 4.518	 100
 0	 0	12000	1245.36	13.490	1246.0	  9	1246.18	 6.607	 100
 0	 0	14000	1289.19	15.380	1288.0	 13	1287.61	 5.219	 100
 0	 0	16000	1328.65	25.909	1325.0	 17	1325.07	 5.858	 100
 0	 0	18000	1358.97	15.914	1358.0	 10	1358.08	 6.208	 100
 0	 0	20000	1392.83	13.233	1391.5	 12	1391.68	 5.143	 100
 0	 0	22000	1421.53	13.474	1422.5	  9	1422.55	 6.791	 100
 0	 0	24000	1455.25	10.736	1455.0	  7	1454.69	 5.491	 100
 0	 0	26000	1483.67	16.538	1483.5	 10	1483.12	 6.976	 100
 0	 0	28000	1511.77	17.121	1511.5	 12	1511.42	 5.132	 100
 0	 0	30000	1539.05	12.158	1540.0	  8	1539.86	 6.507	 100
 0	 0	32000	1568.87	17.144	1567.0	 11	1567.18	 6.959	 100
 0	 0	34000	1594.23	11.562	1593.0	 11	1593.03	 5.307	 100
 0	 0	36000	1617.62	14.095	1618.0	  9	1618.01	 7.331	 100
 0	 0	38000	1641.60	16.052	1642.0	 13	1642.08	 5.817	 100
 0	 0	40000	1668.01	14.307	1667.0	 19	1667.01	 4.959	 100
 0	 0	42000	1690.11	14.730	1691.0	 15	1691.71	 5.642	 100
 0	 0	44000	1714.15	16.244	1714.0	 12	1714.32	 5.588	 100
 0	 0	46000	1741.63	20.636	1739.0	 14	1738.76	 5.528	 100
 0	 0	48000	1761.16	20.965	1761.0	 14	1761.21	 5.949	 100
 0	 0	50000	1787.24	21.095	1785.0	 17	1784.67	 5.471	 100
 0	 0	52000	1808.93	15.090	1807.0	 10	1806.93	 6.072	 100
 0	 0	54000	1830.70	18.357	1829.0	 12	1829.06	 5.160	 100
 0	 0	56000	1848.54	14.827	1848.0	 16	1847.94	 4.460	 100
 0	 0	58000	1870.93	16.756	1870.0	 13	1870.59	 5.941	 100
 0	 0	60000	1887.95	11.192	1890.0	 11	1889.92	 5.371	 100
 0	 0	62000	1908.61	11.270	1909.0	 12	1908.63	 4.942	 100
 0	 0	64000	1927.96	14.715	1928.0	 15	1927.67	 3.856	 100
 0	 1	   10	 123.18	18.710	122.5	 21	 122.77	 5.598	 100
 0	 1	   20	 131.84	25.244	131.0	  9	 130.93	 7.860	 100
 0	 1	   30	 138.68	23.697	139.0	 17	 139.47	 4.365	 100
 0	 1	   40	 148.87	21.963	149.0	 13	 149.11	 7.426	 100
 0	 1	   50	 159.85	17.160	158.0	  9	 158.59	 6.665	 100
 0	 1	   60	 172.05	21.413	170.0	 11	 170.39	 7.614	 100
 0	 1	   70	 176.64	23.691	179.0	 14	 179.73	 7.783	 100
 0	 1	   80	 190.36	26.627	190.0	 18	 190.54	 7.223	 100
