ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 107.98	25.060	109.0	 14	 108.66	 7.478	 100
 0	 0	   20	 114.80	21.528	115.5	  9	 116.90	 8.128	 100
 0	 0	   30	 126.62	29.648	125.0	 16	 124.90	 8.478	 100
 0	 0	   40	 134.41	26.101	135.0	 15	 134.38	 6.849	 100
 0	 0	   50	 146.37	23.951	142.0	 12	 141.76	 7.934	 100
 0	 0	   60	 152.61	30.056	151.0	 14	 150.52	 7.786	 100
 0	 0	   70	 163.81	29.108	161.5	 14	 161.34	 8.891	 100
 0	 0	   80	 171.40	23.548	168.5	 14	 168.17	 8.586	 100
 0	 0	   90	 181.15	24.398	180.0	 12	 178.98	 5.717	 100
 0	 0	  100	 188.62	21.721	190.0	  9	 190.92	 9.015	 100
 0	 0	  200	 278.68	33.761	279.0	 14	 280.21	 8.070	 100
 0	 0	  300	 364.44	40.082	365.0	  9	 365.75	10.999	 100
 0	 0	  400	 439.15	18.778	440.0	 10	 439.54	 6.889	 100
 0	 0	  500	 502.68	24.191	503.0	 13	 502.63	 6.339	 100
 0	 0	  600	 551.43	17.231	551.0	 12	 549.42	 5.745	 100
 0	 0	  700	 590.74	17.199	589.0	 10	 588.41	 7.377	 100
 0	 0	  800	 614.52	15.605	616.0	 14	 616.40	 5.584	 100
 0	 0	  900	 643.53	21.284	641.0	 12	 640.16	 7.024	 100
 0	 0	 1000	 659.64	20.280	660.0	 16	 658.94	 6.686	 100
 0	 0	 1200	 684.74	14.115	686.0	 12	 686.45	 6.491	 100
 0	 0	 1400	 709.18	12.702	710.0	  7	 709.84	 6.720	 100
 0	 0	 1600	 729.43	19.174	728.0	 11	 727.58	 6.491	 100
 0	 0	 1800	 747.30	13.398	746.0	  9	 745.91	 7.215	 100
 0	 0	 2000	 765.37	21.976	762.0	 12	 762.42	 5.856	 100
 0	 0	 4000	 883.95	20.020	885.0	 14	 885.37	 6.910	 100
 0	 0	 6000	 971.09	20.340	970.0	 11	 969.62	 6.746	 100
 0	 0	 8000	1026.44	14.686	1028.0	 16	1028.13	 4.827	 100
 0	 0	10000	1077.20	15.915	1076.0	 13	1075.91	 4.318	 100
 0	 0	12000	1117.38	16.698	1116.0	 14	1116.49	 4.818	 100
 0	 0	14000	1151.17	16.825	1152.0	 12	1151.80	 5.817	 100
 0	 0	16000	1188.54	11.145	1189.0	  9	1188.98	 5.247	 100
 0	 0	18000	1220.61	16.840	1221.0	 12	1220.63	 5.756	 100
 0	 0	20000	1249.84	13.010	1251.0	 11	1250.93	 5.347	 100
 0	 0	22000	1280.73	16.557	1282.0	 11	1281.47	 6.174	 100
 0	 0	24000	1311.07	 9.900	1311.0	  3	1311.07	 7.969	 100
 0	 0	26000	1336.51	21.646	1336.0	 17	1335.82	 3.942	 100
 0	 0	28000	1364.01	10.245	1362.0	  8	1361.98	 4.957	 100
 0	 0	30000	1388.72	16.249	1389.0	 13	1389.08	 5.476	 100
 0	 0	32000	1413.36	15.009	1413.0	  9	1413.22	 6.425	 100
 0	 0	34000	1440.59	17.105	1438.5	 10	1438.59	 6.570	 100
 0	 0	36000	1460.31	15.280	1461.0	 15	1461.40	 5.951	 100
 0	 0	38000	1486.52	14.958	1485.5	 11	1485.39	 6.959	 100
 0	 0	40000	1509.85	16.192	1509.0	 10	1509.41	 6.080	 100
 0	 0	42000	1535.07	23.582	1532.0	 13	1531.59	 4.726	 100
 0	 0	44000	1555.32	13.728	1556.0	 12	1555.38	 5.754	 100
 0	 0	46000	1577.30	16.283	1578.0	 14	1577.58	 5.109	 100
 0	 0	48000	1600.84	15.987	1599.5	 12	1599.99	 6.749	 100
 0	 0	50000	1622.17	15.991	1621.0	 12	1621.30	 5.908	 100
 0	 0	52000	1644.01	15.428	1643.0	 15	1642.89	 4.575	 100
 0	 0	54000	1664.12	12.065	1665.0	 11	1664.70	 5.724	 100
 0	 0	56000	1686.50	19.593	1685.0	 14	1685.41	 4.844	 100
 0	 0	58000	1710.11	16.228	1707.0	 15	1707.02	 5.563	 100
 0	 0	60000	1728.74	20.600	1727.5	 12	1727.00	 5.274	 100
 0	 0	62000	1749.34	17.035	1749.0	 12	1749.63	 6.116	 100
 0	 0	64000	1771.24	15.735	1770.0	 13	1770.11	 4.558	 100
 0	 1	   10	 116.49	21.396	112.0	 17	 112.35	 5.938	 100
 0	 1	   20	 116.39	23.109	119.5	 17	 119.80	 6.583	 100
 0	 1	   30	 126.07	21.622	128.5	 18	 129.21	 6.436	 100
 0	 1	   40	 141.27	22.803	138.0	 15	 137.73	 5.397	 100
 0	 1	   50	 153.76	27.154	148.0	 14	 147.28	 6.315	 100
