ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 110.12	 4.889	110.0	  0	 110.12	 4.889	 100
 0	 0	   20	 117.44	 5.476	117.5	  0	 117.44	 5.476	 100
 0	 0	   30	 126.58	 5.643	127.0	  2	 126.93	 5.134	 100
 0	 0	   40	 134.63	 6.093	134.0	  3	 134.52	 5.343	 100
 0	 0	   50	 142.69	 6.332	142.5	  2	 142.70	 5.785	 100
 0	 0	   60	 151.39	 7.002	151.0	  5	 150.76	 5.406	 100
 0	 0	   70	 161.52	 6.597	162.0	  6	 161.89	 5.036	 100
 0	 0	   80	 169.18	 6.275	170.0	  5	 169.38	 4.886	 100
 0	 0	   90	 178.74	 5.889	178.0	  2	 178.83	 5.048	 100
 0	 0	  100	 188.20	 7.136	187.0	 10	 187.82	 4.692	 100
 0	 0	  200	 281.07	 6.311	281.0	  3	 280.85	 5.175	 100
 0	 0	  300	 365.59	 4.799	365.0	  1	 365.45	 4.627	 100
 0	 0	  400	 441.56	 5.317	442.0	  4	 441.67	 3.917	 100
 0	 0	  500	 505.79	 4.937	506.0	  1	 505.96	 4.660	 100
 0	 0	  600	 557.09	 5.334	557.0	  2	 557.11	 4.801	 100
 0	 0	  700	 597.19	 4.329	597.5	  0	 597.19	 4.329	 100
 0	 0	  800	 627.34	 4.142	627.0	  0	 627.34	 4.142	 100
 0	 0	  900	 652.82	 4.001	653.0	  0	 652.82	 4.001	 100
 0	 0	 1000	 671.68	 4.141	671.5	  0	 671.68	 4.141	 100
 0	 0	 1200	 702.83	 3.851	702.0	  0	 702.83	 3.851	 100
 0	 0	 1400	 725.16	 4.057	725.0	  4	 725.21	 3.586	 100
 0	 0	 1600	 745.44	 3.349	746.0	  1	 745.33	 3.191	 100
 0	 0	 1800	 764.70	 5.040	764.5	  0	 764.70	 5.040	 100
 0	 0	 2000	 782.27	 3.967	782.0	  0	 782.27	 3.967	 100
 0	 0	 4000	 905.65	 4.076	906.0	  0	 905.65	 4.076	 100
 0	 0	 6000	 990.77	 4.124	991.0	  6	 991.21	 3.369	 100
 0	 0	 8000	1050.91	 4.073	1051.0	  6	1050.89	 3.496	 100
 0	 0	10000	1098.28	 3.790	1098.0	  3	1098.14	 3.351	 100
 0	 0	12000	1140.11	 3.671	1140.0	  1	1140.20	 3.571	 100
 0	 0	14000	1178.90	 4.130	1179.0	  0	1178.90	 4.130	 100
 0	 0	16000	1214.53	 4.169	1214.0	  1	1214.68	 3.922	 100
 0	 0	18000	1246.06	 4.399	1246.0	  0	1246.06	 4.399	 100
 0	 0	20000	1277.81	 4.408	1277.0	  0	1277.81	 4.408	 100
 0	 0	22000	1308.06	 3.908	1308.5	  2	1308.31	 3.539	 100
 0	 0	24000	1336.60	 3.384	1337.0	  2	1336.41	 3.136	 100
 0	 0	26000	1365.03	 3.699	1365.0	  1	1364.91	 3.514	 100
 0	 0	28000	1391.73	 3.522	1392.0	  2	1391.94	 3.233	 100
 0	 0	30000	1416.50	 4.165	1416.0	  0	1416.50	 4.165	 100
 0	 0	32000	1442.52	 4.066	1443.0	  5	1442.80	 3.536	 100
 0	 0	34000	1467.49	 3.413	1467.0	  0	1467.49	 3.413	 100
 0	 0	36000	1491.93	 3.649	1492.0	  3	1491.63	 3.264	 100
 0	 0	38000	1515.51	 4.196	1515.5	  0	1515.51	 4.196	 100
 0	 0	40000	1539.70	 4.076	1540.0	  0	1539.70	 4.076	 100
 0	 0	42000	1561.96	 3.581	1562.0	  0	1561.96	 3.581	 100
 0	 0	44000	1585.61	 3.387	1586.0	  0	1585.61	 3.387	 100
 0	 0	46000	1608.06	 3.800	1608.0	  4	1608.08	 3.288	 100
 0	 0	48000	1630.83	 3.602	1631.0	  1	1630.92	 3.507	 100
 0	 0	50000	1652.70	 4.126	1653.0	  0	1652.70	 4.126	 100
 0	 0	52000	1674.27	 3.496	1674.0	  2	1674.06	 3.197	 100
 0	 0	54000	1695.41	 3.499	1696.0	  4	1695.80	 2.972	 100
 0	 0	56000	1716.67	 3.848	1717.0	  0	1716.67	 3.848	 100
 0	 0	58000	1737.98	 3.959	1738.0	  0	1737.98	 3.959	 100
 0	 0	60000	1759.08	 3.586	1759.0	  2	1759.29	 3.312	 100
 0	 0	62000	1780.69	 3.541	1781.0	  1	1780.79	 3.420	 100
 0	 0	64000	1802.37	 3.889	1802.0	  0	1802.37	 3.889	 100
 0	 1	   10	 115.19	 3.589	115.0	  1	 115.10	 3.495	 100
