ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 128.86	 9.921	130.0	  0	 128.86	 9.921	 100
 0	 0	   20	 138.28	 8.742	139.0	  1	 138.63	 8.068	 100
 0	 0	   30	 146.50	 9.945	146.0	  0	 146.50	 9.945	 100
 0	 0	   40	 154.40	10.968	154.0	  1	 154.07	10.516	 100
 0	 0	   50	 164.92	10.218	165.0	  0	 164.92	10.218	 100
 0	 0	   60	 174.24	10.136	174.5	  0	 174.24	10.136	 100
 0	 0	   70	 183.23	 9.153	184.0	  0	 183.23	 9.153	 100
 0	 0	   80	 194.00	 9.936	194.5	  1	 193.70	 9.511	 100
 0	 0	   90	 203.74	 9.718	204.0	  0	 203.74	 9.718	 100
 0	 0	  100	 214.53	10.612	213.5	  4	 213.90	 8.913	 100
 0	 0	  200	 312.76	 9.907	311.0	  2	 312.16	 9.047	 100
 0	 0	  300	 408.32	 7.980	407.5	  2	 407.88	 7.423	 100
 0	 0	  400	 496.54	 7.827	497.0	  0	 496.54	 7.827	 100
 0	 0	  500	 575.25	 6.707	574.5	  0	 575.25	 6.707	 100
 0	 0	  600	 643.37	 9.046	643.5	  1	 643.62	 8.749	 100
 0	 0	  700	 699.67	 9.083	699.5	  0	 699.67	 9.083	 100
 0	 0	  800	 748.61	 9.175	749.0	  2	 748.01	 8.231	 100
 0	 0	  900	 787.83	 9.403	788.0	  0	 787.83	 9.403	 100
 0	 0	 1000	 819.09	 8.351	819.5	  2	 818.55	 7.516	 100
 0	 0	 1200	 868.05	 9.223	868.5	  0	 868.05	 9.223	 100
 0	 0	 1400	 901.87	10.494	901.5	  0	 901.87	10.494	 100
 0	 0	 1600	 928.78	10.023	929.5	  0	 928.78	10.023	 100
 0	 0	 1800	 951.52	11.543	951.0	  0	 951.52	11.543	 100
 0	 0	 2000	 973.35	 9.523	973.0	  0	 973.35	 9.523	 100
 0	 0	 4000	1118.20	15.203	1119.0	  0	1118.20	15.203	 100
 0	 0	 6000	1231.07	 9.270	1230.0	  0	1231.07	 9.270	 100
 0	 0	 8000	1302.77	10.009	1303.0	  0	1302.77	10.009	 100
 0	 0	10000	1359.29	 9.399	1360.5	  0	1359.29	 9.399	 100
 0	 0	12000	1408.66	 9.328	1408.0	  0	1408.66	 9.328	 100
 0	 0	14000	1453.96	10.409	1454.0	  0	1453.96	10.409	 100
 0	 0	16000	1495.08	 8.320	1495.0	  1	1495.37	 7.824	 100
 0	 0	18000	1532.18	10.996	1531.0	  0	1532.18	10.996	 100
 0	 0	20000	1568.45	 7.341	1568.0	  0	1568.45	 7.341	 100
 0	 0	22000	1601.83	 9.135	1602.0	  0	1601.83	 9.135	 100
 0	 0	24000	1633.87	 9.633	1634.0	  0	1633.87	 9.633	 100
 0	 0	26000	1666.95	 9.603	1666.5	  0	1666.95	 9.603	 100
 0	 0	28000	1697.56	 8.256	1698.0	  1	1697.27	 7.780	 100
 0	 0	30000	1725.02	 7.678	1726.0	  0	1725.02	 7.678	 100
 0	 0	32000	1754.78	 9.242	1754.5	  2	1754.29	 8.650	 100
 0	 0	34000	1781.79	 9.935	1781.0	  0	1781.79	 9.935	 100
 0	 0	36000	1809.60	 9.468	1810.0	  0	1809.60	 9.468	 100
 0	 0	38000	1833.87	 9.272	1834.0	  1	1834.16	 8.846	 100
 0	 0	40000	1856.92	 6.710	1858.0	  0	1856.92	 6.710	 100
 0	 0	42000	1880.28	 8.282	1882.0	  0	1880.28	 8.282	 100
 0	 0	44000	1901.32	 5.637	1901.5	  0	1901.32	 5.637	 100
 0	 0	46000	1920.55	 7.940	1921.0	  0	1920.55	 7.940	 100
 0	 0	48000	1942.21	 7.440	1941.0	  0	1942.21	 7.440	 100
 0	 0	50000	1956.90	 6.773	1957.0	  1	1956.72	 6.554	 100
 0	 0	52000	1974.19	 6.252	1974.0	  0	1974.19	 6.252	 100
 0	 0	54000	1988.85	 4.457	1989.0	  0	1988.85	 4.457	 100
 0	 0	56000	1999.60	 4.649	2000.0	  1	1999.74	 4.464	 100
 0	 0	58000	2010.24	 3.029	2010.0	  0	2010.24	 3.029	 100
 0	 0	60000	2018.06	 2.651	2018.0	  0	2018.06	 2.651	 100
 0	 0	62000	2024.61	 1.943	2025.0	  3	2024.76	 1.761	 100
 0	 0	64000	2028.70	 1.648	2029.0	  1	2028.75	 1.587	 100
 0	 1	   10	 133.26	11.400	133.0	  0	 133.26	11.400	 100
 0	 1	   20	 140.50	11.358	140.0	  1	 140.86	10.832	 100
 0	 1	   30	 154.37	11.883	154.0	  0	 154.37	11.883	 100
 0	 1	   40	 163.30	 9.540	162.0	  0	 163.30	 9.540	 100
 0	 1	   50	 173.95	12.968	173.0	  0	 173.95	12.968	 100
 0	 1	   60	 186.00	 8.256	186.0	  1	 186.29	 7.758	 100
 0	 1	   70	 197.80	12.919	198.0	  0	 197.80	12.919	 100
 0	 1	   80	 209.64	13.104	209.0	  0	 209.64	13.104	 100
 0	 1	   90	 219.84	11.337	218.5	  0	 219.84	11.337	 100
 0	 1	  100	 230.59	13.355	229.5	  0	 230.59	13.355	 100
 0	 1	  200	 334.85	 9.205	336.0	  1	 335.11	 8.872	 100
 0	 1	  300	 423.51	11.157	422.0	  0	 423.51	11.157	 100
 0	 1	  400	 496.46	 9.738	495.0	  0	 496.46	 9.738	 100
 0	 1	  500	 556.22	 8.585	555.0	  0	 556.22	 8.585	 100
 0	 1	  600	 606.08	 9.431	606.0	  0	 606.08	 9.431	 100
 0	 1	  700	 643.36	 6.732	644.0	  2	 643.73	 6.257	 100
 0	 1	  800	 675.52	 8.526	676.5	  0	 675.52	 8.526	 100
 0	 1	  900	 703.02	 6.516	703.0	  0	 703.02	 6.516	 100
 0	 1	 1000	 725.91	 8.190	725.5	  0	 725.91	 8.190	 100
 0	 1	 1200	 768.65	 9.383	768.0	  0	 768.65	 9.383	 100
 0	 1	 1400	 802.58	 8.571	803.0	  0	 802.58	 8.571	 100
 0	 1	 1600	 833.23	 7.618	834.0	  0	 833.23	 7.618	 100
 0	 1	 1800	 858.51	 5.720	858.0	  0	 858.51	 5.720	 100
 0	 1	 2000	 882.42	 8.451	882.0	  0	 882.42	 8.451	 100
 0	 1	 4000	1030.01	 6.053	1030.0	  0	1030.01	 6.053	 100
 0	 1	 6000	1118.12	 7.712	1118.0	  0	1118.12	 7.712	 100
 0	 1	 8000	1183.98	 8.453	1182.0	  0	1183.98	 8.453	 100
 0	 1	10000	1240.34	 8.112	1239.5	  0	1240.34	 8.112	 100
 0	 1	12000	1286.73	 8.427	1285.0	  1	1286.45	 8.004	 100
 0	 1	14000	1329.90	 6.611	1330.0	  0	1329.90	 6.611	 100
 0	 1	16000	1370.15	 7.500	1370.0	  1	1369.92	 7.172	 100
 0	 1	18000	1404.79	 6.486	1404.5	  0	1404.79	 6.486	 100
 0	 1	20000	1439.68	 8.977	1438.0	  0	1439.68	 8.977	 100
 0	 1	22000	1470.15	 8.141	1469.5	  0	1470.15	 8.141	 100
 0	 1	24000	1500.42	 7.036	1499.5	  5	1500.27	 5.846	 100
 0	 1	26000	1529.71	 8.052	1530.0	  1	1529.94	 7.758	 100
