ch	pt	CAL_V	mean	std	median	outliers	mean_w/o_out	std_w/o_out	samples
 0	 0	   10	 131.67	 4.930	132.0	  3	 131.90	 4.081	 100
 0	 0	   20	 139.26	 4.451	138.5	  3	 138.90	 3.996	 100
 0	 0	   30	 146.91	 4.799	146.5	  3	 147.08	 4.150	 100
 0	 0	   40	 156.29	 5.292	155.0	  6	 155.74	 4.248	 100
 0	 0	   50	 164.44	 5.454	164.0	  0	 164.44	 5.454	 100
 0	 0	   60	 173.66	 5.259	173.5	  0	 173.66	 5.259	 100
 0	 0	   70	 181.29	 6.568	181.0	  2	 181.32	 5.979	 100
 0	 0	   80	 191.23	 6.088	191.0	  3	 191.10	 5.467	 100
 0	 0	   90	 201.43	 5.797	201.5	  1	 201.25	 5.546	 100
 0	 0	  100	 212.60	 5.931	213.0	  5	 212.38	 4.915	 100
 0	 0	  200	 312.61	 7.085	312.0	  4	 312.19	 5.946	 100
 0	 0	  300	 407.64	 5.495	407.0	  1	 407.46	 5.234	 100
 0	 0	  400	 496.91	 5.113	497.5	  1	 497.07	 4.879	 100
 0	 0	  500	 578.58	 5.143	578.0	  1	 578.43	 4.957	 100
 0	 0	  600	 649.84	 4.836	650.0	  2	 650.16	 4.309	 100
 0	 0	  700	 712.41	 4.290	712.0	  0	 712.41	 4.290	 100
 0	 0	  800	 765.47	 4.507	765.0	  0	 765.47	 4.507	 100
 0	 0	  900	 809.80	 4.085	810.0	  0	 809.80	 4.085	 100
 0	 0	 1000	 847.08	 4.512	847.5	  1	 847.29	 3.998	 100
 0	 0	 1200	 903.53	 4.432	904.0	  7	 904.04	 3.544	 100
 0	 0	 1400	 945.30	 3.920	945.0	  0	 945.30	 3.920	 100
 0	 0	 1600	 977.39	 4.401	978.0	  0	 977.39	 4.401	 100
 0	 0	 1800	1004.47	 4.672	1005.0	  0	1004.47	 4.672	 100
 0	 0	 2000	1028.43	 3.919	1029.0	  0	1028.43	 3.919	 100
 0	 0	 4000	1185.59	 3.960	1186.0	  0	1185.59	 3.960	 100
 0	 0	 6000	1282.57	 4.591	1284.0	  1	1282.70	 4.434	 100
 0	 0	 8000	1355.63	 3.347	1355.5	  0	1355.63	 3.347	 100
 0	 0	10000	1414.64	 3.611	1415.0	  3	1414.92	 3.294	 100
 0	 0	12000	1465.72	 4.173	1466.0	  1	1465.87	 3.919	 100
 0	 0	14000	1512.76	 3.745	1513.0	  0	1512.76	 3.745	 100
 0	 0	16000	1555.68	 3.964	1556.0	  4	1555.90	 3.499	 100
 0	 0	18000	1595.52	 3.338	1595.0	  0	1595.52	 3.338	 100
 0	 0	20000	1633.04	 3.851	1633.0	  0	1633.04	 3.851	 100
 0	 0	22000	1668.70	 3.984	1669.0	  6	1668.69	 3.048	 100
 0	 0	24000	1702.87	 3.504	1702.0	  0	1702.87	 3.504	 100
 0	 0	26000	1734.20	 4.045	1734.0	  0	1734.20	 4.045	 100
 0	 0	28000	1764.29	 3.669	1764.5	  0	1764.29	 3.669	 100
 0	 0	30000	1793.11	 4.722	1794.0	  0	1793.11	 4.722	 100
 0	 0	32000	1821.55	 3.514	1822.0	  1	1821.67	 3.332	 100
 0	 0	34000	1847.03	 3.132	1847.0	  3	1846.93	 2.643	 100
 0	 0	36000	1872.15	 3.497	1872.5	  0	1872.15	 3.497	 100
 0	 0	38000	1895.03	 3.208	1895.0	  1	1895.12	 3.091	 100
 0	 0	40000	1914.87	 2.631	1915.0	  1	1914.78	 2.477	 100
 0	 0	42000	1935.38	 3.139	1936.0	  1	1935.46	 3.038	 100
 0	 0	44000	1954.21	 2.637	1954.0	  0	1954.21	 2.637	 100
 0	 0	46000	1971.60	 2.279	1972.0	  0	1971.60	 2.279	 100
 0	 0	48000	1986.26	 2.241	1986.0	  0	1986.26	 2.241	 100
 0	 0	50000	1998.67	 2.005	1999.0	  4	1998.77	 1.756	 100
 0	 0	52000	2009.06	 1.613	2009.0	  1	2009.11	 1.538	 100
 0	 0	54000	2016.76	 1.596	2017.0	  0	2016.76	 1.596	 100
 0	 0	56000	2023.51	 1.124	2024.0	  0	2023.51	 1.124	 100
 0	 0	58000	2028.33	 0.792	2028.0	  0	2028.33	 0.792	 100
 0	 0	60000	2031.03	 0.594	2031.0	 23	2031.00	 0.000	 100
 0	 0	62000	2033.81	 0.443	2034.0	 23	2034.00	 0.000	 100
 0	 0	64000	2035.49	 0.595	2036.0	 46	2036.00	 0.000	 100
 0	 1	   10	 136.79	 4.224	137.0	  1	 136.94	 3.971	 100
 0	 1	   20	 145.20	 3.542	145.0	  1	 145.10	 3.418	 100
 0	 1	   30	 155.43	 4.567	155.0	  1	 155.29	 4.378	 100
 0	 1	   40	 166.92	 4.426	167.0	  1	 166.78	 4.213	 100
 0	 1	   50	 178.01	 4.464	178.0	  0	 178.01	 4.464	 100
 0	 1	   60	 189.53	 4.308	189.0	  0	 189.53	 4.308	 100
 0	 1	   70	 201.14	 4.302	201.0	  0	 201.14	 4.302	 100
 0	 1	   80	 212.04	 5.051	212.0	  1	 211.88	 4.811	 100
 0	 1	   90	 222.80	 4.718	223.0	  0	 222.80	 4.718	 100
 0	 1	  100	 234.15	 4.631	234.0	  0	 234.15	 4.631	 100
 0	 1	  200	 342.14	 4.643	342.0	  0	 342.14	 4.643	 100
 0	 1	  300	 434.40	 3.913	434.5	  0	 434.40	 3.913	 100
 0	 1	  400	 512.51	 4.329	513.0	  0	 512.51	 4.329	 100
 0	 1	  500	 576.49	 3.401	576.5	  0	 576.49	 3.401	 100
 0	 1	  600	 626.58	 3.435	626.0	  0	 626.58	 3.435	 100
 0	 1	  700	 667.14	 3.081	667.0	  0	 667.14	 3.081	 100
 0	 1	  800	 700.78	 2.918	701.0	  0	 700.78	 2.918	 100
 0	 1	  900	 729.12	 2.552	729.0	  7	 728.77	 1.990	 100
 0	 1	 1000	 753.16	 3.004	753.0	  0	 753.16	 3.004	 100
 0	 1	 1200	 797.21	 2.656	797.0	  0	 797.21	 2.656	 100
 0	 1	 1400	 831.29	 2.717	832.0	  0	 831.29	 2.717	 100
 0	 1	 1600	 861.27	 2.730	861.0	  1	 861.18	 2.597	 100
 0	 1	 1800	 887.40	 2.843	887.0	  0	 887.40	 2.843	 100
 0	 1	 2000	 911.21	 3.063	911.0	  2	 911.21	 2.811	 100
 0	 1	 4000	1063.45	 2.591	1064.0	  0	1063.45	 2.591	 100
 0	 1	 6000	1155.22	 3.077	1155.0	  1	1155.12	 2.929	 100
 0	 1	 8000	1223.31	 2.773	1223.0	  0	1223.31	 2.773	 100
 0	 1	10000	1280.36	 3.268	1281.0	  0	1280.36	 3.268	 100
 0	 1	12000	1329.49	 2.890	1330.0	  0	1329.49	 2.890	 100
 0	 1	14000	1372.58	 2.818	1373.0	  1	1372.48	 2.666	 100
 0	 1	16000	1412.75	 3.105	1413.0	  0	1412.75	 3.105	 100
 0	 1	18000	1449.35	 2.851	1449.0	  0	1449.35	 2.851	 100
 0	 1	20000	1483.66	 2.861	1484.0	  0	1483.66	 2.861	 100
 0	 1	22000	1515.52	 2.801	1516.0	  0	1515.52	 2.801	 100
 0	 1	24000	1546.73	 2.978	1547.0	  1	1546.83	 2.825	 100
 0	 1	26000	1576.40	 2.590	1577.0	  0	1576.40	 2.590	 100
 0	 1	28000	1604.69	 2.398	1605.0	  7	1604.78	 1.882	 100
 0	 1	30000	1632.18	 2.801	1632.0	  0	1632.18	 2.801	 100
 0	 1	32000	1658.54	 2.844	1658.0	  9	1658.40	 2.016	 100
 0	 1	34000	1684.28	 2.323	1685.0	  7	1684.44	 1.868	 100
 0	 1	36000	1708.72	 2.437	1709.0	  0	1708.72	 2.437	 100
 0	 1	38000	1732.30	 3.003	1733.0	  1	1732.39	 2.867	 100
 0	 1	40000	1754.78	 2.791	1755.0	  0	1754.78	 2.791	 100
